gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
PSTPIP2,1.127494528,2.211515217,1.169441052,0.25615474,0.823291967,-4.592365021,,,,,,,,,,,,,,,,,,,
PTGR1,0.509021539,4.85668913,0.941068512,0.358045506,0.823291967,-4.596082222,,,,,,,,,,,,,,,,,,,
PTH1R,0.592135693,-0.036547826,0.778923658,0.445263442,0.823291967,-4.598312894,,,,,,,,,,,,,,,,,,,
PTPN6,1.578124925,1.07028913,1.200304995,0.244229237,0.823291967,-4.591815616,,,,,,,,,,,,,,,,,,,
PTPRB,0.792452226,-3.453128261,1.012249299,0.323667445,0.823291967,-4.594992338,,,,,,,,,,,,,,,,,,,
PTPRC,0.947303622,3.181673913,1.280186314,0.21532096,0.823291967,-4.590345953,,,,,,,,,,,,,,,,,,,
PTPRF,0.819395317,0.478345652,0.900005453,0.378967134,0.823291967,-4.596680971,,,,,,,,,,,,,,,,,,,
PTPRH,-1.164016915,-3.681632609,-0.838725451,0.411666168,0.823291967,-4.597532297,,,,,,,,,,,,,,,,,,,
PTPRZ1,0.347674973,6.534165217,1.277872074,0.21611947,0.823291967,-4.59038947,,,,,,,,,,,,,,,,,,,
PTX3,2.570900218,-3.250943478,1.634662033,0.117968563,0.823291967,-4.58310033,,,,,,,,,,,,,,,,,,,
PVR,0.805435075,1.437095652,0.781871647,0.443568633,0.823291967,-4.598275599,,,,,,,,,,,,,,,,,,,
PXN,1.761332961,1.098395652,1.338119758,0.196069987,0.823291967,-4.589239015,,,,,,,,,,,,,,,,,,,
PYDC1,0.924126709,4.230406522,0.734002733,0.471576948,0.823291967,-4.59886571,,,,,,,,,,,,,,,,,,,
PYY,-1.817548906,-4.110997826,-1.405165163,0.175516236,0.823291967,-4.587917417,,,,,,,,,,,,,,,,,,,
PZP,2.791358033,1.096652174,2.070954292,0.051695842,0.823291967,-4.573004961,,,,,,,,,,,,,,,,,,,
QPCT,0.46301414,2.387676087,0.726930343,0.475802546,0.823291967,-4.598950076,,,,,,,,,,,,,,,,,,,
QSOX1,1.022875557,4.075421739,1.271835698,0.21821308,0.823291967,-4.59050272,,,,,,,,,,,,,,,,,,,
RAB10,1.729703769,2.989663043,1.574054882,0.13136765,0.823291967,-4.584412948,,,,,,,,,,,,,,,,,,,
RAB11FIP3,0.917241416,-0.646695652,0.944665893,0.35625061,0.823291967,-4.596028709,,,,,,,,,,,,,,,,,,,
RAB27B,1.046616755,1.004763043,0.90432304,0.376729861,0.823291967,-4.59661907,,,,,,,,,,,,,,,,,,,
RAB33A,1.036137343,-0.199663043,0.926046861,0.365606617,0.823291967,-4.596303845,,,,,,,,,,,,,,,,,,,
RAB37,0.881555364,-1.421984783,1.001223847,0.328835731,0.823291967,-4.595165381,,,,,,,,,,,,,,,,,,,
RAB3GAP1,1.487247541,-1.271543478,0.996687882,0.330978658,0.823291967,-4.595236127,,,,,,,,,,,,,,,,,,,
RAB44,1.95218956,-4.01343913,1.568198083,0.132727407,0.823291967,-4.584538348,,,,,,,,,,,,,,,,,,,
RAB6B,0.688792367,1.29693913,0.791202047,0.438230783,0.823291967,-4.598156745,,,,,,,,,,,,,,,,,,,
RABEP1,0.855554585,6.559643478,1.061376922,0.301333518,0.823291967,-4.594202939,,,,,,,,,,,,,,,,,,,
RABEPK,0.707066855,3.211836957,0.927004846,0.365121233,0.823291967,-4.5962898,,,,,,,,,,,,,,,,,,,
RABGAP1L,1.423249243,2.507586957,1.563407064,0.133848436,0.823291967,-4.584640734,,,,,,,,,,,,,,,,,,,
RAD23B,0.51610209,1.732056522,0.721665582,0.4789626,0.823291967,-4.599012404,,,,,,,,,,,,,,,,,,,
RAD51,2.72506831,-1.989108696,1.584750813,0.128914426,0.823291967,-4.584183266,,,,,,,,,,,,,,,,,,,
RALB,1.261478296,2.904041304,1.226687467,0.234372326,0.823291967,-4.591337722,,,,,,,,,,,,,,,,,,,
RANBP1,0.601498482,1.475880435,0.895901978,0.381101607,0.823291967,-4.596739571,,,,,,,,,,,,,,,,,,,
RANBP2,-0.730825555,0.197219565,-1.016746521,0.321575785,0.823291967,-4.594921317,,,,,,,,,,,,,,,,,,,
RANGAP1,0.368924029,0.70876087,1.038954694,0.311386317,0.823291967,-4.594566914,,,,,,,,,,,,,,,,,,,
RASA1,-0.489459105,0.441593478,-1.041002266,0.310458529,0.823291967,-4.594533932,,,,,,,,,,,,,,,,,,,
RASSF2,2.056011082,-0.063343478,1.949048551,0.065645155,0.823291967,-4.575919583,,,,,,,,,,,,,,,,,,,
RBFOX3,1.107055089,3.855617391,0.737477888,0.469508813,0.823291967,-4.598823987,,,,,,,,,,,,,,,,,,,
RBKS,0.265531149,5.342767391,0.823176831,0.420242337,0.823291967,-4.597740088,,,,,,,,,,,,,,,,,,,
RBM19,1.047770146,-0.225884783,0.906001834,0.375862324,0.823291967,-4.596594934,,,,,,,,,,,,,,,,,,,
RBP2,2.635121938,-1.92551087,1.838930499,0.081019776,0.823291967,-4.578497079,,,,,,,,,,,,,,,,,,,
RBP5,2.598716195,-1.753054348,1.424447435,0.169936315,0.823291967,-4.587529628,,,,,,,,,,,,,,,,,,,
RBP7,1.352198217,2.814393478,1.424736023,0.169853903,0.823291967,-4.587523799,,,,,,,,,,,,,,,,,,,
RBPMS,2.198043938,4.142286957,1.246712888,0.227095369,0.823291967,-4.590970001,,,,,,,,,,,,,,,,,,,
RBPMS2,1.339628541,-0.001169565,1.17375425,0.254462412,0.823291967,-4.592288877,,,,,,,,,,,,,,,,,,,
RCOR1,1.198271443,0.335154348,1.029208148,0.315829631,0.823291967,-4.594723204,,,,,,,,,,,,,,,,,,,
REEP4,0.842203752,2.027763043,1.101142177,0.284082275,0.823291967,-4.593542516,,,,,,,,,,,,,,,,,,,
REG1A,1.411496054,1.114547826,0.886650772,0.385942847,0.823291967,-4.596870852,,,,,,,,,,,,,,,,,,,
REG1B,1.642078702,1.369184783,1.001306304,0.328796866,0.823291967,-4.595164092,,,,,,,,,,,,,,,,,,,
REG3A,0.973356424,0.58443913,0.77149454,0.449552073,0.823291967,-4.598406327,,,,,,,,,,,,,,,,,,,
REG4,0.927967201,-0.421386957,0.826778512,0.418245748,0.823291967,-4.597692255,,,,,,,,,,,,,,,,,,,
REN,1.833585313,-2.480376087,1.375772893,0.184303946,0.823291967,-4.588501995,,,,,,,,,,,,,,,,,,,
RET,0.592460882,-2.880902174,0.743444504,0.465970588,0.823291967,-4.59875194,,,,,,,,,,,,,,,,,,,
RETN,1.204946138,-0.23758913,0.885361997,0.386620474,0.823291967,-4.596889048,,,,,,,,,,,,,,,,,,,
REXO2,-0.802749419,-1.738141304,-0.952821152,0.352204251,0.823291967,-4.595906768,,,,,,,,,,,,,,,,,,,
RGCC,0.649382906,-0.200180435,0.733748438,0.471728497,0.823291967,-4.598868756,,,,,,,,,,,,,,,,,,,
RGS10,1.170866391,-0.469034783,1.3261805,0.199922303,0.823291967,-4.589469862,,,,,,,,,,,,,,,,,,,
RHOC,2.048183087,2.959113043,1.397333889,0.177824105,0.823291967,-4.58807395,,,,,,,,,,,,,,,,,,,
RICTOR,-0.517413589,-0.285476087,-1.10176236,0.283819039,0.823291967,-4.593532067,,,,,,,,,,,,,,,,,,,
RILP,0.85168041,-1.602593478,1.044842342,0.308723832,0.823291967,-4.594471936,,,,,,,,,,,,,,,,,,,
RILPL2,1.484085155,3.899584783,1.324141274,0.200586194,0.823291967,-4.589509151,,,,,,,,,,,,,,,,,,,
RIPK4,-1.064581527,-1.929521739,-2.207487154,0.039290038,0.823291967,-4.569681402,,,,,,,,,,,,,,,,,,,
RLN2,0.870408358,-5.406754348,0.758538741,0.457091217,0.823291967,-4.598567372,,,,,,,,,,,,,,,,,,,
RNASE3,1.471884137,1.924030435,1.074479189,0.295568088,0.823291967,-4.593987427,,,,,,,,,,,,,,,,,,,
RNASE4,0.401868292,3.800267391,1.006857832,0.326187584,0.823291967,-4.595077147,,,,,,,,,,,,,,,,,,,
RNASE6,0.581931638,8.377254348,1.221009091,0.236467833,0.823291967,-4.591441215,,,,,,,,,,,,,,,,,,,
RNASET2,0.423437524,4.94925,1.191138324,0.247726526,0.823291967,-4.591979889,,,,,,,,,,,,,,,,,,,
RNF168,0.755655944,-0.328506522,0.7177358,0.481329392,0.823291967,-4.599058663,,,,,,,,,,,,,,,,,,,
RNF31,-1.624685728,-2.816995652,-1.197424649,0.245324108,0.823291967,-4.591867333,,,,,,,,,,,,,,,,,,,
RNF41,0.842176562,0.847606522,1.060227158,0.301843278,0.823291967,-4.594221752,,,,,,,,,,,,,,,,,,,
ROBO1,0.804178249,3.874604348,0.929005141,0.364109137,0.823291967,-4.596260435,,,,,,,,,,,,,,,,,,,
ROBO2,0.632346672,2.998265217,0.842474994,0.40961488,0.823291967,-4.597481685,,,,,,,,,,,,,,,,,,,
RPA2,0.753101944,2.663306522,0.98579213,0.336165836,0.823291967,-4.595405001,,,,,,,,,,,,,,,,,,,
RRM2,1.592500411,-0.926032609,1.243691692,0.228181987,0.823291967,-4.591025751,,,,,,,,,,,,,,,,,,,
RRM2B,0.624798455,6.989252174,1.019516261,0.320292317,0.823291967,-4.594877452,,,,,,,,,,,,,,,,,,,
RRP15,-2.638444987,-1.991397826,-1.290209122,0.211889086,0.823291967,-4.590156853,,,,,,,,,,,,,,,,,,,
RSPO1,1.587404016,-1.384402174,1.60140526,0.125170957,0.823291967,-4.58382393,,,,,,,,,,,,,,,,,,,
RTBDN,1.51210172,2.940054348,0.970199126,0.343686836,0.823291967,-4.595644046,,,,,,,,,,,,,,,,,,,
RTN4IP1,1.147728006,2.110765217,0.728678434,0.474756022,0.823291967,-4.598929291,,,,,,,,,,,,,,,,,,,
RWDD1,0.747259112,6.203052174,1.07976178,0.293266219,0.823291967,-4.593899952,,,,,,,,,,,,,,,,,,,
S100A11,0.787135271,3.472234783,1.085211886,0.290904968,0.823291967,-4.593809354,,,,,,,,,,,,,,,,,,,
S100A12,3.060135514,-1.93236087,1.515208947,0.145570431,0.823291967,-4.585660775,,,,,,,,,,,,,,,,,,,
S100A14,0.609740675,-2.164791304,0.84809922,0.406550299,0.823291967,-4.597405405,,,,,,,,,,,,,,,,,,,
S100A16,0.957438443,3.887332609,0.757711521,0.457575174,0.823291967,-4.598577572,,,,,,,,,,,,,,,,,,,
S100A3,1.237805776,-0.145684783,1.402246206,0.176373621,0.823291967,-4.587975828,,,,,,,,,,,,,,,,,,,
S100A4,1.654798389,1.888328261,1.591547015,0.127375651,0.823291967,-4.58403688,,,,,,,,,,,,,,,,,,,
S100P,0.762668502,-0.869936957,0.752605741,0.46056911,0.823291967,-4.598640313,,,,,,,,,,,,,,,,,,,
SAG,-2.295588356,1.680656522,-1.331199375,0.198295718,0.823291967,-4.589372991,,,,,,,,,,,,,,,,,,,
SAMD9L,1.624056719,1.393097826,1.135431449,0.269794433,0.823291967,-4.592958058,,,,,,,,,,,,,,,,,,,
SARG,1.271344376,0.694597826,1.286867564,0.213028496,0.823291967,-4.590220012,,,,,,,,,,,,,,,,,,,
SBSN,0.743386303,0.640093478,0.826323286,0.418497769,0.823291967,-4.597698311,,,,,,,,,,,,,,,,,,,
SCARA5,1.604250114,0.468465217,1.107195335,0.281520622,0.823291967,-4.593440337,,,,,,,,,,,,,,,,,,,
SCARF1,0.994530006,0.896415217,1.093843038,0.287193772,0.823291967,-4.593665152,,,,,,,,,,,,,,,,,,,
SCG2,0.53643146,2.153497826,1.02078779,0.319704315,0.823291967,-4.594857282,,,,,,,,,,,,,,,,,,,
SCGB1A1,1.162081182,1.472352174,1.05144462,0.305757517,0.823291967,-4.594364925,,,,,,,,,,,,,,,,,,,
SCGB3A1,0.519428692,-2.483997826,0.77822525,0.445665541,0.823291967,-4.598321711,,,,,,,,,,,,,,,,,,,
SCGN,3.213781349,4.749463043,1.663900157,0.111928769,0.823291967,-4.582457719,,,,,,,,,,,,,,,,,,,
SCIN,1.437706397,2.560828261,0.976153444,0.340801314,0.823291967,-4.595553132,,,,,,,,,,,,,,,,,,,
SCLY,1.27691845,0.508145652,1.065767851,0.299392436,0.823291967,-4.594130946,,,,,,,,,,,,,,,,,,,
SCN3B,-0.659919768,-0.45545,-1.238461643,0.230072476,0.823291967,-4.591122032,,,,,,,,,,,,,,,,,,,
SCP2,0.556465928,-0.47653913,0.859320822,0.400479959,0.823291967,-4.597251904,,,,,,,,,,,,,,,,,,,
SCPEP1,0.838183734,0.497893478,0.878914434,0.39002228,0.823291967,-4.596979748,,,,,,,,,,,,,,,,,,,
SCRIB,1.229720278,-0.613495652,1.08644317,0.290373429,0.823291967,-4.593788837,,,,,,,,,,,,,,,,,,,
SCT,-0.402026038,-1.661019565,-0.723488489,0.477867046,0.823291967,-4.598990869,,,,,,,,,,,,,,,,,,,
SDC1,1.793130075,0.91098913,1.386293933,0.181118831,0.823291967,-4.588293662,,,,,,,,,,,,,,,,,,,
SDCCAG8,1.758534213,-0.300926087,1.355609681,0.190532779,0.823291967,-4.588898351,,,,,,,,,,,,,,,,,,,
SEC31A,1.181221816,2.280295652,1.602044771,0.12502905,0.823291967,-4.583810091,,,,,,,,,,,,,,,,,,,
SELE,2.203595906,-5.674473913,1.472136765,0.156750268,0.823291967,-4.586556412,,,,,,,,,,,,,,,,,,,
SELENOP,0.981312182,2.903393478,1.181040016,0.251622823,0.823291967,-4.592159786,,,,,,,,,,,,,,,,,,,
SELL,0.988740793,3.605780435,1.306331286,0.206458296,0.823291967,-4.589850544,,,,,,,,,,,,,,,,,,,
SELP,1.876473814,-4.142776087,1.411515963,0.173662385,0.823291967,-4.587790066,,,,,,,,,,,,,,,,,,,
SEMA3F,0.661983546,0.63245,0.762041436,0.455045437,0.823291967,-4.598524071,,,,,,,,,,,,,,,,,,,
SEMA3G,1.914419808,-0.959030435,1.664071255,0.111894212,0.823291967,-4.582453942,,,,,,,,,,,,,,,,,,,
SEMA4D,0.585100463,1.864265217,0.902784286,0.377526199,0.823291967,-4.59664116,,,,,,,,,,,,,,,,,,,
SEMA7A,0.388054668,5.157428261,0.843807788,0.408887319,0.823291967,-4.597463648,,,,,,,,,,,,,,,,,,,
SERPINA1,0.481221211,1.274430435,0.943476382,0.356843434,0.823291967,-4.596046422,,,,,,,,,,,,,,,,,,,
SERPINA11,1.849946129,-5.816591304,1.297465041,0.209431293,0.823291967,-4.59001932,,,,,,,,,,,,,,,,,,,
SERPINA12,2.063668913,-4.859713043,2.068314539,0.051967225,0.823291967,-4.573068659,,,,,,,,,,,,,,,,,,,
SERPINA4,1.140623101,1.213726087,1.124542697,0.274273004,0.823291967,-4.593145136,,,,,,,,,,,,,,,,,,,
SERPINA5,0.919001898,1.630778261,0.933278683,0.361953179,0.823291967,-4.596197521,,,,,,,,,,,,,,,,,,,
SERPINA6,1.107168872,2.315313043,1.345170425,0.193822682,0.823291967,-4.589102038,,,,,,,,,,,,,,,,,,,
SERPINA7,1.271128059,2.555171739,1.269030802,0.219191237,0.823291967,-4.590555216,,,,,,,,,,,,,,,,,,,
SERPINA9,0.602824592,-3.021458696,0.844257079,0.408642242,0.823291967,-4.597457563,,,,,,,,,,,,,,,,,,,
SERPINB1,0.691546955,6.685634783,1.07693996,0.294494199,0.823291967,-4.593946721,,,,,,,,,,,,,,,,,,,
SERPINB8,1.683254986,1.556115217,1.463810283,0.158990478,0.823291967,-4.586727755,,,,,,,,,,,,,,,,,,,
SERPINB9,0.773531712,2.570330435,1.401775428,0.176512218,0.823291967,-4.587985241,,,,,,,,,,,,,,,,,,,
SERPINC1,0.824273931,2.087030435,1.323005504,0.200956707,0.823291967,-4.589531016,,,,,,,,,,,,,,,,,,,
SERPIND1,1.510179547,0.628447826,1.593539967,0.126927342,0.823291967,-4.583993888,,,,,,,,,,,,,,,,,,,
SERPINE1,2.428472783,0.460045652,2.778354716,0.011692905,0.823291967,-4.555498626,,,,,,,,,,,,,,,,,,,
SERPINF2,2.168531957,2.09341087,1.584223083,0.129034562,0.823291967,-4.584194618,,,,,,,,,,,,,,,,,,,
SERPING1,0.68872838,1.334643478,1.661938945,0.112325525,0.823291967,-4.582501008,,,,,,,,,,,,,,,,,,,
SERPINI2,0.629095566,-1.168193478,0.764140273,0.453822259,0.823291967,-4.59849804,,,,,,,,,,,,,,,,,,,
SETMAR,0.939305977,1.371608696,0.743005955,0.466230105,0.823291967,-4.598757254,,,,,,,,,,,,,,,,,,,
SEZ6,0.504655637,4.6212,0.948496904,0.354345876,0.823291967,-4.595971534,,,,,,,,,,,,,,,,,,,
SEZ6L,0.614579068,5.615169565,1.786797319,0.089339483,0.823291967,-4.579695731,,,,,,,,,,,,,,,,,,,
SEZ6L2,0.497387553,1.137913043,0.842083548,0.409828724,0.823291967,-4.597486978,,,,,,,,,,,,,,,,,,,
SFRP4,1.614155328,0.485123913,1.736902034,0.097986139,0.823291967,-4.580828396,,,,,,,,,,,,,,,,,,,
SFTPA1,-1.879834377,-1.782736957,-1.686007676,0.107538184,0.823291967,-4.581967965,,,,,,,,,,,,,,,,,,,
SFTPA2,1.011945353,-4.398358696,0.712569951,0.484451042,0.823291967,-4.599119125,,,,,,,,,,,,,,,,,,,
SH2D1A,1.582882228,-0.180802174,1.115529299,0.278021439,0.823291967,-4.593298956,,,,,,,,,,,,,,,,,,,
SH3BGRL2,-0.925094054,-0.761836957,-0.744072644,0.465599029,0.823291967,-4.598744326,,,,,,,,,,,,,,,,,,,
SH3BP1,0.93912944,-1.119841304,1.058778995,0.302486217,0.823291967,-4.594245425,,,,,,,,,,,,,,,,,,,
SHBG,1.821607381,-0.232017391,1.678312343,0.10904954,0.823291967,-4.582138812,,,,,,,,,,,,,,,,,,,
SHD,-1.631248416,-2.211119565,-1.574083269,0.131361088,0.823291967,-4.584412339,,,,,,,,,,,,,,,,,,,
SHH,-0.222928349,2.113847826,-0.756660328,0.45819061,0.823291967,-4.59859052,,,,,,,,,,,,,,,,,,,
SHMT1,0.924879197,6.014206522,1.457704586,0.160649724,0.823291967,-4.586853021,,,,,,,,,,,,,,,,,,,
SHPK,0.504373851,0.877236957,1.069856732,0.297592975,0.823291967,-4.594063696,,,,,,,,,,,,,,,,,,,
SIGLEC1,0.824543257,0.169797826,0.795928833,0.435541874,0.823291967,-4.598096061,,,,,,,,,,,,,,,,,,,
SIGLEC10,1.053524164,0.324632609,1.32981064,0.198744751,0.823291967,-4.58939982,,,,,,,,,,,,,,,,,,,
SIGLEC15,1.158800421,-0.945115217,2.108484986,0.047973304,0.823291967,-4.572096845,,,,,,,,,,,,,,,,,,,
SIGLEC6,0.767673158,-5.220373913,0.836462443,0.41290738,0.823291967,-4.597562749,,,,,,,,,,,,,,,,,,,
SIGLEC7,0.718764192,0.786843478,0.78703214,0.440611423,0.823291967,-4.598210016,,,,,,,,,,,,,,,,,,,
SIGLEC8,0.993619779,1.039797826,1.315386528,0.203456103,0.823291967,-4.58967736,,,,,,,,,,,,,,,,,,,
SIRPA,0.365435356,4.11618913,0.994859494,0.33184519,0.823291967,-4.595264571,,,,,,,,,,,,,,,,,,,
SIRPB1,0.661988201,1.708678261,1.16595871,0.257527206,0.823291967,-4.592426344,,,,,,,,,,,,,,,,,,,
SIRT1,0.872631598,2.3206,0.925626956,0.365819507,0.823291967,-4.596309998,,,,,,,,,,,,,,,,,,,
SIRT2,1.185586206,3.999191304,1.075690244,0.295039227,0.823291967,-4.593967403,,,,,,,,,,,,,,,,,,,
SKAP1,1.274703969,-3.186045652,1.082391567,0.292125142,0.823291967,-4.593856281,,,,,,,,,,,,,,,,,,,
SKAP2,2.257393969,0.909526087,1.644614203,0.115882478,0.823291967,-4.582882261,,,,,,,,,,,,,,,,,,,
SKIV2L,0.864596888,-0.600106522,1.506325042,0.147820977,0.823291967,-4.585846761,,,,,,,,,,,,,,,,,,,
SLA2,2.850282069,-3.28431087,1.652437099,0.114264709,0.823291967,-4.582710364,,,,,,,,,,,,,,,,,,,
SLAMF1,1.041756279,-6.570619565,0.910144985,0.373726993,0.823291967,-4.596535207,,,,,,,,,,,,,,,,,,,
SLAMF7,0.871270498,-5.111428261,0.744151417,0.465552446,0.823291967,-4.59874337,,,,,,,,,,,,,,,,,,,
SLAMF8,0.870248033,-2.643517391,0.861688748,0.39920656,0.823291967,-4.597219292,,,,,,,,,,,,,,,,,,,
SLC27A4,1.3626978,0.806445652,0.988372584,0.334932283,0.823291967,-4.595365143,,,,,,,,,,,,,,,,,,,
SLC28A1,-1.880754209,-3.705945652,-1.131633371,0.271350417,0.823291967,-4.593023467,,,,,,,,,,,,,,,,,,,
SLC34A3,2.70631376,-1.737502174,1.239116233,0.229835208,0.823291967,-4.591109997,,,,,,,,,,,,,,,,,,,
SLC4A1,1.502022692,2.950354348,1.009424684,0.324986049,0.823291967,-4.595036816,,,,,,,,,,,,,,,,,,,
SLC9A3R1,0.415211117,6.828234783,1.06743929,0.298655915,0.823291967,-4.59410348,,,,,,,,,,,,,,,,,,,
SLC9A3R2,1.141007094,0.954302174,0.980035691,0.338928966,0.823291967,-4.595493611,,,,,,,,,,,,,,,,,,,
SLIRP,1.001841206,0.639717391,0.919803683,0.368780484,0.823291967,-4.596395079,,,,,,,,,,,,,,,,,,,
SLITRK1,0.70795027,4.246354348,1.052892819,0.305109591,0.823291967,-4.594341381,,,,,,,,,,,,,,,,,,,
SLMAP,0.873346938,-0.37353913,0.713530485,0.483869711,0.823291967,-4.599107913,,,,,,,,,,,,,,,,,,,
SMAD2,0.78132353,-1.671280435,1.13331738,0.270659703,0.823291967,-4.592994486,,,,,,,,,,,,,,,,,,,
SMARCA2,0.782991262,0.363863043,0.879810715,0.389548222,0.823291967,-4.596967173,,,,,,,,,,,,,,,,,,,
SMNDC1,1.97759047,1.884895652,1.186147036,0.249646627,0.823291967,-4.592068948,,,,,,,,,,,,,,,,,,,
SMOC2,0.637214515,3.255926087,0.728884848,0.47463254,0.823291967,-4.598926834,,,,,,,,,,,,,,,,,,,
SMPD1,0.496002485,0.333876087,0.724881715,0.477030722,0.823291967,-4.598974378,,,,,,,,,,,,,,,,,,,
SMPDL3A,0.474556262,-0.117343478,0.833395724,0.414593218,0.823291967,-4.597603902,,,,,,,,,,,,,,,,,,,
SMPDL3B,3.86982007,-0.707371739,2.224365067,0.037961637,0.823291967,-4.569267104,,,,,,,,,,,,,,,,,,,
SMS,1.341082562,1.051169565,1.364282874,0.187833264,0.823291967,-4.588728331,,,,,,,,,,,,,,,,,,,
SMTN,0.826406901,-0.076686957,0.991399066,0.33348952,0.823291967,-4.595318287,,,,,,,,,,,,,,,,,,,
SNAP23,1.003104405,4.225576087,1.329366891,0.198888401,0.823291967,-4.589408389,,,,,,,,,,,,,,,,,,,
SNAP25,-0.786837422,8.393273913,-0.900251633,0.378839333,0.823291967,-4.596677449,,,,,,,,,,,,,,,,,,,
SNAP29,1.25077324,5.629408696,1.018140788,0.320929245,0.823291967,-4.594899248,,,,,,,,,,,,,,,,,,,
SNED1,1.200361817,-3.154871739,1.406890503,0.175011028,0.823291967,-4.587882856,,,,,,,,,,,,,,,,,,,
SNRPB2,1.397197917,2.787434783,0.848988484,0.406067102,0.823291967,-4.597393304,,,,,,,,,,,,,,,,,,,
SNX15,1.194998838,3.590204348,0.879924177,0.389488237,0.823291967,-4.59696558,,,,,,,,,,,,,,,,,,,
SNX2,1.522417124,3.321273913,1.526374367,0.142782068,0.823291967,-4.585426116,,,,,,,,,,,,,,,,,,,
SNX9,0.968218464,5.886408696,1.112399859,0.27933164,0.823291967,-4.59335214,,,,,,,,,,,,,,,,,,,
SOD1,-0.165131775,6.488815217,-0.726435691,0.476098924,0.823291967,-4.59895595,,,,,,,,,,,,,,,,,,,
SOD2,1.087122659,2.640521739,1.068366585,0.298247865,0.823291967,-4.594088228,,,,,,,,,,,,,,,,,,,
SORD,3.121898181,-3.10656087,1.884525076,0.074306934,0.823291967,-4.577436977,,,,,,,,,,,,,,,,,,,
SOST,2.356884634,-0.615423913,1.57552883,0.131027285,0.823291967,-4.584381348,,,,,,,,,,,,,,,,,,,
SOWAHA,1.309321681,0.491252174,0.765053694,0.453290552,0.823291967,-4.598486691,,,,,,,,,,,,,,,,,,,
SPAG1,1.182114561,2.214778261,1.231180893,0.232724172,0.823291967,-4.591255582,,,,,,,,,,,,,,,,,,,
SPART,1.124643417,7.070830435,1.257841854,0.223126946,0.823291967,-4.590763815,,,,,,,,,,,,,,,,,,,
SPESP1,0.819121098,-0.228273913,0.904153578,0.376817507,0.823291967,-4.596621505,,,,,,,,,,,,,,,,,,,
SPINK1,1.962449628,1.496669565,1.572381882,0.131754874,0.823291967,-4.584448795,,,,,,,,,,,,,,,,,,,
SPINK4,1.203523772,-1.703778261,1.01018212,0.324632089,0.823291967,-4.595024898,,,,,,,,,,,,,,,,,,,
SPINT1,0.79310284,0.351532609,0.857138368,0.401655944,0.823291967,-4.597281893,,,,,,,,,,,,,,,,,,,
SPINT2,0.251000102,6.449063043,1.060812269,0.301583786,0.823291967,-4.59421218,,,,,,,,,,,,,,,,,,,
SPINT3,1.215783104,-7.279117391,0.788170384,0.439960797,0.823291967,-4.598195499,,,,,,,,,,,,,,,,,,,
SPON1,0.80962284,3.2093,1.105617338,0.282186787,0.823291967,-4.593467016,,,,,,,,,,,,,,,,,,,
SPON2,0.569380449,1.035117391,0.951527172,0.352844179,0.823291967,-4.595926174,,,,,,,,,,,,,,,,,,,
SPRR1B,1.707225062,-3.894045652,0.913645479,0.371929194,0.823291967,-4.596484565,,,,,,,,,,,,,,,,,,,
SPRY2,0.71427138,1.3136,0.71624399,0.482229659,0.823291967,-4.599076164,,,,,,,,,,,,,,,,,,,
SPTLC1,1.002028612,0.948776087,0.943043585,0.357059295,0.823291967,-4.596052863,,,,,,,,,,,,,,,,,,,
SRC,1.968202644,1.558836957,1.312279693,0.204482269,0.823291967,-4.589736871,,,,,,,,,,,,,,,,,,,
SRPX,1.472679242,3.699084783,1.45377668,0.161724579,0.823291967,-4.586933437,,,,,,,,,,,,,,,,,,,
SSC5D,1.550875547,-1.709230435,1.368718839,0.186464377,0.823291967,-4.588641097,,,,,,,,,,,,,,,,,,,
SSNA1,1.196383204,0.918902174,0.953766085,0.351737441,0.823291967,-4.595892583,,,,,,,,,,,,,,,,,,,
ST6GAL1,1.655151844,-1.903595652,1.476569286,0.155568268,0.823291967,-4.586464959,,,,,,,,,,,,,,,,,,,
STAB2,2.529052358,-2.612456522,1.636551848,0.117570013,0.823291967,-4.583058975,,,,,,,,,,,,,,,,,,,
STAMBP,1.200311368,2.041232609,0.953034192,0.352098969,0.823291967,-4.595903571,,,,,,,,,,,,,,,,,,,
STAT2,1.457413501,-0.600545652,1.445485391,0.164012655,0.823291967,-4.587102744,,,,,,,,,,,,,,,,,,,
STAT5B,2.039902038,-3.223819565,1.065756957,0.299397241,0.823291967,-4.594131125,,,,,,,,,,,,,,,,,,,
STC1,1.265208228,1.899602174,1.121560398,0.275509126,0.823291967,-4.593196136,,,,,,,,,,,,,,,,,,,
STEAP4,1.467309166,2.131695652,1.031033229,0.314994205,0.823291967,-4.594694028,,,,,,,,,,,,,,,,,,,
STIP1,0.555043433,6.918552174,0.735669727,0.470584212,0.823291967,-4.598845718,,,,,,,,,,,,,,,,,,,
STK4,1.610298527,1.434815217,1.399719573,0.177118482,0.823291967,-4.588026324,,,,,,,,,,,,,,,,,,,
STX4,1.151216973,2.906223913,1.022720479,0.318812025,0.823291967,-4.594826585,,,,,,,,,,,,,,,,,,,
STX7,1.582419325,1.683373913,1.210643954,0.240329658,0.823291967,-4.591629233,,,,,,,,,,,,,,,,,,,
STX8,0.84953866,3.684691304,0.802536016,0.431800499,0.823291967,-4.598010704,,,,,,,,,,,,,,,,,,,
