gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
chr1-109483479-109484442,1.30060318,7.728388844,1.123615097,0.309145328,0.766235375,-4.594485304
chr1-109532180-109533134,-3.198796654,6.000339856,-1.088316422,0.323126457,0.766235375,-4.594955518
chr1-109739836-109740790,-0.895332014,6.70826025,-0.449734102,0.670577685,0.766235375,-4.595937543
chr1-109910367-109911365,-4.143096226,7.219243376,-2.238126198,0.072002837,0.766235375,-4.591741281
chr1-109984274-109985195,-3.617752153,7.767188915,-2.82869753,0.034128223,0.766235375,-4.588172423
chr1-110003665-110004667,-4.116871599,7.196231701,-2.42839721,0.056345034,0.766235375,-4.590922554
chr1-110034339-110035321,-1.046195573,6.209800999,-0.531055447,0.616727297,0.766235375,-4.59583347
chr1-110084145-110085071,2.327059446,6.25636144,0.951159265,0.382570318,0.766235375,-4.595230887
chr1-110209816-110210707,3.551126176,6.70920396,2.545922368,0.048526088,0.766235375,-4.587033358
chr1-110312073-110313496,-1.006098538,6.464725475,-0.496398717,0.639377712,0.766235375,-4.595871672
chr1-11059657-11060594,-0.970925161,6.972882086,-0.491572542,0.642567797,0.766235375,-4.595875807
chr1-11099283-11100281,-1.062805266,6.097425222,-0.532340177,0.615896476,0.766235375,-4.595826007
chr1-111139673-111140658,2.427964354,7.098710476,1.31541013,0.242031877,0.766235375,-4.594144556
chr1-111346117-111347055,1.936086171,5.971461875,0.674034736,0.528370677,0.766235375,-4.595695039
chr1-111448750-111449758,-1.087213105,6.934339577,-0.548123084,0.605742367,0.766235375,-4.595809196
chr1-111507710-111508647,-0.906432247,6.665548697,-0.440661255,0.676733503,0.766235375,-4.595934999
chr1-111738080-111738860,-4.349807692,6.790735553,-2.678898165,0.041067124,0.766235375,-4.590036537
chr1-111755275-111756202,-1.072515207,6.402393523,-0.533595522,0.615085276,0.766235375,-4.595831706
chr1-112358575-112359533,-1.098693299,6.220246991,-0.55498241,0.601359883,0.766235375,-4.595797838
chr1-112369386-112370556,-1.215894466,6.353446806,-0.607862375,0.568210754,0.766235375,-4.59572922
chr1-112618516-112619333,-0.822375441,6.198962579,-0.357179397,0.73464576,0.766235375,-4.59606126
chr1-112704607-112705604,-3.384460804,6.612118594,-1.293330039,0.249029566,0.766235375,-4.594517485
chr1-112706816-112707768,-0.966626713,7.239056662,-0.488545776,0.644572875,0.766235375,-4.595879623
chr1-113389811-113390748,-2.078520185,8.223998303,-1.076049843,0.328109057,0.766235375,-4.594817847
chr1-113811894-113812777,1.042995973,8.213474371,0.818085695,0.448268953,0.766235375,-4.595898613
chr1-114023770-114024741,-3.203118169,6.403754559,-1.047685077,0.33987855,0.766235375,-4.595032486
chr1-114510685-114511604,-4.103548844,7.354732059,-2.848301576,0.033319478,0.766235375,-4.588901255
chr1-114581194-114582165,-0.96800322,6.996449384,-0.489525208,0.643923682,0.766235375,-4.595878171
chr1-114669630-114670582,-4.143645515,7.368240608,-2.16431491,0.079264931,0.766235375,-4.592027873
chr1-114716332-114717264,-1.038430771,6.725238029,-0.527463301,0.61905369,0.766235375,-4.595840671
chr1-114757429-114758293,-2.420711652,6.706838873,-1.0267648,0.348782807,0.766235375,-4.595070524
chr1-11478388-11479577,-1.001631917,6.026588763,-0.497359582,0.638743615,0.766235375,-4.595870582
chr1-115138110-115139857,-0.832391828,6.108968321,-0.355639095,0.735734582,0.766235375,-4.596061591
chr1-115595295-115596413,-0.79791088,6.220246991,-0.360306613,0.732437304,0.766235375,-4.596061021
chr1-115828019-115829876,0.965148652,6.580064452,0.387231386,0.713544219,0.766235375,-4.596036527
chr1-115976005-115977016,2.347612104,6.612118594,0.578184975,0.586674805,0.766235375,-4.595770953
chr1-116151645-116152891,-4.23402883,7.262137664,-2.642081188,0.042999065,0.766235375,-4.590097901
chr1-116372655-116373590,1.987998124,7.718082783,1.759996212,0.134996041,0.766235375,-4.590726483
chr1-11654316-11655431,-0.822375441,6.324568824,-0.357179397,0.73464576,0.766235375,-4.59606126
chr1-116570298-116571265,-0.768832634,6.612118594,-0.362476601,0.730906541,0.766235375,-4.596061575
chr1-116667303-116668186,2.090565217,6.515033229,0.779757896,0.468676239,0.766235375,-4.595544965
chr1-11784782-11785704,-0.764242895,5.699381426,-0.362617192,0.730807412,0.766235375,-4.596061595
chr1-11787155-11788168,-0.779014869,5.648330015,-0.361949879,0.731277975,0.766235375,-4.596061522
chr1-11790567-11791774,2.273502521,7.580857948,1.748796037,0.137011437,0.766235375,-4.591546802
chr1-117929172-117930066,0.962323393,6.389846372,0.38137235,0.717636672,0.766235375,-4.596041325
chr1-11805528-11806579,-2.674677302,7.509718748,-1.615971284,0.163311691,0.766235375,-4.59351789
chr1-119140059-119141018,-1.001631917,6.718475087,-0.497359582,0.638743615,0.766235375,-4.595870582
chr1-121184294-121185210,-4.23402883,6.797752045,-2.642081188,0.042999065,0.766235375,-4.590097901
chr1-121518928-121519920,-1.160950013,6.08946502,-0.576927633,0.587465027,0.766235375,-4.595766192
chr1-12161538-12162519,-0.972523375,6.960334935,-0.492542769,0.641925787,0.766235375,-4.595874688
chr1-12477895-12478816,-2.683970101,6.910027181,-1.680783421,0.149908867,0.766235375,-4.59321831
chr1-12518788-12519769,-4.124792638,7.512788341,-2.828858669,0.034121488,0.766235375,-4.589033754
chr1-12617844-12618820,2.209789474,7.262137664,1.678397473,0.150382517,0.766235375,-4.591884607
chr1-1324332-1325300,-1.142703773,7.160975421,-0.557860095,0.599526862,0.766235375,-4.595797276
chr1-13699890-13700901,-0.79791088,6.05064761,-0.360306613,0.732437304,0.766235375,-4.596061021
chr1-1374894-1375832,-1.169630596,7.514180781,-0.526418346,0.619731373,0.766235375,-4.595839905
chr1-13748970-13749893,3.121224311,7.751832146,2.306808618,0.065874488,0.766235375,-4.589514109
chr1-14258709-14259904,-0.895332014,6.945145164,-0.449734102,0.670577685,0.766235375,-4.595937543
chr1-145823581-145824524,-0.984930824,6.822641519,-0.497271301,0.638801859,0.766235375,-4.595869989
chr1-145858708-145859452,2.334798588,7.631303478,1.695778387,0.146965668,0.766235375,-4.59202672
chr1-145871915-145872860,-0.791120971,6.169939238,-0.360984322,0.731959082,0.766235375,-4.596061123
chr1-145891636-145892598,1.393984913,8.061823393,1.21890042,0.273983887,0.766235375,-4.593949875
chr1-145918335-145919375,2.306007326,6.854231991,0.995451208,0.362469338,0.766235375,-4.595131616
chr1-145957481-145958372,2.356542736,7.196231701,1.66406537,0.153258888,0.766235375,-4.592270266
chr1-145960191-145961177,-0.990665988,6.093472571,-0.498001267,0.638320344,0.766235375,-4.595869494
chr1-145979061-145980061,-1.156472124,6.833560514,-0.576764044,0.587567888,0.766235375,-4.595770738
chr1-146036705-146037516,-0.791120971,6.072853872,-0.360984322,0.731959082,0.766235375,-4.596061123
chr1-146037593-146038439,-0.980123866,7.042230529,-0.49596993,0.639660789,0.766235375,-4.595871067
chr1-146038885-146039785,3.694816691,6.929111094,2.332870495,0.063696038,0.766235375,-4.588792706
chr1-147172089-147173026,-0.720590732,6.757659129,-0.360458832,0.73232988,0.766235375,-4.596064963
chr1-147540929-147541766,-0.906432247,6.242453254,-0.440661255,0.676733503,0.766235375,-4.595934999
chr1-147669142-147670010,-1.120063955,6.072853872,-0.555800711,0.600838308,0.766235375,-4.595793005
chr1-148388354-148389568,2.408010275,6.464725475,1.19018386,0.284192098,0.766235375,-4.594593347
chr1-148951541-148952552,-0.984930824,6.130755196,-0.497271301,0.638801859,0.766235375,-4.595869989
chr1-149886335-149887251,-1.054579944,7.261513121,-0.509954879,0.630463638,0.766235375,-4.595866552
chr1-149887706-149888540,-0.881419409,6.92646089,-0.452255087,0.668872299,0.766235375,-4.595945481
chr1-149927412-149928419,2.909870792,7.194221272,2.230845176,0.072686987,0.766235375,-4.589692006
chr1-149938771-149939834,-0.768832634,6.317332357,-0.362476601,0.730906541,0.766235375,-4.596061575
chr1-150067131-150067995,-4.23402883,7.262137664,-2.642081188,0.042999065,0.766235375,-4.590097901
chr1-150162814-150163777,-0.764242895,6.163767045,-0.362617192,0.730807412,0.766235375,-4.596061595
chr1-150213273-150214209,-3.463490658,6.193386773,-1.380701813,0.222379755,0.766235375,-4.59430366
chr1-150234239-150235244,-0.755779973,6.362986154,-0.362709933,0.730742025,0.766235375,-4.596061783
chr1-150235732-150236781,2.401018923,7.305499942,1.558992468,0.176055849,0.766235375,-4.592961594
chr1-150255164-150256310,-0.791120971,6.242453254,-0.360984322,0.731959082,0.766235375,-4.596061123
chr1-150259650-150260608,-2.451252246,6.486931738,-0.912421755,0.400870167,0.766235375,-4.595280492
chr1-150281926-150282925,-0.764242895,6.39126775,-0.362617192,0.730807412,0.766235375,-4.596061595
chr1-150363602-150364481,3.991116041,7.758324202,2.702640111,0.039871516,0.766235375,-4.588047395
chr1-150532036-150533031,-0.997645437,6.05064761,-0.497953872,0.638351602,0.766235375,-4.595869964
chr1-150551977-150552975,-4.261316855,7.229125815,-2.551379655,0.048192645,0.766235375,-4.590541189
chr1-150560976-150561850,2.83237716,8.41443114,2.417163391,0.057160399,0.766235375,-4.58828529
chr1-150567938-150568861,-1.182258008,7.062310909,-0.553505308,0.602302042,0.766235375,-4.595803736
chr1-150579219-150580156,-3.330519366,8.131803546,-2.450559586,0.054772793,0.766235375,-4.589885646
chr1-150696841-150697784,-0.768832634,6.317332357,-0.362476601,0.730906541,0.766235375,-4.596061575
chr1-150876239-150877138,2.111412076,8.132160649,1.676249745,0.150810139,0.766235375,-4.59208675
chr1-150974282-150975198,2.53385781,7.236037259,1.335080012,0.235949639,0.766235375,-4.594109388
chr1-151008013-151008905,-0.997645437,6.68463261,-0.497953872,0.638351602,0.766235375,-4.595869964
chr1-151047514-151048769,2.187325584,6.577101253,0.861225633,0.426093757,0.766235375,-4.595405702
chr1-151059089-151060047,-4.133219225,7.041486872,-2.041796233,0.093061631,0.766235375,-4.592471766
chr1-151070183-151070743,-1.084782185,7.00921868,-0.546123978,0.607023113,0.766235375,-4.595812347
chr1-151070765-151071483,-1.087213105,7.040442521,-0.548123084,0.605742367,0.766235375,-4.595809196
chr1-1511476-1512414,-0.980123866,6.981259613,-0.49596993,0.639660789,0.766235375,-4.595871067
chr1-151165484-151166395,0.759296724,7.169796078,0.448989933,0.671081521,0.766235375,-4.596240398
chr1-151198065-151199008,0.981685537,6.679978654,0.416883099,0.692999712,0.766235375,-4.596010116
chr1-151281042-151281648,1.927486281,7.628590988,1.693471478,0.147414719,0.766235375,-4.591128059
chr1-151327130-151328102,-0.972523375,6.220246991,-0.492542769,0.641925787,0.766235375,-4.595874688
chr1-151458290-151459116,-0.98242315,6.781717975,-0.496671267,0.639197815,0.766235375,-4.595870459
chr1-15152149-15153132,-0.791120971,6.072853872,-0.360984322,0.731959082,0.766235375,-4.596061123
chr1-151546839-151547763,2.324793121,7.02619646,1.024258911,0.349862209,0.766235375,-4.595065681
chr1-151611497-151612518,-1.159151676,7.037739559,-0.547665014,0.606035695,0.766235375,-4.595811541
chr1-151762925-151763933,-1.102155845,6.660573763,-0.556172714,0.600601287,0.766235375,-4.595795612
chr1-151790120-151791068,2.253964949,7.229125815,1.631901977,0.159912261,0.766235375,-4.592289286
chr1-151909123-151910042,-3.74596966,7.815270097,-2.927560275,0.030257993,0.766235375,-4.587832553
chr1-151993442-151994360,2.410646492,7.424720554,1.502861425,0.189546566,0.766235375,-4.593277103
chr1-152001367-152002339,-0.791120971,5.608468253,-0.360984322,0.731959082,0.766235375,-4.596061123
chr1-152036462-152037349,-1.104900988,6.948247764,-0.537904791,0.612305304,0.766235375,-4.595825009
chr1-15246870-15247815,-0.832391828,6.108968321,-0.355639095,0.735734582,0.766235375,-4.596061591
chr1-153506295-153507647,-3.977301963,6.464725475,-1.785301425,0.130551039,0.766235375,-4.593254896
chr1-153544713-153545669,-0.987667557,6.112715634,-0.497721356,0.638504961,0.766235375,-4.59586965
chr1-153572168-153573154,-1.016366139,6.403754559,-0.492293726,0.642090549,0.766235375,-4.595875442
chr1-153608600-153609603,-0.79223786,7.412633383,-0.427330374,0.685829495,0.766235375,-4.596761956
chr1-153626885-153627920,-0.987667557,6.577101253,-0.497721356,0.638504961,0.766235375,-4.59586965
chr1-153633601-153634617,1.423826273,7.759501408,1.265955825,0.257959508,0.766235375,-4.593647192
chr1-153658291-153659270,3.818121797,7.488216992,2.548977161,0.048339133,0.766235375,-4.588236348
chr1-153727407-153728370,1.883910143,7.750457329,1.702006804,0.145760025,0.766235375,-4.590936097
chr1-153922596-153923562,3.028697662,7.909597488,2.326433103,0.064226904,0.766235375,-4.589258959
chr1-153963117-153964070,1.676827924,7.587667444,1.522003174,0.184838193,0.766235375,-4.592023452
chr1-153977136-153978138,-1.153786359,6.852803578,-0.573537266,0.589599021,0.766235375,-4.595775305
chr1-1540164-1541222,3.518940409,7.189623648,2.562988586,0.047491541,0.766235375,-4.586876182
chr1-154182847-154183742,3.438860009,7.67931813,2.374424195,0.060379775,0.766235375,-4.589361963
chr1-154220346-154221229,-1.202002553,7.740289046,-0.518855901,0.624648353,0.766235375,-4.59584958
chr1-154352671-154353709,2.047263386,6.490974382,0.74772475,0.486238857,0.766235375,-4.595594077
chr1-154404976-154405921,-4.248712043,6.781717975,-2.598892362,0.045392129,0.766235375,-4.590313344
chr1-154501485-154502451,1.863058648,6.403754559,0.63019339,0.554558294,0.766235375,-4.59574704
chr1-154558395-154559364,-1.18983431,7.354279094,-0.529931883,0.617454418,0.766235375,-4.595835184
chr1-154567274-154568675,-1.006098538,6.000339856,-0.496398717,0.639377712,0.766235375,-4.595871672
chr1-154869900-154870805,-3.273816522,6.55785819,-1.191574561,0.283690113,0.766235375,-4.59474668
chr1-154982783-154983716,-0.997645437,6.515033229,-0.497953872,0.638351602,0.766235375,-4.595869964
chr1-155001678-155002706,-0.964008227,7.193166766,-0.48648082,0.645942739,0.766235375,-4.595882605
chr1-155017074-155018063,-1.206914597,7.489260019,-0.530620578,0.617008667,0.766235375,-4.595834257
chr1-155135300-155136235,-4.026823206,7.437267705,-3.004797321,0.027570425,0.766235375,-4.587931278
chr1-155172688-155173657,-1.203260422,6.25636144,-0.606187678,0.569243011,0.766235375,-4.595730326
chr1-155193153-155194049,1.768681014,7.557920368,1.603364034,0.166051846,0.766235375,-4.591516569
chr1-155194447-155195439,-1.103383096,7.128946168,-0.535517398,0.613844553,0.766235375,-4.59582836
chr1-155208440-155209431,-1.126185614,7.410527249,-0.528769634,0.618207088,0.766235375,-4.595837273
chr1-155227173-155228120,1.923714561,7.829780841,1.718189591,0.142673126,0.766235375,-4.59090137
chr1-155250368-155251338,-1.092550291,6.727457571,-0.551852651,0.603357204,0.766235375,-4.595803165
chr1-155255054-155255992,1.221785712,7.944901363,1.028334733,0.348107966,0.766235375,-4.594988127
chr1-155273002-155273961,-0.984930824,6.764740196,-0.497271301,0.638801859,0.766235375,-4.595869989
chr1-155308287-155309237,-1.067398576,6.998530828,-0.52739893,0.619095425,0.766235375,-4.595841119
chr1-155745174-155746101,-1.082488662,7.07345437,-0.544070944,0.608340045,0.766235375,-4.595815541
chr1-155833948-155834992,-0.773698978,5.666369577,-0.362261825,0.731057987,0.766235375,-4.596061614
chr1-155856777-155857750,-0.993979441,6.389846372,-0.498106352,0.638251042,0.766235375,-4.595869597
chr1-155858949-155859892,-4.038015674,7.688335708,-2.953176245,0.029335871,0.766235375,-4.588238192
chr1-155910871-155911738,-0.84367445,6.072853872,-0.353755076,0.737067315,0.766235375,-4.596062159
chr1-155933982-155934935,1.850292258,7.424720554,1.639962828,0.158218643,0.766235375,-4.591404745
chr1-15603107-15604083,-1.038430771,6.894837411,-0.527463301,0.61905369,0.766235375,-4.595840671
chr1-156096388-156097385,-0.773698978,6.130755196,-0.362261825,0.731057987,0.766235375,-4.596061614
chr1-156105919-156106971,-3.70321531,7.592119436,-2.92898357,0.030205927,0.766235375,-4.587731189
chr1-156114035-156115132,-0.972523375,6.854231991,-0.492542769,0.641925787,0.766235375,-4.595874688
chr1-156126098-156126901,-0.90895307,5.903254491,-0.437761029,0.678707252,0.766235375,-4.595935275
chr1-156129900-156130979,-4.143645515,6.945145164,-2.16431491,0.079264931,0.766235375,-4.592027873
chr1-156160696-156161702,-1.043464506,6.69222618,-0.530000431,0.617410043,0.766235375,-4.595835764
chr1-15616982-15617917,-1.13578942,7.338013234,-0.546394253,0.606849867,0.766235375,-4.595813192
chr1-156212648-156213602,-3.194929546,6.515033229,-1.122518132,0.3095719,0.766235375,-4.594889727
chr1-156337996-156338938,-1.228970506,6.577844911,-0.579901201,0.585597215,0.766235375,-4.595768633
chr1-156421278-156422233,-1.1147955,6.108968321,-0.557032347,0.600053781,0.766235375,-4.595792277
chr1-156457058-156457657,-0.976047101,6.974764892,-0.494335332,0.640740545,0.766235375,-4.595872628
chr1-156504794-156505738,-1.132769255,7.360655356,-0.541050104,0.610280792,0.766235375,-4.595820548
chr1-156591358-156592300,-1.084782185,7.0574203,-0.546123978,0.607023113,0.766235375,-4.595812347
chr1-156659734-156660690,2.21151512,6.130755196,0.88448722,0.414486213,0.766235375,-4.595362161
chr1-156746563-156747484,-3.892713798,6.832025729,-1.613376306,0.163872075,0.766235375,-4.593744137
chr1-156766923-156767847,1.713676841,8.278992408,1.007716988,0.357056754,0.766235375,-4.595088593
chr1-156920103-156921071,-2.44562424,5.903254491,-0.939303575,0.388099428,0.766235375,-4.595232444
chr1-15703079-15704147,-1.087213105,6.300354577,-0.548123084,0.605742367,0.766235375,-4.595809196
chr1-157137995-157138969,3.85711303,8.025008949,2.991495028,0.028013853,0.766235375,-4.586335512
chr1-157155601-157156680,-1.006098538,6.464725475,-0.496398717,0.639377712,0.766235375,-4.595871672
chr1-158019222-158020142,-0.779014869,5.648330015,-0.361949879,0.731277975,0.766235375,-4.596061522
chr1-158149350-158150308,-3.413624974,6.855653369,-1.323812201,0.239416488,0.766235375,-4.594444688
chr1-158180687-158181707,1.780097916,6.403754559,0.463819513,0.661077846,0.766235375,-4.595910571
chr1-15834397-15835286,2.306007326,7.124959382,0.995451208,0.362469338,0.766235375,-4.595131616
chr1-15835527-15836483,-1.169630596,7.258159197,-0.526418346,0.619731373,0.766235375,-4.595839905
chr1-159160730-159161760,-1.165930156,6.302291088,-0.586155329,0.581680495,0.766235375,-4.595757285
chr1-159780461-159781339,0.939013863,8.099310973,0.713942628,0.505256377,0.766235375,-4.596265797
chr1-159925084-159926007,-0.972523375,6.960334935,-0.492542769,0.641925787,0.766235375,-4.595874688
chr1-160031454-160032373,-0.980123866,6.163767045,-0.49596993,0.639660789,0.766235375,-4.595871067
chr1-160098485-160099362,-3.844409116,7.63561011,-2.919297608,0.030562214,0.766235375,-4.58806419
chr1-16012720-16013689,3.950208712,7.446926816,2.625368703,0.043908449,0.766235375,-4.5876279
chr1-16017503-16018489,-1.006098538,6.464725475,-0.496398717,0.639377712,0.766235375,-4.595871672
chr1-160261972-160262859,2.267669058,6.919044759,0.945335506,0.385278455,0.766235375,-4.595240386
chr1-160342846-160343816,-0.737251316,7.31861761,-0.355080158,0.73612986,0.766235375,-4.596658831
chr1-160399961-160400909,-0.90895307,5.903254491,-0.437761029,0.678707252,0.766235375,-4.595935275
chr1-161045358-161046257,1.822287131,7.606867086,1.62878876,0.160571101,0.766235375,-4.591430948
chr1-161159000-161159988,-0.773698978,6.571081968,-0.362261825,0.731057987,0.766235375,-4.596061614
chr1-161165806-161166782,1.987334996,7.662527319,1.740266513,0.138566383,0.766235375,-4.590873826
chr1-161201804-161202752,3.741174384,7.512788341,2.502808175,0.051249625,0.766235375,-4.588588842
chr1-161313887-161314854,-1.127478151,6.320973276,-0.566284552,0.594179667,0.766235375,-4.595784253
chr1-161399238-161400188,-0.98242315,6.965225543,-0.496671267,0.639197815,0.766235375,-4.595870459
chr1-16155584-16156571,-1.100521709,7.444726317,-0.530878401,0.616841841,0.766235375,-4.595834833
chr1-161612130-161613110,2.1806425,7.531505623,1.766237517,0.133885842,0.766235375,-4.591156522
chr1-16167354-16168479,-1.082488662,6.797752045,-0.544070944,0.608340045,0.766235375,-4.595815541
chr1-162023369-162024372,-0.813409248,6.097425222,-0.358438889,0.733755955,0.766235375,-4.596061072
chr1-16206235-16207214,-0.94684442,7.234515626,-0.468072367,0.658223333,0.766235375,-4.595907386
chr1-162069302-162070227,-0.899573276,6.447747696,-0.447046761,0.672398044,0.766235375,-4.595935915
chr1-16215567-16216544,2.398149611,6.781717975,1.042309896,0.342148164,0.766235375,-4.595019508
chr1-162696096-162697046,-0.904084434,6.410465071,-0.443186917,0.675017015,0.766235375,-4.595935077
chr1-162789992-162790973,-0.901800372,6.429708134,-0.445296423,0.67358504,0.766235375,-4.595935393
chr1-163321382-163322346,-0.906432247,6.486931738,-0.440661255,0.676733503,0.766235375,-4.595934999
chr1-163491765-163493029,-1.010990604,5.971461875,-0.494761652,0.640458838,0.766235375,-4.59587322
chr1-16351983-16352942,0.835338455,7.327706204,0.496387482,0.639385128,0.766235375,-4.59617948
chr1-16366897-16367797,-0.695766415,8.303184038,-0.452561207,0.668665367,0.766235375,-4.597169011
chr1-164558519-164559439,1.82667118,7.872289768,1.668924487,0.152277669,0.766235375,-4.591081992
chr1-164748155-164749105,-0.889215691,6.841114323,-0.451966609,0.669067335,0.766235375,-4.595940874
chr1-164787036-164787956,-0.987667557,6.577101253,-0.497721356,0.638504961,0.766235375,-4.59586965
chr1-165382832-165384670,-4.232105415,6.612118594,-2.136391646,0.082209327,0.766235375,-4.592187273
chr1-165630564-165631534,-0.984930824,6.764740196,-0.497271301,0.638801859,0.766235375,-4.595869989
chr1-165637209-165638169,-0.822375441,6.247164199,-0.357179397,0.73464576,0.766235375,-4.59606126
chr1-165768467-165769448,-1.098693299,6.68463261,-0.55498241,0.601359883,0.766235375,-4.595797838
chr1-1658648-1659639,-0.734705847,6.267460463,-0.361909545,0.731306422,0.766235375,-4.59606319
chr1-16644212-16645200,-0.965296232,7.018236258,-0.487565257,0.645223143,0.766235375,-4.595881174
chr1-166839024-166839892,-1.142703773,7.160975421,-0.557860095,0.599526862,0.766235375,-4.595797276
chr1-166975094-166976109,-1.010990604,6.435847493,-0.494761652,0.640458838,0.766235375,-4.59587322
chr1-167220186-167221084,-1.169630596,7.575151697,-0.526418346,0.619731373,0.766235375,-4.595839905
chr1-167221607-167222636,-0.779014869,6.429708134,-0.361949879,0.731277975,0.766235375,-4.596061522
chr1-167553248-167554181,-1.055448305,6.612118594,-0.532879675,0.615547779,0.766235375,-4.595827865
chr1-167714057-167715032,-4.276811232,8.094959234,-2.96305147,0.028988702,0.766235375,-4.589150668
chr1-167715282-167716030,-1.001631917,6.343581263,-0.497359582,0.638743615,0.766235375,-4.595870582
chr1-167935880-167936815,3.444605983,8.435134163,2.879146849,0.032089285,0.766235375,-4.58661106
chr1-168178537-168179475,-2.683970101,6.910027181,-1.680783421,0.149908867,0.766235375,-4.59321831
chr1-168342360-168343331,-1.001631917,6.026588763,-0.497359582,0.638743615,0.766235375,-4.595870582
chr1-16888854-16889880,1.996444935,6.464725475,0.712685888,0.505973611,0.766235375,-4.595644168
chr1-1692360-1693362,-0.984930824,6.822641519,-0.497271301,0.638801859,0.766235375,-4.595869989
chr1-169794444-169795409,-2.730583877,6.912133315,-1.310165339,0.243677665,0.766235375,-4.594509615
chr1-169893415-169894493,-1.228065631,7.362766147,-0.544932353,0.607787286,0.766235375,-4.595815545
chr1-170929494-170930472,-0.997645437,6.05064761,-0.497953872,0.638351602,0.766235375,-4.595869964
chr1-171250866-171252063,-0.84367445,6.072853872,-0.353755076,0.737067315,0.766235375,-4.596062159
chr1-171313569-171314512,1.923714561,6.951317357,1.718189591,0.142673126,0.766235375,-4.59090137
chr1-171485084-171485983,-1.109862634,6.764740196,-0.545324675,0.607535634,0.766235375,-4.595814495
chr1-171780987-171781924,1.221486524,8.125959519,1.01876733,0.352237316,0.766235375,-4.595036037
chr1-171840990-171841919,-0.980123866,6.981259613,-0.49596993,0.639660789,0.766235375,-4.595871067
chr1-172532484-172533411,-0.922493449,8.230923572,-0.624778383,0.557849626,0.766235375,-4.596202805
chr1-172825800-172826852,-4.117923887,6.515033229,-1.908159955,0.110978323,0.766235375,-4.592914283
chr1-173122737-173123787,-3.203118169,6.403754559,-1.047685077,0.33987855,0.766235375,-4.595032486
chr1-173476792-173477714,0.985799307,7.379303409,0.543191223,0.608904855,0.766235375,-4.596014409
chr1-173867827-173868725,2.019826598,8.503922935,1.685552269,0.148966581,0.766235375,-4.591624093
chr1-174021933-174022792,-4.13770951,7.31861761,-2.306453642,0.065904701,0.766235375,-4.591461362
chr1-174159006-174159886,1.243829755,7.835396299,1.050900769,0.338526761,0.766235375,-4.594874883
chr1-17437474-17438434,-0.822375441,5.971461875,-0.357179397,0.73464576,0.766235375,-4.59606126
chr1-175022986-175023948,-0.966626713,6.267460463,-0.488545776,0.644572875,0.766235375,-4.595879623
chr1-175192483-175193447,2.379978367,6.403754559,1.096439971,0.319862096,0.766235375,-4.59487424
chr1-17569276-17570251,-1.25253338,6.108968321,-0.624031364,0.558304647,0.766235375,-4.595706988
chr1-177968805-177970452,-1.043464506,6.227840561,-0.530000431,0.617410043,0.766235375,-4.595835764
chr1-178031375-178032498,-0.805303014,5.562203144,-0.359468278,0.733029058,0.766235375,-4.596060999
chr1-178037516-178038448,2.415087958,7.368240608,1.474533291,0.196725062,0.766235375,-4.593425584
chr1-178057931-178058887,-1.006098538,6.561810841,-0.496398717,0.639377712,0.766235375,-4.595871672
chr1-178542355-178543345,-0.984930824,6.764740196,-0.497271301,0.638801859,0.766235375,-4.595869989
