gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
chr12-57693532-57694432,3.844318385,7.817547429,1.887917783,0.059088679,0.63464486,-4.450709322
chr12-6605902-6606907,-4.569225855,7.511463884,-2.313655135,0.020722705,0.63464486,-4.333951707
chr12-75511213-75512122,-4.492020532,7.583482386,-1.887219231,0.059182554,0.63464486,-4.485458934
chr12-9647759-9648651,3.999815845,7.69471983,2.335895831,0.019531805,0.63464486,-4.254709447
chr13-100088600-100089518,-5.235043133,7.396150933,-2.232026265,0.025652656,0.63464486,-4.418923632
chr13-27424172-27425098,5.146142289,7.426413635,2.435331833,0.014909159,0.63464486,-4.331759219
chr13-27620132-27620978,3.532579814,8.071635203,1.892213267,0.058514143,0.63464486,-4.426668739
chr13-61766037-61767087,3.996662573,7.478810516,1.990971499,0.046532568,0.63464486,-4.423457823
chr14-100214026-100214873,3.624454371,7.836052648,1.987634413,0.046900796,0.63464486,-4.394016319
chr14-100306170-100307060,4.330422672,7.821622936,2.273249088,0.023048907,0.63464486,-4.329289548
chr14-23285765-23286688,4.058602054,7.864314273,2.937072317,0.003326778,0.63464486,-3.767390878
chr14-35341352-35342304,-3.529654462,7.513218995,-1.885605977,0.059399825,0.63464486,-4.429090355
chr14-61694985-61695872,4.594301675,7.158884348,2.918767212,0.003528192,0.63464486,-3.930271711
chr14-95534379-95535337,3.638658322,7.740718465,1.957979495,0.050282037,0.63464486,-4.408220475
chr14-99792917-99793963,3.291277752,8.186798435,2.19756397,0.028021023,0.63464486,-4.233840629
chr15-35081678-35082884,-3.91351564,7.777379412,-1.919914646,0.054919462,0.63464486,-4.443945567
chr15-42548264-42549199,3.578978312,7.958880247,1.951449316,0.051053444,0.63464486,-4.405815244
chr15-43776751-43777708,-5.35613724,7.858283883,-2.309216436,0.020967817,0.63464486,-4.399347444
chr15-56886846-56887767,-3.923940272,8.238943924,-2.161922719,0.030666388,0.63464486,-4.341423645
chr16-23557107-23557994,-4.708569664,7.740718465,-2.440856146,0.014683284,0.63464486,-4.284789138
chr16-28211567-28212423,3.592312432,7.908795395,2.163600761,0.030537191,0.63464486,-4.300649125
chr16-30183016-30183872,4.363304359,7.515539391,2.495166676,0.01261839,0.63464486,-4.208511726
chr16-34580945-34581901,-1.289193947,11.25411983,-1.941592442,0.052236587,0.63464486,-3.956854265
chr16-34585451-34586113,-1.868106705,10.41706804,-2.067775471,0.038706996,0.63464486,-3.997087831
chr16-53502989-53503886,3.901575013,8.041539829,2.248694975,0.024570655,0.63464486,-4.292510997
chr16-67528349-67529327,-4.280491942,7.997214514,-2.200955743,0.02777985,0.63464486,-4.358801443
chr16-67660424-67661118,-5.123745677,7.8984519,-2.443571317,0.014573378,0.63464486,-4.325946327
chr16-70438766-70439695,-5.469522198,7.545872364,-2.889318543,0.003875608,0.63464486,-4.117769921
chr16-81644988-81645850,4.094221434,7.783138949,1.911719098,0.055963253,0.63464486,-4.458029132
chr16-85828697-85830850,-4.120274424,7.571892231,-2.100021912,0.035771566,0.63464486,-4.389098468
chr17-19377815-19378671,-4.023646553,7.988975621,-2.553352717,0.01069543,0.63464486,-4.110385449
chr17-21284103-21285039,4.138579976,8.549600333,2.319464017,0.020405707,0.63464486,-4.282785866
chr17-22523857-22525096,-3.435026991,8.557114981,-2.004369188,0.045078624,0.63464486,-4.367127756
chr17-2593218-2594040,-5.704403846,7.583482386,-2.406053213,0.01615814,0.63464486,-4.386865702
chr17-41786308-41787192,-5.520751145,7.404539546,-2.924434036,0.003464683,0.63464486,-4.102045395
chr17-42388163-42389099,-4.993831091,8.227116171,-2.525778335,0.011571603,0.63464486,-4.272045573
chr17-43720299-43721207,-4.553305919,7.729128309,-2.485159393,0.012978339,0.63464486,-4.241132308
chr17-50345665-50346533,4.403502144,7.882051283,2.043878533,0.041012268,0.63464486,-4.432160914
chr17-52883579-52884628,4.856943063,7.791527562,2.70999153,0.006749,0.63464486,-4.143497082
chr17-58248969-58250146,4.645515896,7.247303467,1.975548353,0.048255008,0.63464486,-4.467844483
chr17-58517559-58518478,3.859252055,8.529610855,2.128590816,0.033331688,0.63464486,-4.351070143
chr17-714467-715408,-3.465002222,7.511463884,-1.854517069,0.06371779,0.63464486,-4.43637497
chr17-78352644-78353518,3.462725563,7.708562453,2.078970987,0.037665459,0.63464486,-4.331462032
chr17-78781987-78782866,2.936610853,8.11180322,1.942623882,0.052111716,0.63464486,-4.340088971
chr17-82647951-82649086,-4.554048214,7.518978532,-1.915495475,0.055480255,0.63464486,-4.480533609
chr18-23452807-23453693,4.603389755,7.464967893,1.969732374,0.048918294,0.63464486,-4.467468708
chr18-45063026-45064143,-4.326533405,7.974783507,-2.199512824,0.027882229,0.63464486,-4.363755838
chr18-48538591-48539442,4.378146053,7.575967738,2.506538014,0.012220132,0.63464486,-4.203484009
chr18-5237587-5238466,3.696336851,7.390391396,2.166321353,0.030328719,0.63464486,-4.312552212
chr18-63366972-63367891,5.049801703,8.043153588,2.407243611,0.016105619,0.63464486,-4.335804437
chr18-63940142-63941299,-4.969764294,7.620143334,-2.165873315,0.030362967,0.63464486,-4.425419666
chr18-66395577-66396496,-3.465002222,7.511463884,-1.854517069,0.06371779,0.63464486,-4.43637497
chr18-77078502-77079505,-4.038989386,7.559714987,-2.14783988,0.031769287,0.63464486,-4.360166633
chr19-10864203-10865105,4.784814787,7.404539546,2.652000119,0.00802422,0.63464486,-4.170720045
chr19-11766613-11767523,3.557251468,7.620143334,2.056783931,0.03975327,0.63464486,-4.354207885
chr19-1407002-1407903,-5.461802697,7.740718465,-2.412644735,0.015869201,0.63464486,-4.367325151
chr19-14529057-14529954,3.202689924,8.281126811,1.983328671,0.047379529,0.63464486,-4.351373087
chr19-15418641-15419542,-5.137690212,7.746310558,-2.264911838,0.023556168,0.63464486,-4.401025505
chr19-19618315-19619247,-3.006043429,8.498791236,-1.884781441,0.059511128,0.63464486,-4.379963455
chr19-32674889-32675755,-4.848945553,7.478810516,-2.05470097,0.039954227,0.63464486,-4.454529359
chr19-36489167-36490138,-3.9204395,7.817547429,-1.935794782,0.052943146,0.63464486,-4.438683107
chr19-40777777-40778844,-4.39345831,7.783138949,-1.880026689,0.060156345,0.63464486,-4.483022857
chr19-45001671-45002304,-4.372089117,7.958880247,-2.303520991,0.021286027,0.63464486,-4.318579578
chr19-45769007-45769856,-5.578700608,7.957046498,-2.495096246,0.012620892,0.63464486,-4.342449369
chr19-45994835-45995771,-5.069868542,8.178515578,-2.703941271,0.006872957,0.63464486,-4.179029175
chr19-47483666-47484578,-4.028806653,7.836052648,-1.862193993,0.062628125,0.63464486,-4.470124871
chr19-49641633-49642514,-4.486401787,7.464967893,-2.417988267,0.015638312,0.63464486,-4.270991308
chr19-55461366-55462236,3.835668836,7.821622936,2.079500453,0.037616798,0.63464486,-4.372193958
chr19-55624058-55625004,4.228280614,7.742970933,1.853715088,0.063832522,0.63464486,-4.482718564
chr19-56120769-56121867,3.92339788,7.870461127,2.266094599,0.023483621,0.63464486,-4.28543597
chr19-58362262-58363293,4.150921498,8.0233841,2.487454991,0.012894976,0.63464486,-4.180503471
chr19-7680394-7681268,3.626341725,7.710623091,1.980071362,0.047744418,0.63464486,-4.397550951
chr2-118087927-118088865,4.04615315,7.791527562,2.04597685,0.040805293,0.63464486,-4.405499669
chr2-119218250-119219119,-4.460109428,7.545872364,-2.394934072,0.016656038,0.63464486,-4.280513036
chr2-130372081-130372974,-3.923060819,7.757119082,-2.03763388,0.041633503,0.63464486,-4.398778178
chr2-137638943-137639948,5.497092075,7.974783507,2.650197682,0.008067103,0.63464486,-4.261974821
chr2-153221368-153223169,-4.670628626,8.007131349,-2.008594826,0.044628073,0.63464486,-4.459281913
chr2-159286318-159287237,5.592012758,7.059474658,2.546530643,0.010906523,0.63464486,-4.321122284
chr2-189440829-189441798,-3.439817943,8.706836411,-1.962408435,0.04976443,0.63464486,-4.387868203
chr2-201071239-201072204,4.015986829,7.156326354,2.496528435,0.012570099,0.63464486,-4.151050491
chr2-229270798-229271737,-4.090887756,7.69471983,-1.890865231,0.058693946,0.63464486,-4.464551585
chr2-239400906-239401780,-3.335437984,8.162612317,-2.304579318,0.021226581,0.63464486,-4.164796142
chr2-26244311-26245239,-4.107481551,8.238943924,-2.088474857,0.036800108,0.63464486,-4.392914597
chr2-28980998-28981822,-4.347155504,8.0233841,-2.236640783,0.025349068,0.63464486,-4.348624247
chr2-46940691-46941603,3.817449742,7.513218995,2.305868589,0.021154358,0.63464486,-4.246835386
chr2-56183472-56184315,-4.157588941,8.170126965,-2.056636547,0.03976746,0.63464486,-4.409981819
chr2-57407825-57409526,3.765864584,7.464967893,2.100952796,0.035689728,0.63464486,-4.35479146
chr2-65129842-65130786,3.262870494,8.325819223,2.168831227,0.03013748,0.63464486,-4.248463648
chr2-74507168-74508109,3.452525718,7.958880247,1.853654685,0.06384117,0.63464486,-4.435754984
chr2-77487003-77487920,5.481894186,7.338551433,2.481635095,0.013107249,0.63464486,-4.340286006
chr2-96769389-96771277,-6.02612005,7.281711947,-2.735222211,0.006253461,0.63464486,-4.272731552
chr20-29079711-29080829,4.111095596,7.882051283,2.449126882,0.014350755,0.63464486,-4.199736898
chr20-30813492-30814621,-5.089941275,8.544040566,-2.466187242,0.013685754,0.63464486,-4.312107356
chr20-31057564-31058477,3.019422474,9.045018563,1.860377675,0.062884532,0.63464486,-4.393607963
chr20-35092302-35093229,3.554164458,8.197020796,1.867373338,0.06190171,0.63464486,-4.438115231
chr20-3888781-3889706,-4.57246039,7.518978532,-1.959415592,0.050113709,0.63464486,-4.468960633
chr20-43457376-43458426,-4.604233672,7.511463884,-1.961340008,0.049888885,0.63464486,-4.469956008
chr20-46406053-46407021,-4.196626195,8.074193197,-2.412021644,0.015896318,0.63464486,-4.236178147
chr20-5610543-5611425,-3.94930437,8.644437159,-2.313156187,0.020750133,0.63464486,-4.261339174
chr20-62641943-62642821,-4.080054117,7.66031135,-2.071671832,0.038341767,0.63464486,-4.397671909
chr21-10401651-10402589,-4.572848832,7.924471767,-1.968726815,0.049033746,0.63464486,-4.466240619
chr21-14215756-14216660,-4.413385951,8.178515578,-2.249611533,0.024512324,0.63464486,-4.34896132
chr21-32278460-32279524,-5.187215264,7.710623091,-2.25528099,0.024154172,0.63464486,-4.40779532
chr21-33265905-33266856,3.793770032,7.848367048,2.182390885,0.029122136,0.63464486,-4.315778355
chr21-8988970-8989847,3.638658322,7.740718465,1.957979495,0.050282037,0.63464486,-4.408220475
chr21-9758597-9759404,-4.420662652,7.69471983,-2.065353797,0.03893548,0.63464486,-4.425611382
chr22-11030302-11031177,2.714294893,9.188921012,1.970554525,0.048824069,0.63464486,-4.289691847
chr22-12697140-12698136,-4.053659045,7.783138949,-1.975727803,0.048234664,0.63464486,-4.433254279
chr22-31753469-31754395,4.545949735,7.495063267,2.428458325,0.01519447,0.63464486,-4.272447395
chr22-35299566-35300464,-3.908296223,7.464967893,-2.1494893,0.031638378,0.63464486,-4.345947255
chr22-37199061-37199963,-4.356371959,8.269039298,-2.244304858,0.02485172,0.63464486,-4.345915951
chr22-41544088-41544909,3.356005938,8.287544517,1.983713977,0.047336523,0.63464486,-4.368831186
chr22-42648907-42649861,3.929714241,8.074193197,2.172484928,0.02986094,0.63464486,-4.336723976
chr3-114152334-114153290,4.235284704,7.636396085,2.560223187,0.01048652,0.63464486,-4.144219165
chr3-121834684-121835601,-4.439066018,8.047299366,-2.349881738,0.018813929,0.63464486,-4.302138553
chr3-191076179-191077819,-3.287174593,7.518978532,-1.920897348,0.054795402,0.63464486,-4.39213746
chr3-194682388-194683378,4.015150705,7.518978532,2.003356396,0.045187179,0.63464486,-4.420051976
chr3-32913632-32914568,-5.620005008,7.908795395,-2.514435419,0.011950137,0.63464486,-4.337559269
chr3-38029259-38030150,4.104344522,8.563959773,2.31338599,0.020737496,0.63464486,-4.281869169
chr3-38453439-38454310,2.981492822,8.234630819,1.967869954,0.049132306,0.63464486,-4.33155634
chr3-42772577-42773520,-4.056173307,7.620143334,-1.867073316,0.061943598,0.63464486,-4.470093611
chr3-44861409-44862321,3.621657044,8.047299366,1.985544915,0.047132606,0.63464486,-4.394690936
chr3-47802681-47803649,-3.698332278,8.074193197,-1.94541719,0.051774799,0.63464486,-4.418424241
chr3-49120425-49121357,3.638658322,7.740718465,1.957979495,0.050282037,0.63464486,-4.408220475
chr3-50292042-50292936,-4.966528015,7.791527562,-2.636687983,0.008395109,0.63464486,-4.206055844
chr3-74614251-74615193,3.699879236,8.235355064,2.129690062,0.033240727,0.63464486,-4.33277068
chr3-9915011-9915943,3.996662573,7.478810516,1.990971499,0.046532568,0.63464486,-4.423457823
chr4-102827655-102828494,4.931352744,7.54331437,2.162328421,0.030635109,0.63464486,-4.424277374
chr4-110587389-110588496,-5.222658383,8.071635203,-2.647993616,0.00811982,0.63464486,-4.232058241
chr4-146521821-146522783,-4.262158299,8.077562067,-2.238187294,0.025248021,0.63464486,-4.339403265
chr4-175032569-175033446,-4.99583396,7.817547429,-2.144448701,0.032039894,0.63464486,-4.434153651
chr4-27692168-27693099,5.158075211,7.749604434,2.447276849,0.014424554,0.63464486,-4.32739513
chr4-39977380-39978284,-4.484864036,8.481657338,-2.463229753,0.013799047,0.63464486,-4.244964281
chr4-49106995-49107822,2.798758925,8.509432316,1.871880625,0.061275242,0.63464486,-4.36204789
chr4-67286488-67287470,4.633998101,7.810032781,2.372329927,0.017709919,0.63464486,-4.31188952
chr4-73476668-73477823,5.068377208,7.281711947,2.338837709,0.019378846,0.63464486,-4.367026465
chr4-81471487-81472388,-4.269676403,8.1224443,-2.054175113,0.040005096,0.63464486,-4.419259494
chr4-86934543-86935437,4.471239525,7.882051283,2.057820749,0.039653561,0.63464486,-4.431628426
chr5-100535064-100535938,-4.218204931,8.204535445,-2.143509915,0.032115155,0.63464486,-4.378839936
chr5-103119728-103120666,4.140730585,7.851955908,1.895961211,0.058016641,0.63464486,-4.465705532
chr5-115625644-115626564,-3.830990873,7.865798532,-1.87661468,0.06062292,0.63464486,-4.453782867
chr5-132227358-132228289,3.047225873,8.428527845,1.932139674,0.053392685,0.63464486,-4.359994866
chr5-140564065-140564999,4.224110004,8.081707846,1.915659776,0.055459321,0.63464486,-4.464109716
chr5-178163672-178164973,3.879776877,8.146211699,2.105286694,0.035310813,0.63464486,-4.364443982
chr5-43191828-43192672,-4.219520621,8.081707846,-1.955788982,0.050539705,0.63464486,-4.450904021
chr5-43313089-43313998,2.778245087,8.773592733,1.952813339,0.050891498,0.63464486,-4.311326156
chr5-49661033-49661897,0.648108603,13.16288817,2.764367176,0.005722002,0.63464486,-2.318435616
chr5-5139276-5140768,-5.479925831,8.197020796,-2.734262697,0.00627169,0.63464486,-4.214464456
chr5-55534507-55535390,3.707978923,7.66031135,2.066545785,0.038822873,0.63464486,-4.365518103
chr5-69493457-69494256,3.693430011,7.620143334,2.05464898,0.039959254,0.63464486,-4.369738121
chr5-73120083-73120963,3.258452061,8.711409275,1.855497579,0.063577749,0.63464486,-4.418967246
chr5-74766702-74767643,-4.312417777,7.777379412,-1.970877059,0.048787146,0.63464486,-4.451420112
chr5-75717052-75717973,-3.250860775,8.319848395,-1.898401737,0.05769458,0.63464486,-4.399051965
chr5-78648427-78649286,-4.569013323,7.559714987,-1.951694457,0.051024307,0.63464486,-4.471035482
chr5-892313-893493,3.518441757,8.164716918,2.147614342,0.031787223,0.63464486,-4.299991828
chr5-90474273-90475128,-2.848783669,8.902179869,-1.952906783,0.05088042,0.63464486,-4.32176897
chr6-107633636-107635413,-4.784379428,7.567746453,-2.871075614,0.004106134,0.63464486,-4.011907857
chr6-110815110-110816050,-4.70203409,7.599883004,-1.884453606,0.05955543,0.63464486,-4.494794792
chr6-11093444-11094321,-3.967654497,7.888379258,-2.016996896,0.043743502,0.63464486,-4.410983557
chr6-121436621-121437700,4.849170174,7.54331437,2.264681236,0.023570335,0.63464486,-4.380163732
chr6-144149899-144150819,4.111095596,7.882051283,2.449126882,0.014350755,0.63464486,-4.199736898
chr6-145814309-145815241,-3.714830879,7.924471767,-2.017648648,0.043675508,0.63464486,-4.388956593
chr6-17987347-17988268,3.300668329,7.430559413,2.007211924,0.044775103,0.63464486,-4.350399547
chr6-26155939-26156861,3.448207098,7.759223684,1.864125968,0.062356341,0.63464486,-4.431255828
chr6-26285111-26286028,-4.803715917,7.817547429,-2.069593601,0.038536205,0.63464486,-4.447485185
chr6-2970983-2971942,-4.430136835,8.632459686,-2.905017604,0.003686712,0.63464486,-3.903156809
chr6-32195377-32196266,-3.602770434,8.074193197,-2.146780676,0.031853597,0.63464486,-4.311578785
chr6-36985873-36986818,-4.235668887,7.962955754,-2.278856159,0.022713119,0.63464486,-4.316208148
chr6-37130923-37131895,3.765864584,7.464967893,2.100952796,0.035689728,0.63464486,-4.35479146
chr6-3751632-3752551,3.543466803,7.698795337,2.001601189,0.045375832,0.63464486,-4.379784227
chr6-44223092-44224083,4.532375372,7.521807379,2.109547337,0.034941656,0.63464486,-4.417053023
chr6-56954617-56955545,-5.601293412,7.789319058,-2.671364719,0.007576221,0.63464486,-4.262085512
chr6-57172024-57172989,-4.157588941,8.170126965,-2.056636547,0.03976746,0.63464486,-4.409981819
chr6-62937647-62938580,-4.803715917,7.817547429,-2.069593601,0.038536205,0.63464486,-4.447485185
chr6-76537098-76538291,5.227200158,7.404539546,2.483729656,0.013030499,0.63464486,-4.316914442
chr6-78867143-78868093,3.814400339,7.740718465,2.065088809,0.038960551,0.63464486,-4.376804806
chr6-89638189-89639123,3.630863847,7.940375028,2.237160594,0.025315065,0.63464486,-4.262029436
chr7-104328006-104329756,3.285329268,7.715195954,1.865656272,0.062141756,0.63464486,-4.416950564
chr7-106659889-106660662,-4.342928031,7.495063267,-2.233133305,0.025579539,0.63464486,-4.349857727
chr7-107563479-107564372,-5.141507886,7.599883004,-2.232730771,0.025606105,0.63464486,-4.412883146
chr7-127347418-127348349,-4.788113246,7.817547429,-2.042994549,0.041099729,0.63464486,-4.454927785
chr7-133081700-133082591,3.849035919,7.599883004,2.033239328,0.042075447,0.63464486,-4.394240839
chr7-150378813-150379714,3.997801355,7.872432033,2.336943778,0.019477198,0.63464486,-4.253791884
chr7-152759461-152760328,3.955062661,7.783138949,1.95750356,0.050337927,0.63464486,-4.433099959
chr7-158586706-158588320,-3.9204395,7.817547429,-1.935794782,0.052943146,0.63464486,-4.438683107
chr7-2641219-2642131,4.673446267,7.495063267,2.023555664,0.043063327,0.63464486,-4.454840016
chr7-4641439-4642370,-4.440238391,7.777379412,-1.852801054,0.063963492,0.63464486,-4.492331435
chr7-76294339-76295220,3.650797664,7.636396085,2.217291454,0.026643212,0.63464486,-4.277059959
chr7-80134404-80135236,-3.507693984,7.570058482,-2.064727485,0.038994758,0.63464486,-4.344467388
chr7-80918729-80919635,-4.566990863,7.91871223,-1.918511072,0.055097061,0.63464486,-4.480288954
chr7-99438486-99439484,3.404184392,7.93286038,1.889639779,0.058857796,0.63464486,-4.417061545
chr8-102412373-102413219,3.935239861,8.154450593,2.16564649,0.030380318,0.63464486,-4.340779679
chr8-142739001-142739887,4.524267265,7.821622936,2.084786206,0.037133937,0.63464486,-4.425517419
chr8-144326401-144327350,4.196187745,7.311807321,3.062914776,0.002202343,0.63464486,-3.671961427
chr8-26577116-26577967,-3.840089361,7.757119082,-1.90984009,0.056204879,0.63464486,-4.442623252
chr8-27774035-27774925,3.257772729,7.166398996,1.946161303,0.051685355,0.63464486,-4.376859285
chr8-37849432-37850359,-4.941408513,7.757119082,-2.116708167,0.034328641,0.63464486,-4.440087962
chr8-57214653-57215814,-3.723354495,8.649791654,-2.098562455,0.035900197,0.63464486,-4.351410104
chr8-98116746-98117686,-3.483032435,8.285439916,-2.145287209,0.0319728,0.63464486,-4.296518094
chr9-116660764-116661924,4.432060487,7.43463492,2.012602874,0.04420424,0.63464486,-4.444691066
chr9-125200049-125200947,4.164002747,7.511463884,1.884150957,0.059596352,0.63464486,-4.470599941
chr9-127785274-127786123,-3.619197042,7.478810516,-1.881263203,0.059987995,0.63464486,-4.437607775
chr9-128067728-128068490,-3.575351506,7.69471983,-1.913288216,0.055762139,0.63464486,-4.421558257
chr9-128947170-128948121,4.838943644,7.767462577,2.264606594,0.023574923,0.63464486,-4.379393304
chr9-130834701-130835646,-3.787890002,7.8984519,-1.879864478,0.060178459,0.63464486,-4.449861333
chr9-133120827-133121761,-4.818937378,8.047299366,-2.070489004,0.038452329,0.63464486,-4.448036339
chr9-136849000-136849944,-4.554048214,7.518978532,-1.915495475,0.055480255,0.63464486,-4.480533609
chr9-21974483-21975451,-4.228938763,7.511463884,-2.064861464,0.038982071,0.63464486,-4.412171647
chr9-31820348-31822057,2.993692425,8.728543173,1.978964367,0.047868962,0.63464486,-4.326742092
chr9-35731885-35732847,-4.59288347,8.095550469,-1.983904263,0.047315295,0.63464486,-4.462726815
chr9-36487342-36488185,-4.464671445,8.1224443,-2.655254117,0.007947319,0.63464486,-4.116315846
chr9-85940753-85941594,-4.16470068,7.958880247,-1.928704924,0.053818024,0.63464486,-4.456593974
chr9-98255400-98256304,-4.982432429,8.341722484,-2.641008052,0.008288946,0.63464486,-4.205589005
chrX-110002264-110003219,4.255983147,8.031622994,2.165103787,0.030421866,0.63464486,-4.372712866
chrX-154457701-154458753,-4.524939227,7.495063267,-1.871180632,0.061372189,0.63464486,-4.491081858
