gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
chr1-109548159-109549073,-3.109724323,5.432357985,-1.852176697,0.064013612,0.999780136,-4.469795998
chr1-109620532-109621450,-0.114205746,6.763815457,-0.076363948,0.939130233,0.999780136,-4.664097434
chr1-109643133-109644201,1.091297478,5.968088203,0.777022405,0.437153764,0.999780136,-4.629493119
chr1-109667661-109668507,-0.603210688,6.694549014,-0.398639078,0.690162966,0.999780136,-4.652889546
chr1-109687362-109688250,1.05581593,5.9421736,0.739020338,0.459902397,0.999780136,-4.632359219
chr1-109711949-109712823,-1.497093562,4.992351007,-0.920387029,0.357380464,0.999780136,-4.607035539
chr1-109877052-109877988,1.153507662,6.162152673,0.871191056,0.383659187,0.999780136,-4.621480155
chr1-109947518-109948468,0.432936247,5.21526419,0.224614628,0.822281135,0.999780136,-4.635941528
chr1-109984278-109985174,0.157606371,7.199009024,0.152705069,0.87863224,0.999780136,-4.728280078
chr1-110034365-110035321,-0.084381198,6.481197694,-0.058873114,0.953053698,0.999780136,-4.669950323
chr1-11012167-11012972,0.360116768,6.089896573,0.22021749,0.825703784,0.999780136,-4.651083089
chr1-110214654-110215563,-1.547832288,5.005264133,-0.850642282,0.394977194,0.999780136,-4.609964226
chr1-110338674-110339550,-0.134311617,7.598047717,-0.134211741,0.893236349,0.999780136,-4.736327046
chr1-110407212-110408275,1.016199895,5.683156677,0.545618287,0.585333788,0.999780136,-4.627895353
chr1-110412227-110413169,-0.317653054,5.404079902,-0.171022906,0.864207301,0.999780136,-4.639879871
chr1-111203958-111204765,0.707747456,6.04643468,0.456286028,0.648188737,0.999780136,-4.647248461
chr1-111346117-111347047,1.124627175,6.493768657,0.752261746,0.451901579,0.999780136,-4.627851769
chr1-1115838-1116744,0.261510521,7.849644298,0.244553299,0.80680457,0.999780136,-4.716101105
chr1-111786274-111787249,1.066821832,6.067315847,0.805352827,0.420624661,0.999780136,-4.630252222
chr1-112390384-112391490,-0.162078936,5.204920695,-0.088755238,0.929277226,0.999780136,-4.642324673
chr1-112618669-112619333,-0.435027975,5.484984373,-0.264344405,0.79151698,0.999780136,-4.64924499
chr1-11262158-11263069,0.732589487,6.434024948,0.621919866,0.534000896,0.999780136,-4.665200858
chr1-112674731-112675582,-0.248593693,5.905810238,-0.153815388,0.877756687,0.999780136,-4.653743556
chr1-112700481-112701454,0.445067824,4.948274927,0.208840323,0.834574792,0.999780136,-4.628988203
chr1-112808877-112809874,-0.581517963,5.575508094,-0.316982575,0.751259781,0.999780136,-4.637746195
chr1-112849387-112850282,2.069907033,6.421596681,1.657043122,0.097524773,0.999780136,-4.450446826
chr1-112880639-112881529,0.82351657,5.097996357,0.490026975,0.624119614,0.999780136,-4.63816026
chr1-112882073-112883050,0.01875412,5.968088203,0.010894408,0.991307789,0.999780136,-4.648330132
chr1-113072713-113073597,0.237201756,6.758326769,0.226879854,0.82051924,0.999780136,-4.722008128
chr1-113140394-113141489,-0.480245609,5.077282635,-0.27340007,0.784548221,0.999780136,-4.642694944
chr1-113223185-113224247,-1.358321569,5.668240319,-0.829336949,0.406922613,0.999780136,-4.615638056
chr1-113389845-113390733,0.593965179,8.076900705,0.747219442,0.45493896,0.999780136,-4.710360116
chr1-113811916-113812774,-0.590118571,7.416108703,-0.501760293,0.615841083,0.999780136,-4.678503314
chr1-114023803-114024620,0.676403937,5.170014859,0.341556599,0.73268781,0.999780136,-4.631281562
chr1-114346205-114347032,0.319328031,7.03183472,0.311743029,0.755238728,0.999780136,-4.721162973
chr1-114510685-114511549,0.958148537,7.071314668,0.771583931,0.44036904,0.999780136,-4.639988262
chr1-114606606-114607537,-0.336289152,4.863931315,-0.195836335,0.844740048,0.999780136,-4.646641532
chr1-114669636-114670577,-0.623609407,7.277047814,-0.457206535,0.647527039,0.999780136,-4.661544989
chr1-114716332-114717257,-1.397293155,5.362156774,-0.823525096,0.410218227,0.999780136,-4.614678264
chr1-114757433-114758264,0.230006116,6.226656527,0.161555473,0.871657382,0.999780136,-4.669291331
chr1-114780148-114781081,-0.519318253,5.506858462,-0.281483669,0.778342054,0.999780136,-4.63823295
chr1-115056177-115057086,-1.667212445,5.077282635,-0.922086692,0.356493297,0.999780136,-4.604313404
chr1-115138110-115139671,-0.038104464,5.484984373,-0.020202619,0.983881919,0.999780136,-4.639816732
chr1-115641628-115642506,-2.590719161,5.31693977,-1.509103398,0.131286477,0.999780136,-4.533077656
chr1-116373875-116374480,1.742345235,6.172556155,1.328675108,0.183968726,0.999780136,-4.540450358
chr1-116433060-116434034,-0.484648057,5.116501576,-0.294384381,0.76846693,0.999780136,-4.648288342
chr1-116570335-116571258,-0.444665933,7.996693967,-0.495788232,0.620048696,0.999780136,-4.732263688
chr1-11663905-11664776,-1.733416401,4.690294619,-0.963829979,0.335141587,0.999780136,-4.600754527
chr1-116667308-116668175,-0.819113137,6.399191506,-0.579698367,0.56212388,0.999780136,-4.648196839
chr1-117059701-117060640,1.555343813,6.433422696,0.900603479,0.367808874,0.999780136,-4.607302933
chr1-117121495-117122381,-0.949102004,8.007669601,-0.819532548,0.412491366,0.999780136,-4.639182682
chr1-1173268-1174393,0.237315144,5.710590532,0.13888765,0.889540179,0.999780136,-4.648105468
chr1-11735697-11736543,0.728390746,6.884132934,0.582832243,0.560012109,0.999780136,-4.661866151
chr1-117366629-117367608,0.480772358,8.158145395,0.611288338,0.541014918,0.999780136,-4.745007331
chr1-117582158-117583106,0.154067899,6.269708526,0.115724489,0.907871935,0.999780136,-4.680095971
chr1-117605497-117606423,0.372032668,7.957175219,0.40009439,0.689090814,0.999780136,-4.735686945
chr1-117671716-117672616,-0.94426066,4.924359661,-0.540508227,0.588851968,0.999780136,-4.632506299
chr1-117695799-117696802,2.87128649,5.128091732,1.953415437,0.05078283,0.999780136,-4.412094908
chr1-11787280-11788146,-1.726923046,4.911446536,-1.041692725,0.297565415,0.999780136,-4.593667947
chr1-11803120-11803958,0.684183153,5.343651555,0.437394997,0.661829132,0.999780136,-4.647429297
chr1-11805546-11806579,0.596582072,7.063447852,0.533638777,0.593596774,0.999780136,-4.68321875
chr1-11907535-11908365,0.560279791,6.252386084,0.399438302,0.689574088,0.999780136,-4.661715826
chr1-11908501-11909394,0.768657838,5.380661993,0.463978449,0.642667698,0.999780136,-4.640704631
chr1-11925878-11926914,-0.25649807,5.885334114,-0.160329597,0.872622892,0.999780136,-4.654762056
chr1-11934213-11935157,1.182375634,6.190143446,0.829654524,0.406742988,0.999780136,-4.622535275
chr1-11944201-11945635,-1.61587771,5.242698045,-0.960341127,0.336893932,0.999780136,-4.602185094
chr1-119475527-119476584,0.876790216,5.362156774,0.523561077,0.600589043,0.999780136,-4.63664889
chr1-119611258-119612346,0.333847801,4.924359661,0.172971907,0.862675074,0.999780136,-4.636677614
chr1-119613447-119614748,1.024974116,4.894264287,0.61039427,0.541606861,0.999780136,-4.631235689
chr1-119675253-119676087,1.181458468,5.269424549,0.612512304,0.540205083,0.999780136,-4.622553844
chr1-119711627-119712281,1.15749765,6.196561152,0.814003301,0.41565172,0.999780136,-4.624481098
chr1-119742123-119742994,0.533501022,6.873491854,0.404120991,0.686127611,0.999780136,-4.669404662
chr1-119768488-119769386,-0.500639121,5.089607745,-0.289861782,0.771924666,0.999780136,-4.643785904
chr1-11979803-11980743,-0.501747991,7.104265622,-0.372396594,0.709601115,0.999780136,-4.668540933
chr1-119948249-119949225,1.135449219,4.975168758,0.703112483,0.481992966,0.999780136,-4.627197094
chr1-12018856-12019860,-0.384824993,6.951045063,-0.293448983,0.76918171,0.999780136,-4.676590342
chr1-121184307-121185198,-1.070146942,6.535127018,-0.761424855,0.446411369,0.999780136,-4.631173811
chr1-1231637-1232573,-1.243557111,7.099997897,-0.84309243,0.399185762,0.999780136,-4.619136933
chr1-12477930-12478806,2.557781783,4.948274927,1.372360846,0.169964885,0.999780136,-4.558533932
chr1-12486181-12487134,0.172089511,5.470836224,0.103553035,0.917524987,0.999780136,-4.651431608
chr1-12539933-12540848,4.966099452,5.311347677,3.02978905,0.002450038,0.999780136,-4.147627542
chr1-12556243-12557147,-1.592830279,5.111358082,-1.028484638,0.303733027,0.999780136,-4.595643262
chr1-12595715-12596608,0.299519665,6.487888885,0.222253973,0.824118208,0.999780136,-4.675424085
chr1-12617888-12618804,-0.273382594,6.659317077,-0.188414827,0.850553186,0.999780136,-4.666076924
chr1-12619578-12620369,1.342329548,5.083848208,0.891582425,0.372626378,0.999780136,-4.61273194
chr1-12658578-12659483,0.108878531,5.073255478,0.059392572,0.952639959,0.999780136,-4.642173884
chr1-1307753-1308684,-0.372410047,7.389502286,-0.301528757,0.763014126,0.999780136,-4.685652404
chr1-1324347-1325274,0.107187297,6.211477511,0.082985751,0.933863612,0.999780136,-4.685490917
chr1-1349013-1350000,0.146577032,6.501657795,0.114442099,0.908888369,0.999780136,-4.686370411
chr1-13583748-13584601,-1.067754406,5.462198376,-0.698464679,0.484893897,0.999780136,-4.631281197
chr1-13748981-13749865,0.811293461,6.700876989,0.680705671,0.496064789,0.999780136,-4.656388939
chr1-1398987-1399931,-0.158868819,6.563117791,-0.123539294,0.90168117,0.999780136,-4.685517809
chr1-145425254-145426164,-0.485890433,5.801114253,-0.280384304,0.779185269,0.999780136,-4.643746487
chr1-145607572-145608499,-1.117389765,5.470836224,-0.69417949,0.487576858,0.999780136,-4.628114457
chr1-145720853-145721872,-1.211712503,4.94251539,-0.652031365,0.514387635,0.999780136,-4.6224356
chr1-145858708-145859452,-2.277498024,6.554119717,-1.397916836,0.162151896,0.999780136,-4.545322307
chr1-145859550-145860201,-0.536448713,6.700579403,-0.370619911,0.710924157,0.999780136,-4.659418368
chr1-145885497-145886477,0.755539187,6.087576177,0.5032396,0.614800778,0.999780136,-4.647684797
chr1-145918335-145919322,-1.72035503,6.262596756,-1.071669778,0.283879935,0.999780136,-4.590172248
chr1-145960200-145961145,1.168868076,6.109421021,0.857339754,0.391266324,0.999780136,-4.621662123
chr1-14597907-14598909,1.407695264,7.002885026,1.138229218,0.255036965,0.999780136,-4.57779451
chr1-145979114-145980055,1.175132495,5.368484749,0.826691428,0.408420794,0.999780136,-4.623030344
chr1-14599026-14599730,-1.224690579,5.575508094,-0.747251485,0.454919621,0.999780136,-4.6227429
chr1-146036789-146037516,0.432348265,6.142460781,0.313211329,0.75412303,0.999780136,-4.668314491
chr1-146037634-146038403,0.373523238,7.169099695,0.293311562,0.769286736,0.999780136,-4.6811228
chr1-146038902-146039777,-0.112780145,5.565888844,-0.059942665,0.952201834,0.999780136,-4.639891359
chr1-146376323-146377253,0.108508622,5.791067918,0.063871232,0.94907333,0.999780136,-4.649474233
chr1-146938065-146938784,-0.983319482,5.668240319,-0.597375832,0.550262529,0.999780136,-4.633525238
chr1-147541779-147542397,-0.205024491,5.678040544,-0.113425551,0.909694201,0.999780136,-4.643023307
chr1-147599459-147600383,0.447912684,8.631816081,0.672353085,0.501365883,0.999780136,-4.77803018
chr1-147928006-147928915,-0.238838247,5.54541272,-0.128579692,0.897691392,0.999780136,-4.64043272
chr1-14923920-14924754,-0.160497393,6.756106232,-0.117843281,0.906192892,0.999780136,-4.676571482
chr1-149390164-149391088,-1.859869724,5.878300364,-1.140596813,0.254049949,0.999780136,-4.58172442
chr1-14945031-14946003,1.465224447,5.622004086,1.167169803,0.243154237,0.999780136,-4.572154514
chr1-14950014-14950859,0.328833934,5.404079902,0.196683526,0.844076989,0.999780136,-4.649305781
chr1-14968293-14969306,0.87904228,4.975168758,0.474118108,0.635420311,0.999780136,-4.631403212
chr1-149811953-149812866,-0.94426066,4.924359661,-0.540508227,0.588851968,0.999780136,-4.632506299
chr1-149886349-149887236,0.159768385,7.559196632,0.144251524,0.885303155,0.999780136,-4.712916262
chr1-149887745-149888501,0.406747038,6.698772387,0.30579278,0.75976527,0.999780136,-4.673894338
chr1-149899302-149900161,-2.104234779,5.488018472,-1.275331624,0.202205126,0.999780136,-4.564200308
chr1-150149491-150150372,0.091475951,5.686745537,0.054983461,0.956152131,0.999780136,-4.651726415
chr1-150162814-150163711,0.014420105,5.063587878,0.007975742,0.993636417,0.999780136,-4.643593203
chr1-150213273-150214186,-0.038515827,4.833835941,-0.020389034,0.983733214,0.999780136,-4.639683804
chr1-150235756-150236781,-1.180024268,6.585931136,-0.89617812,0.370167278,0.999780136,-4.618247004
chr1-150255164-150256250,-0.617003637,5.640159814,-0.347090343,0.728526712,0.999780136,-4.639445381
chr1-150259662-150260555,0.985439208,6.621656547,0.775449747,0.438082142,0.999780136,-4.637433217
chr1-15027583-15028546,0.685165233,6.667364872,0.506918589,0.612216936,0.999780136,-4.65899477
chr1-150281926-150282856,0.804521553,6.073733553,0.485343406,0.627437521,0.999780136,-4.639558137
chr1-150293428-150294332,0.3670818,5.816517155,0.214319304,0.830300017,0.999780136,-4.64650801
chr1-150301987-150302940,0.58594962,5.591908711,0.426674033,0.66962087,0.999780136,-4.662722097
chr1-150363621-150364442,-1.898358735,6.005485032,-1.16894329,0.24243893,0.999780136,-4.577986059
chr1-150532115-150533031,-1.030154912,5.083848208,-0.573364321,0.566403803,0.999780136,-4.628817168
chr1-150548742-150549724,-0.799717045,6.521060184,-0.546857635,0.584481995,0.999780136,-4.647301112
chr1-150560976-150561838,0.309120736,7.762877147,0.309687862,0.756801217,0.999780136,-4.727210602
chr1-150561950-150562626,-0.754131652,6.297941748,-0.472661717,0.636459152,0.999780136,-4.643637675
chr1-150696852-150697774,1.11407596,6.418798441,0.810941153,0.417408089,0.999780136,-4.627031044
chr1-150876239-150877121,0.048488421,7.208721698,0.038993051,0.968896277,0.999780136,-4.692446311
chr1-15090135-15091038,0.952281856,5.242363274,0.538257509,0.590404634,0.999780136,-4.63171892
chr1-150974282-150975156,0.301633892,7.434116566,0.266380956,0.789948284,0.999780136,-4.703186493
chr1-151008039-151008904,0.027273484,6.36806694,0.0190814,0.98477634,0.999780136,-4.67055202
chr1-151047573-151048166,-1.202201274,5.819346001,-0.677185739,0.498295114,0.999780136,-4.623411917
chr1-151048229-151048757,1.59245767,5.188520078,0.931595315,0.351555754,0.999780136,-4.604681515
chr1-151146285-151147208,1.66255296,6.713054232,1.551878379,0.120705466,0.999780136,-4.451750277
chr1-1511515-1512402,0.674170008,6.362192553,0.528724531,0.5970018,0.999780136,-4.664481795
chr1-151165500-151166395,0.924199421,6.427497571,0.663602267,0.506951741,0.999780136,-4.642049589
chr1-151189599-151190744,0.215091411,5.077947318,0.115754518,0.907848136,0.999780136,-4.640539823
chr1-151198104-151198974,-0.506896621,5.470836224,-0.275443851,0.782977801,0.999780136,-4.638592091
chr1-151254288-151255218,-1.895400692,5.45149015,-1.155190905,0.24802459,0.999780136,-4.579989229
chr1-151281723-151282536,1.088977217,7.678327998,1.333481408,0.182387443,0.999780136,-4.501551343
chr1-151399108-151400235,-0.517384982,4.972610764,-0.295157881,0.767876013,0.999780136,-4.642280116
chr1-151458375-151459116,0.067219998,5.948998564,0.048415216,0.961385765,0.999780136,-4.674576519
chr1-151459210-151459713,-2.319249585,4.833835941,-1.328208934,0.184122637,0.999780136,-4.560114116
chr1-151510926-151511828,0.589312782,6.337656372,0.361346613,0.717843763,0.999780136,-4.64680529
chr1-15152174-15153132,-1.522344973,5.484984373,-0.895144936,0.370719242,0.999780136,-4.608233223
chr1-151539663-151540668,-0.49181731,6.98937043,-0.35715514,0.720979034,0.999780136,-4.666445364
chr1-151734591-151735687,-0.177456372,5.404079902,-0.095184875,0.924168836,0.999780136,-4.640442628
chr1-151909132-151910032,0.196261812,7.861873363,0.182721305,0.855018353,0.999780136,-4.718105919
chr1-152440502-152441429,0.618013974,5.311347677,0.317435968,0.75091578,0.999780136,-4.63313179
chr1-15246875-15247795,-1.549881397,5.006160496,-0.882665796,0.377426347,0.999780136,-4.608419261
chr1-15272162-15273080,0.303712796,4.595695391,0.185043369,0.853196696,0.999780136,-4.651478369
chr1-153122752-153123643,-0.52990519,4.752931469,-0.305933159,0.759658383,0.999780136,-4.643044115
chr1-153566262-153567268,0.066001519,5.089607745,0.038480295,0.969305085,0.999780136,-4.648628825
chr1-153568159-153569162,-1.29174081,5.309454367,-0.768118358,0.442424975,0.999780136,-4.61968554
chr1-153608656-153609589,-0.74281583,5.225181025,-0.382630506,0.701997381,0.999780136,-4.631489963
chr1-153612629-153613469,0.21560457,5.719963672,0.141828259,0.887216939,0.999780136,-4.661122747
chr1-153626885-153627844,0.258063942,5.551740695,0.155990013,0.8760423,0.999780136,-4.65117678
chr1-153633606-153634606,0.08825968,7.352025421,0.07301371,0.94179586,0.999780136,-4.697217608
chr1-153670693-153671638,-0.46922661,6.950153374,-0.423654874,0.671821601,0.999780136,-4.695985779
chr1-15370368-15371418,-0.659895898,5.170014859,-0.381664656,0.702713743,0.999780136,-4.640600077
chr1-153727407-153728364,-0.088031101,6.790482781,-0.066406289,0.947054956,0.999780136,-4.681482868
chr1-153774903-153775716,1.003261049,6.383321975,0.689287439,0.490649546,0.999780136,-4.635822427
chr1-153783225-153784141,0.027472747,7.113884871,0.023517203,0.981237926,0.999780136,-4.704176186
chr1-153963127-153964070,1.234977161,6.733893573,0.986581307,0.323858603,0.999780136,-4.6061598
chr1-153967116-153968037,-0.774208151,6.616658068,-0.488708409,0.625052938,0.999780136,-4.643398723
chr1-1540294-1541136,2.208472647,5.180855711,1.364094966,0.172551395,0.999780136,-4.550066829
chr1-154093425-154094688,-0.972379621,6.019996398,-0.630663633,0.528266922,0.999780136,-4.636209065
chr1-15409391-15410313,0.532283421,6.572140133,0.398980428,0.689911432,0.999780136,-4.668287957
chr1-154220346-154221202,0.05824034,6.529623209,0.050351463,0.959842764,0.999780136,-4.705936658
chr1-15430826-15432119,1.606297014,4.801532062,0.850642999,0.394976796,0.999780136,-4.608849772
chr1-154324404-154325230,-1.125404751,4.833835941,-0.665120391,0.505980347,0.999780136,-4.627069167
chr1-154328278-154329143,0.316558541,7.450112141,0.263896925,0.791861775,0.999780136,-4.69260627
chr1-154352697-154353643,0.975279883,6.287921583,0.709179401,0.478220541,0.999780136,-4.638536576
chr1-154404976-154405886,-0.398857496,5.764233267,-0.228171918,0.819514676,0.999780136,-4.644251812
chr1-154419338-154420047,-2.639603394,5.178900829,-1.599686757,0.109682206,0.999780136,-4.513420791
chr1-154558395-154559336,0.413714886,6.805786457,0.299585158,0.764496388,0.999780136,-4.668876916
chr1-154607826-154608678,-1.142034902,4.914740412,-0.675711908,0.499230555,0.999780136,-4.62639933
chr1-154869903-154870775,-0.194871043,6.082139475,-0.120275367,0.904266096,0.999780136,-4.653986115
chr1-154974093-154975169,0.722220292,7.182449825,0.719721453,0.47170403,0.999780136,-4.673560194
chr1-154982834-154983701,-2.789542215,5.611448324,-1.721378165,0.085196042,0.999780136,-4.488141856
chr1-155000435-155001434,-0.887217103,5.605233404,-0.557437937,0.577233826,0.999780136,-4.638795112
chr1-155001678-155002706,0.383474002,7.212295318,0.344515141,0.730462148,0.999780136,-4.701515158
chr1-155017108-155018051,-1.235066509,6.228908994,-0.772365771,0.439905976,0.999780136,-4.621945131
chr1-155036443-155037390,-2.115456128,4.63010387,-1.193307185,0.232761738,0.999780136,-4.577270676
chr1-155050772-155051580,-1.814518512,5.849119246,-1.041227926,0.297781025,0.999780136,-4.593576104
chr1-155063416-155064376,-0.039826761,5.675814147,-0.02689834,0.978541057,0.999780136,-4.665736095
chr1-155084678-155085619,0.93221956,7.196700261,0.972497548,0.330813594,0.999780136,-4.623932949
chr1-155172688-155173598,-1.138917188,6.087326942,-0.702922566,0.482111318,0.999780136,-4.627001812
chr1-155208474-155209431,0.867532622,6.479885553,0.587408766,0.556935133,0.999780136,-4.64328108
chr1-155227175-155228111,-0.067030142,6.534754941,-0.0488612,0.961030346,0.999780136,-4.676354248
chr1-155244312-155245236,-0.454384296,6.103828928,-0.304405994,0.760821432,0.999780136,-4.658702027
chr1-155250368-155251227,-0.235043995,6.277465623,-0.170937648,0.864274339,0.999780136,-4.673999747
chr1-155276837-155277830,-2.09973462,6.042049739,-1.291035762,0.196704611,0.999780136,-4.56123914
chr1-155308304-155309222,-1.826100813,5.805260031,-1.055531689,0.291193618,0.999780136,-4.592092654
chr1-155323926-155324732,0.088535524,7.430041058,0.0833188,0.933598797,0.999780136,-4.723481748
chr1-155562508-155563396,-0.422711394,7.306076144,-0.352238528,0.724662701,0.999780136,-4.687421396
chr1-155745175-155746060,-3.089140148,5.795640782,-1.919569284,0.054925025,0.999780136,-4.445775355
chr1-155871111-155872030,-0.88491437,5.54541272,-0.549161297,0.582900241,0.999780136,-4.63828617
chr1-155933992-155934924,-0.449850386,5.797395893,-0.268802283,0.788084314,0.999780136,-4.647422336
chr1-15603138-15604072,-0.381739514,6.255617705,-0.237847282,0.812001722,0.999780136,-4.652635276
chr1-156054519-156055329,-0.006943864,6.566577921,-0.004580148,0.996345624,0.999780136,-4.662728424
chr1-156114035-156115074,-0.138947705,6.269563658,-0.083222415,0.933675434,0.999780136,-4.651140862
chr1-156123444-156124350,0.561045118,5.503489592,0.350574271,0.725911061,0.999780136,-4.649135251
chr1-156160696-156161643,0.476105497,5.730639571,0.289175719,0.77244959,0.999780136,-4.648447632
chr1-156193528-156194453,0.18705124,5.890477608,0.130981679,0.895790978,0.999780136,-4.669496866
chr1-156212653-156213564,0.299737845,6.840105205,0.225152263,0.82186288,0.999780136,-4.67715522
chr1-156338003-156338919,1.029649501,6.739631633,0.87851131,0.379675733,0.999780136,-4.628332205
chr1-156456356-156456983,0.073418949,6.032375192,0.045194448,0.963952723,0.999780136,-4.654387693
chr1-156457062-156457648,0.370962427,6.735135749,0.270179008,0.787025032,0.999780136,-4.670928555
chr1-156591383-156592287,-2.628052271,5.91001722,-1.626222797,0.103916346,0.999780136,-4.505635045
chr1-156641749-156642885,-2.294851147,4.752931469,-1.311811555,0.18959718,0.999780136,-4.562344209
chr1-156706418-156707100,-1.705499444,5.164752679,-0.997728799,0.318421671,0.999780136,-4.598158527
chr1-156724994-156726419,-0.110472529,4.875759068,-0.058946782,0.952995022,0.999780136,-4.640233437
chr1-156728274-156729191,-0.691645548,6.940802206,-0.592265705,0.55367866,0.999780136,-4.669893359
chr1-156740717-156741636,0.148338518,6.842262283,0.113970774,0.909261983,0.999780136,-4.683733663
chr1-15703079-15704092,-0.146817903,6.432641065,-0.097324805,0.922469329,0.999780136,-4.662759116
chr1-157045433-157046374,0.22544647,7.292995039,0.190938269,0.848575689,0.999780136,-4.698643474
chr1-157155601-157156680,0.333847801,4.924359661,0.172971907,0.862675074,0.999780136,-4.636677614
chr1-15735748-15736663,0.005906953,6.328690517,0.004793596,0.996175321,0.999780136,-4.694201221
chr1-1574301-1575279,-0.183837751,6.252386084,-0.118122955,0.905971295,0.999780136,-4.658648117
chr1-157991737-157992707,1.016194697,5.311347677,0.58886475,0.555957948,0.999780136,-4.63066031
