gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
ANKS1B,1.730497523,8.431649155,11.85697951,7.63E-14,4.86E-11,21.22091392,NA,0.508920188
ATP1B3,-1.980961917,8.449015606,-11.552926,1.59E-13,9.61E-11,20.09304587,NA,0.212206573
LINC01088,1.306248602,9.237199976,11.48429337,1.87E-13,1.04E-10,20.63549955,NA,0.581220657
TRABD2B,1.707687379,8.209273438,11.48050329,1.89E-13,1.04E-10,20.25419161,NA,0.510798122
ROR1,1.412246817,8.684270078,11.38754281,2.37E-13,1.25E-10,20.28490725,NA,0.569014085
LTBP1,1.562379026,10.07994284,11.35510594,2.57E-13,1.30E-10,20.16087737,NA,0.838497653
SOX5,1.279777123,10.36771031,11.23189756,3.48E-13,1.69E-10,19.69520388,Development (differentiation),0.862910798
UBE2E2,0.91658879,9.397209417,11.16662623,4.09E-13,1.90E-10,19.84787399,Metabolism (other),0.615962441
SYNPO2,1.853104345,9.13187389,10.93125223,7.35E-13,3.30E-10,19.28730883,NA,0.703286385
PDLIM5,0.777884563,9.889277354,10.90334424,7.88E-13,3.41E-10,19.02917068,NA,0.743661972
COL14A1,1.382982198,8.311995637,10.70281303,1.31E-12,5.41E-10,18.54901727,Matrisome/cell adhesion/binding/signaling,0.457276995
PARD3B,0.691016943,9.593407568,10.69330062,1.34E-12,5.41E-10,18.63436235,Matrisome/cell adhesion/binding/signaling,0.683568075
MSRB3,1.086915912,8.703375763,10.3986896,2.84E-12,1.11E-09,17.93542427,NA,0.571830986
SSBP2,0.831557554,9.812272645,10.32180985,3.47E-12,1.31E-09,17.58279185,NA,0.761502347
ZBTB16,0.745840588,10.48486144,10.25257764,4.15E-12,1.52E-09,16.98096188,NA,0.818779343
SORBS2,1.160006599,9.979094715,10.23245813,4.37E-12,1.56E-09,17.34281989,Matrisome/cell adhesion/binding/signaling,0.805633803
DLG2,0.837353186,9.564240788,10.20536771,4.69E-12,1.62E-09,17.37612341,Polarity,0.616901408
PHACTR1,0.888525424,9.060001695,10.05828643,6.88E-12,2.31E-09,17.09399949,Matrisome/cell adhesion/binding/signaling,0.583098592
ADARB1,1.654487628,7.985203007,9.986654029,8.30E-12,2.72E-09,16.63377487,NA,0.512676056
COL8A1,2.387453995,7.27828624,9.957878352,8.96E-12,2.85E-09,15.893495,Matrisome/cell adhesion/binding/signaling,0.359624413
EXT1,1.291554437,9.176446153,9.948954506,9.17E-12,2.85E-09,16.80656615,NA,0.57370892
CPED1,1.419732062,8.320801916,9.822471541,1.28E-11,3.88E-09,16.3894687,NA,0.495774648
SETBP1,0.796843031,9.346265034,9.590905925,2.37E-11,7.01E-09,15.8175668,NA,0.617840376
TPM1,1.040980056,9.090195341,9.558422757,2.59E-11,7.47E-09,15.783967,NA,0.618779343
TNS1,0.817129288,9.511888675,9.52813932,2.81E-11,7.91E-09,15.59745364,Matrisome/cell adhesion/binding/signaling,0.709859155
TNS1,0.817129288,9.511888675,9.52813932,2.81E-11,7.91E-09,15.59745364,Motility,0.709859155
PLCE1,0.793549613,9.243634083,9.509397222,2.95E-11,8.13E-09,15.62440695,NA,0.58685446
CRISPLD2,-1.320378398,8.70404908,-9.444934311,3.51E-11,9.46E-09,15.2488461,NA,0.235680751
HSPB1,1.170031203,9.75145636,9.336988132,4.71E-11,1.24E-08,15.03078836,Metabolism (other),0.661971831
KAZN,-1.781201879,9.539597676,-9.268985895,5.66E-11,1.46E-08,14.99622766,NA,0.353051643
ITGA1,1.183146517,8.366839268,9.241765014,6.10E-11,1.54E-08,14.89791032,Matrisome/cell adhesion/binding/signaling,0.498591549
FRMD4A,0.596161527,9.566745054,9.215315377,6.55E-11,1.59E-08,14.7380501,NA,0.673239437
PRUNE2,1.965382575,8.748477265,9.22123791,6.45E-11,1.59E-08,14.89419331,NA,0.638497653
UNC13C,1.976488039,7.82548311,9.118394511,8.54E-11,2.03E-08,14.36878863,NA,0.425352113
PBX1,0.882851385,9.130645778,9.091764584,9.19E-11,2.14E-08,14.52798226,Development (differentiation),0.578403756
TRIO,0.802536156,9.369809138,9.009690005,1.15E-10,2.63E-08,14.24541263,NA,0.689201878
PLCB1,1.097675829,8.700157801,8.968178826,1.29E-10,2.90E-08,14.22559325,Metabolism or Transport (lipid),0.454460094
FHL5,1.729557553,8.31128394,8.937130038,1.41E-10,3.10E-08,14.09629016,NA,0.489201878
COL4A2,0.687096196,9.999803266,8.799364099,2.06E-10,4.46E-08,13.36917205,Matrisome/cell adhesion/binding/signaling,0.748356808
MAP3K5,0.770449581,9.330514132,8.724234969,2.54E-10,5.40E-08,13.45870181,NA,0.616901408
EDIL3,1.434531193,8.287748139,8.709495479,2.65E-10,5.53E-08,13.48525972,Matrisome/cell adhesion/binding/signaling,0.471361502
MACF1,0.525513691,10.27326969,8.694667983,2.76E-10,5.67E-08,12.88716191,NA,0.825352113
TBX18,1.163549505,7.923780909,8.659314029,3.05E-10,6.15E-08,13.25379617,NA,0.430046948
JAK2,1.323182882,7.928703606,8.649908047,3.13E-10,6.21E-08,13.22619751,Inflammation/Immune/Stress/Toxic/Detox,0.43943662
PDZRN4,1.426206929,7.836371422,8.64035806,3.21E-10,6.28E-08,13.11926991,NA,0.326760563
GLS,1.085158361,8.354793814,8.576673428,3.84E-10,7.39E-08,13.13854383,Metabolism (other),0.509859155
EPS8,0.710516841,10.21487896,8.465369603,5.26E-10,9.95E-08,12.30749965,Motility,0.772769953
ANGPT1,1.568933633,7.669775702,8.409993142,6.15E-10,1.15E-07,12.48956216,NA,0.399061033
FRY,0.737473812,9.423388888,8.388629705,6.53E-10,1.20E-07,12.49313053,NA,0.679812207
INPP4B,1.100829021,8.823766164,8.364313657,7.00E-10,1.27E-07,12.56742792,Metabolism (other),0.625352113
PALLD,1.378705468,8.112964568,8.357756631,7.13E-10,1.27E-07,12.49835009,NA,0.43286385
CARMN,1.133810371,9.658279788,8.31101453,8.14E-10,1.40E-07,12.19932862,NA,0.741784038
DOCK10,1.475851503,7.568250861,8.307661786,8.22E-10,1.40E-07,12.15780729,NA,0.364319249
NR2F2-AS1,0.698536818,9.541130019,8.310667884,8.15E-10,1.40E-07,12.22672963,NA,0.675117371
DSTN,1.109005585,8.409849785,8.254889498,9.55E-10,1.61E-07,12.26966654,NA,0.556807512
AKAP6,1.037171838,8.962704194,8.191585964,1.14E-09,1.87E-07,12.06104601,NA,0.587793427
IGF1R,0.843776941,9.61424188,8.192337532,1.14E-09,1.87E-07,11.86967941,Development (cell cycle),0.722065728
IGF1R,0.843776941,9.61424188,8.192337532,1.14E-09,1.87E-07,11.86967941,Development (differentiation),0.722065728
CAMK2G,1.264078168,8.052064863,8.161459262,1.25E-09,2.01E-07,11.96247703,Transport,0.476056338
MYO1D,0.888757473,8.518950019,8.126268529,1.38E-09,2.20E-07,11.91951786,NA,0.516431925
ITGA5,1.950674167,7.364647991,8.104523413,1.47E-09,2.31E-07,11.46351922,Matrisome/cell adhesion/binding/signaling,0.338967136
AOPEP,0.950594631,9.340727742,7.986505409,2.06E-09,3.20E-07,11.3764433,NA,0.669483568
ACTA2,1.146978099,8.86127407,7.884333762,2.77E-09,4.20E-07,11.21591897,NA,0.605633803
FTX,0.783122299,10.35093599,7.883696817,2.77E-09,4.20E-07,10.53351199,NA,0.823474178
MSC-AS1,1.327266048,7.827285962,7.873958474,2.85E-09,4.26E-07,11.12140919,NA,0.362441315
SH3RF3,0.900660254,10.1959313,7.865488129,2.92E-09,4.32E-07,10.66875612,NA,0.74741784
FN1,1.824097258,8.694308861,7.826355315,3.27E-09,4.78E-07,11.08026331,NA,0.474178404
PDK4,-1.393884,8.604554859,-7.798677273,3.55E-09,5.11E-07,10.97780429,NA,0.281690141
PDE3A,0.766487582,10.37284642,7.766902376,3.89E-09,5.54E-07,10.2774183,Metabolism (other),0.801877934
APBB2,0.662965383,9.516381725,7.723609602,4.41E-09,6.21E-07,10.53648431,NA,0.715492958
MPP7,1.738100538,7.18077147,7.712348307,4.56E-09,6.34E-07,10.40190688,NA,0.342723005
ACTN1,0.704813261,9.104416379,7.701814066,4.70E-09,6.47E-07,10.63003941,NA,0.623474178
RGS6,0.981226174,10.34067212,7.589429505,6.52E-09,8.88E-07,9.8132868,NA,0.733333333
ARID1B,0.599877767,9.311565222,7.562769942,7.05E-09,9.39E-07,10.1617324,NA,0.651643192
PRDM6,2.162228145,6.312636531,7.562677568,7.05E-09,9.39E-07,9.358285175,Development (differentiation),0.230046948
CARMIL1,0.926535769,8.886540281,7.53842366,7.57E-09,9.97E-07,10.21456572,NA,0.611267606
ADCY5,0.984156212,8.540674882,7.526159645,7.85E-09,1.01E-06,10.22886521,NA,0.533333333
RCAN2,1.118787067,9.913053532,7.524249033,7.89E-09,1.01E-06,9.798321799,NA,0.764319249
TRPM3,-2.357418497,9.333213944,-7.525589309,7.86E-09,1.01E-06,10.23274799,Transport,0.276056338
IMMP2L,0.711304128,10.18754839,7.510715381,8.21E-09,1.04E-06,9.504763243,NA,0.725821596
FLNA,1.028735155,8.680297435,7.491942393,8.68E-09,1.08E-06,10.11737027,NA,0.577464789
ZNF704,1.209563596,7.575245977,7.486852549,8.81E-09,1.09E-06,9.980896074,NA,0.369014085
GBE1,0.874972221,8.45536605,7.414362222,1.09E-08,1.33E-06,9.915030422,Metabolism (other),0.444131455
MED13L,0.494833968,9.32094274,7.402474231,1.13E-08,1.37E-06,9.686205905,NA,0.648826291
NEXN,1.383106711,7.482666207,7.394358772,1.16E-08,1.39E-06,9.704346773,NA,0.357746479
SYNE1,-0.490502404,9.900091019,-7.382376368,1.20E-08,1.42E-06,9.440222852,NA,0.640375587
KIAA1217,-1.612702569,7.991010166,-7.371299706,1.24E-08,1.45E-06,9.626344922,NA,0.178403756
SMURF1,0.849271188,8.922511172,7.333078626,1.38E-08,1.61E-06,9.614523699,NA,0.566197183
FKBP5,0.752139212,9.125726723,7.329193138,1.40E-08,1.62E-06,9.542097391,Metabolism (other),0.60657277
PDE1C,1.864510783,7.15523702,7.203152606,2.03E-08,2.32E-06,9.04835609,Metabolism (other),0.278873239
UNC5C,1.029962688,8.446353157,7.129883404,2.53E-08,2.86E-06,9.102816644,NA,0.479812207
FBXL7,0.53605294,9.481146813,7.115830465,2.63E-08,2.95E-06,8.779008603,NA,0.582159624
PTH1R,-1.749577826,7.900927678,-7.102879077,2.74E-08,3.04E-06,8.710568815,NA,0.169953052
NT5DC3,1.877518805,6.777946727,7.097309426,2.78E-08,3.06E-06,8.559554284,NA,0.278873239
AGBL4,-1.831851344,7.909674479,-7.061048814,3.10E-08,3.37E-06,8.64927736,NA,0.14741784
DIAPH2,0.776617482,8.845423726,7.05665956,3.14E-08,3.37E-06,8.847309107,NA,0.551173709
FHL1,1.651388703,7.117557916,7.058106467,3.13E-08,3.37E-06,8.649972222,NA,0.356807512
MAPK10,-0.955184065,8.442700611,-7.030371592,3.40E-08,3.61E-06,8.818833364,NA,0.290140845
VCL,0.80769505,8.757146892,7.018099484,3.52E-08,3.71E-06,8.730581173,NA,0.58685446
UTRN,0.392166571,10.46816006,7.014905485,3.56E-08,3.71E-06,7.867452868,NA,0.821596244
PDZD2,-1.726692474,8.621117736,-6.992166221,3.81E-08,3.94E-06,8.712371038,NA,0.243192488
MIR100HG,0.867507437,8.394130648,6.973606945,4.02E-08,4.13E-06,8.65679896,NA,0.425352113
DACH1,-2.810352521,7.159241049,-6.94970434,4.32E-08,4.40E-06,7.458887813,Development (differentiation),0.049765258
FNDC3B,0.528769266,9.15062695,6.926446225,4.63E-08,4.67E-06,8.354021784,NA,0.595305164
FOXP1,0.41487416,10.15467926,6.907023526,4.91E-08,4.83E-06,7.776234228,Development (differentiation),0.745539906
PPP1R12A,0.740824626,9.037052618,6.910541052,4.85E-08,4.83E-06,8.344319039,Metabolism (other),0.633802817
TEX41,1.308813034,7.326602942,6.908668407,4.88E-08,4.83E-06,8.327291766,NA,0.287323944
LRIG1,1.237445981,7.388094518,6.893862109,5.10E-08,4.94E-06,8.306664902,Inflammation/Immune/Stress/Toxic/Detox,0.320187793
PDK3,1.220079703,7.330825186,6.89590723,5.07E-08,4.94E-06,8.288998229,NA,0.305164319
SLIT3,1.025099722,10.45426521,6.881778403,5.29E-08,5.09E-06,7.525681947,Development (differentiation),0.821596244
AKT3,0.513502792,9.388368272,6.875249485,5.39E-08,5.14E-06,8.101437943,Metabolism (other),0.675117371
SHANK2,-1.945469205,7.379461849,-6.843234756,5.94E-08,5.59E-06,7.663761642,NA,0.107981221
TMEM132C,-2.059067284,6.923280837,-6.842370702,5.95E-08,5.59E-06,7.33612148,NA,0.071361502
PDGFC,1.137333509,7.472231158,6.837474995,6.04E-08,5.63E-06,8.167813532,Development (differentiation),0.3342723
LDLRAD3,-1.100831801,8.074726985,-6.813277645,6.49E-08,6.00E-06,8.147492065,NA,0.190610329
STK39,-1.136738122,8.4005531,-6.799613476,6.77E-08,6.21E-06,8.152525784,Development (apoptosis),0.269483568
EYA1,-1.36270448,7.982939447,-6.796714724,6.82E-08,6.21E-06,8.076424672,Development (differentiation),0.166197183
NEBL,-1.891970968,7.817163115,-6.791517989,6.93E-08,6.26E-06,7.997203679,NA,0.124882629
ARHGEF10L,0.937349635,8.790488026,6.787061142,7.02E-08,6.30E-06,8.045236485,NA,0.622535211
WIPF1,1.086939321,7.710583622,6.741945105,8.04E-08,7.16E-06,7.957519557,NA,0.345539906
ADK,0.697308611,8.451352665,6.721821545,8.54E-08,7.39E-06,7.918854048,Metabolism or Transport (lipid),0.474178404
CHSY3,1.371890476,7.425946698,6.72778637,8.39E-08,7.39E-06,7.831183615,Metabolism (other),0.276056338
LSAMP,-1.638807576,7.850786049,-6.724737348,8.47E-08,7.39E-06,7.822809351,Development (differentiation),0.144600939
TCF7L2,0.748838255,8.70569009,6.723859404,8.49E-08,7.39E-06,7.885098195,NA,0.524882629
SOX6,0.930237927,8.355173281,6.656505276,1.04E-07,8.93E-06,7.735879628,Development (differentiation),0.474178404
PDE10A,-2.133582179,7.758335023,-6.642671165,1.08E-07,9.24E-06,7.361098394,Metabolism (other),0.101408451
FRMD3,-1.37411729,7.372822572,-6.613915449,1.18E-07,1.00E-05,7.350235357,NA,0.107981221
GARNL3,1.270750414,7.429832077,6.579823445,1.31E-07,1.10E-05,7.421844646,NA,0.364319249
DNAH11,-2.196740522,7.786623826,-6.564774424,1.37E-07,1.14E-05,7.126160692,Cilia,0.130516432
PPP1R12B,0.692253043,8.76816016,6.559863582,1.39E-07,1.15E-05,7.385600825,Metabolism (other),0.574647887
LAMA4,1.163140003,7.596777317,6.541595227,1.47E-07,1.21E-05,7.368179294,Matrisome/cell adhesion/binding/signaling,0.328638498
TRAM2,1.56424084,6.715315058,6.535441791,1.50E-07,1.22E-05,7.065822785,NA,0.263849765
CASC15,0.791577125,8.966318779,6.521534436,1.56E-07,1.26E-05,7.21501255,NA,0.588732394
SGIP1,-0.345074568,9.831129556,-6.521684592,1.56E-07,1.26E-05,6.806494779,NA,0.60657277
MDGA2,-2.405927659,6.739314182,-6.497690801,1.68E-07,1.34E-05,6.524508038,NA,0.053521127
SNED1,-1.081238354,7.93524606,-6.498916726,1.67E-07,1.34E-05,7.241433504,NA,0.207511737
TFPI,1.212127495,7.305081709,6.4815104,1.76E-07,1.39E-05,7.135989016,NA,0.307042254
WWOX,0.426982787,9.911190942,6.464025292,1.86E-07,1.46E-05,6.6241741,NA,0.661032864
PIP5K1B,-0.922258853,9.018586888,-6.358287144,2.56E-07,2.00E-05,6.81872083,Metabolism or Transport (lipid),0.385915493
PCED1B,1.330350665,7.114408562,6.340712274,2.69E-07,2.09E-05,6.694200592,NA,0.258215962
ATP10A,0.761980763,8.4377393,6.337985353,2.72E-07,2.10E-05,6.796251866,Metabolism or Transport (lipid),0.485446009
COL4A4,-2.131548584,6.876924753,-6.305432793,3.00E-07,2.30E-05,6.059420594,Matrisome/cell adhesion/binding/signaling,0.064788732
NKD1,1.625426402,6.801737923,6.302912578,3.02E-07,2.30E-05,6.481515523,NA,0.283568075
NEGR1,1.414084777,7.057936525,6.29945398,3.05E-07,2.31E-05,6.544469485,NA,0.210328638
ROCK1,0.640371165,8.951318991,6.29166991,3.13E-07,2.35E-05,6.536915679,NA,0.584037559
JPH2,1.522218139,6.68075204,6.275024935,3.29E-07,2.46E-05,6.370706995,NA,0.290140845
KLF12,0.759793233,8.324323025,6.25425149,3.50E-07,2.60E-05,6.569816129,NA,0.480751174
EPAS1,-0.736284307,8.442434671,-6.244992422,3.60E-07,2.66E-05,6.549838736,NA,0.315492958
ENAH,0.824009912,8.398509218,6.239236204,3.66E-07,2.69E-05,6.511669424,NA,0.462910798
MYL9,0.979706281,7.97013298,6.236424691,3.70E-07,2.70E-05,6.536478754,NA,0.440375587
EIF4G3,-0.627335025,9.042954304,-6.200239637,4.12E-07,2.99E-05,6.335861029,NA,0.476995305
ZNF331,-1.747758567,7.555147403,-6.185379985,4.31E-07,3.11E-05,6.214589594,NA,0.110798122
ETV6,0.644927253,9.090841599,6.173109402,4.48E-07,3.21E-05,6.12711762,Development (differentiation),0.569014085
COL4A3,-1.614144883,7.064644503,-6.151072246,4.79E-07,3.39E-05,5.80624159,Matrisome/cell adhesion/binding/signaling,0.100469484
PPFIA2,1.255404238,7.253536493,6.150715745,4.79E-07,3.39E-05,6.20357966,NA,0.298591549
COBLL1,0.603144287,8.774470357,6.142064253,4.92E-07,3.46E-05,6.145147834,NA,0.570892019
CTNNA3,0.710589492,8.690685181,6.129099572,5.12E-07,3.58E-05,6.129604414,NA,0.415023474
KCNMA1,1.068933396,9.42771045,6.117554475,5.30E-07,3.69E-05,5.885270719,Transport,0.620657277
EFHD1,1.135388373,7.81362608,6.113771987,5.36E-07,3.71E-05,6.18167666,NA,0.38685446
SLC12A2,-1.638182855,6.99255769,-6.084861046,5.85E-07,4.03E-05,5.685443855,Transport,0.103286385
SLC4A10,-1.738122252,7.472543679,-6.065439004,6.21E-07,4.25E-05,5.834749942,Transport,0.121126761
PTPRG,0.236549191,11.26503937,6.060405958,6.30E-07,4.29E-05,4.138571381,NA,0.84600939
ARHGEF28,1.431429717,6.850730285,6.033459941,6.84E-07,4.63E-05,5.737644454,NA,0.248826291
SGCD,1.571659204,7.089479754,6.022463351,7.08E-07,4.76E-05,5.793697943,NA,0.25258216
ADAMTS1,-0.660148546,9.140975388,-6.010701199,7.33E-07,4.91E-05,5.710469522,NA,0.332394366
MED12L,-1.592610697,7.308981625,-6.00123012,7.55E-07,5.02E-05,5.662144333,NA,0.123004695
HTR2C,-1.986134733,8.375123838,-5.975482563,8.16E-07,5.37E-05,5.766959606,NA,0.181220657
NBEAL1,0.495901172,9.39918069,5.976832404,8.13E-07,5.37E-05,5.398872365,NA,0.699530516
CDH13,1.233402197,7.532205478,5.970386246,8.29E-07,5.43E-05,5.74502728,Matrisome/cell adhesion/binding/signaling,0.230046948
ENPEP,-2.420407247,5.799777397,-5.959789681,8.56E-07,5.54E-05,4.118583399,NA,0.023474178
TMEM131L,1.075374381,8.184871807,5.960673895,8.54E-07,5.54E-05,5.732174543,NA,0.435680751
SPAG17,-1.955873016,6.925148484,-5.954389711,8.70E-07,5.61E-05,5.298236415,NA,0.080751174
ROR2,-1.954485293,7.260733917,-5.948687219,8.85E-07,5.67E-05,5.304409921,NA,0.101408451
MAML3,0.715650953,8.611963371,5.921922482,9.61E-07,6.09E-05,5.534827981,NA,0.492018779
TMEM108,-2.078314784,6.56771532,-5.922985436,9.57E-07,6.09E-05,4.952385383,NA,0.050704225
DPP6,-1.788391812,7.01277867,-5.899379983,1.03E-06,6.49E-05,5.109098678,Metabolism (other),0.106103286
BACE2,1.173840607,7.866108149,5.895386962,1.04E-06,6.53E-05,5.553087795,AD,0.4
PDE7B,-1.144770443,8.435023306,-5.852790982,1.19E-06,7.38E-05,5.417733368,Metabolism (other),0.205633803
RIPOR3,-2.449598013,7.270975485,-5.852250442,1.19E-06,7.38E-05,4.887366609,NA,0.087323944
TOX,1.709781489,6.289428632,5.8386738,1.24E-06,7.65E-05,4.998949383,NA,0.18685446
ATP2B2,-1.969750879,6.999012626,-5.826593549,1.28E-06,7.89E-05,4.941216717,NA,0.082629108
CLSTN2,-2.062481909,6.280596094,-5.820128299,1.31E-06,8.01E-05,4.426370839,NA,0.042253521
DOK6,-1.764472478,6.716878164,-5.808212089,1.36E-06,8.25E-05,4.85499516,Development (differentiation),0.061032864
STAG1,0.399457731,9.2613017,5.807136723,1.36E-06,8.25E-05,4.958990475,NA,0.63286385
NWD1,-1.731229614,8.253482908,-5.796935805,1.41E-06,8.47E-05,5.259073329,NA,0.187793427
MYLK,0.86014502,7.998709162,5.774682629,1.50E-06,9.02E-05,5.198269007,NA,0.434741784
CACHD1,-1.604799143,6.829464122,-5.765938013,1.54E-06,9.21E-05,4.706744654,Transport,0.079812207
MYOCD,0.821311513,8.238173825,5.751301555,1.61E-06,9.59E-05,5.105763851,NA,0.489201878
NOX4,2.558342938,4.931211424,5.744104001,1.65E-06,9.72E-05,3.970113908,Metabolism (other),0.090140845
WDR60,-1.024328444,7.944257287,-5.743695847,1.65E-06,9.72E-05,5.108013997,NA,0.218779343
NTN1,0.973278069,7.569722916,5.691338542,1.94E-06,0.000113397,4.958229519,NA,0.309859155
PLA2R1,1.016128075,7.399021072,5.679492531,2.01E-06,0.000116998,4.909837622,Inflammation/Immune/Stress/Toxic/Detox,0.322065728
DNAH6,-2.035126288,6.885829854,-5.674898726,2.04E-06,0.000117516,4.500004657,Cilia,0.073239437
SON,-0.738096942,8.621110011,-5.676384454,2.03E-06,0.000117516,4.867012593,NA,0.36056338
DAAM2,1.048565125,7.475662631,5.671338219,2.06E-06,0.000118234,4.899730798,Development (differentiation),0.34741784
AC002066.1,1.05696686,7.481991953,5.667750083,2.08E-06,0.00011897,4.890276323,NA,0.302347418
NIBAN1,0.876648508,8.027477688,5.649239363,2.20E-06,0.000125278,4.829372256,NA,0.415962441
PRLR,-1.485212134,7.924318565,-5.640647853,2.26E-06,0.000127999,4.788899993,NA,0.20657277
ADAMTS4,-2.746023773,5.620998263,-5.631121962,2.33E-06,0.000131154,3.212562607,Matrisome/cell adhesion/binding/signaling,0.011267606
SDK1,0.941557733,8.57853341,5.62158717,2.40E-06,0.000134393,4.656003379,NA,0.554929577
FHIT,-0.844238829,8.613350411,-5.616467061,2.43E-06,0.000135876,4.702004024,NA,0.296713615
OPA3,-1.642899965,6.391519752,-5.611565669,2.47E-06,0.000137287,4.066289662,NA,0.070422535
TCF4,-0.825895504,8.200971153,-5.594750114,2.60E-06,0.000143841,4.686102404,Development (differentiation),0.257276995
SLC24A4,-1.766822223,7.204085719,-5.587683484,2.66E-06,0.000146302,4.357467416,Transport,0.092957746
LINC01505,0.95005652,7.467731543,5.572317583,2.78E-06,0.000152618,4.61739189,NA,0.223474178
RNF144A,-2.219960402,5.847758538,-5.528907302,3.18E-06,0.000173404,3.407898498,NA,0.030985915
PLD5,-1.967004731,7.257856577,-5.51819552,3.28E-06,0.00017835,4.276058948,NA,0.111737089
SLC35F1,-2.299987295,5.556431584,-5.51628345,3.30E-06,0.000178591,3.066421211,Transport,0.024413146
GRAMD1B,-1.616618417,7.333005726,-5.480979105,3.68E-06,0.000197099,4.205720072,Metabolism or Transport (lipid),0.130516432
PTGIS,1.559333462,6.309056273,5.481524159,3.67E-06,0.000197099,4.080154414,NA,0.209389671
AP002026.1,1.49086315,6.658510035,5.472077462,3.78E-06,0.000201622,4.183944575,NA,0.207511737
NCALD,1.157736234,7.261437542,5.463598001,3.88E-06,0.000205987,4.289249075,NA,0.304225352
YAP1,0.57699714,8.64820918,5.454981342,3.98E-06,0.000210538,4.145533313,NA,0.528638498
COL13A1,1.294812633,6.918269958,5.447136639,4.08E-06,0.000214689,4.191427402,Matrisome/cell adhesion/binding/signaling,0.263849765
PRELP,1.079203054,7.1246136,5.436290859,4.21E-06,0.000220935,4.19018272,NA,0.276995305
SIK2,-1.035507829,8.118034037,-5.430655548,4.29E-06,0.000223789,4.219549011,Development (differentiation),0.238497653
AHCYL2,-0.908492804,8.700711522,-5.426313318,4.34E-06,0.000224828,4.128330416,NA,0.325821596
SIPA1L1,0.548648769,9.076557511,5.42715378,4.33E-06,0.000224828,3.924329999,NA,0.559624413
ADCY3,-0.854787635,8.0286023,-5.412461088,4.53E-06,0.000233512,4.167836143,NA,0.25258216
LRRIQ1,-1.924278735,6.574775186,-5.394804944,4.78E-06,0.000244324,3.572257615,NA,0.061971831
SH3KBP1,-1.273067552,7.37120653,-5.395822664,4.77E-06,0.000244324,4.021417162,NA,0.166197183
CALCRL,1.28441703,6.780635468,5.363751738,5.25E-06,0.000267408,3.934816167,Transport,0.224413146
BTBD9,-0.521863507,9.154488867,-5.360640483,5.30E-06,0.000268821,3.774956289,NA,0.458215962
CLIC6,-1.648107679,7.442018883,-5.352103773,5.44E-06,0.000274745,3.870368124,Transport,0.130516432
PREX2,1.079068179,7.285295878,5.3451289,5.56E-06,0.000279472,3.953248367,NA,0.332394366
ABCA8,-1.488489229,7.317945921,-5.317067833,6.06E-06,0.000303116,3.804769701,Metabolism or Transport (lipid),0.117370892
DPH6-DT,1.14720801,7.52624331,5.293753949,6.50E-06,0.000324046,3.829637505,Metabolism (other),0.264788732
TRPC4,-1.769233631,6.343605841,-5.279843163,6.78E-06,0.00033666,3.184651657,Transport,0.050704225
GFOD1,1.401018607,6.602241047,5.273406168,6.92E-06,0.000339143,3.655345781,NA,0.22629108
HS6ST3,1.384808301,7.114994848,5.274338405,6.90E-06,0.000339143,3.737399143,Metabolism (other),0.196244131
