gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
CMKLR1,-3.995550035,0.503081107,-9.363503389,1.73E-10,7.57E-08,13.80975842,NA,0.001687088
GREM2,-3.228264352,1.664259236,-9.370406534,1.70E-10,7.57E-08,13.97025997,NA,0.004475073
PLCXD3,-3.883836468,2.207123761,-9.368652426,1.70E-10,7.57E-08,14.00429559,NA,0.006205053
EDIL3,-4.054881679,3.141954093,-9.307732801,1.98E-10,8.56E-08,13.87598021,Matrisome/cell adhesion/binding/signaling,0.008749982
IL1RAPL2,-2.98817869,3.602076776,-9.29970402,2.02E-10,8.61E-08,13.8489447,Inflammation/Immune/Stress/Toxic/Detox,0.01844359
AC004160.1,-2.956509498,2.058522395,-9.275386402,2.14E-10,8.77E-08,13.77287736,NA,0.00621935
ADGRB3,-4.387526971,3.655576894,-9.277339034,2.13E-10,8.77E-08,13.79337646,Matrisome/cell adhesion/binding/signaling,0.00995096
CNTNAP2,-2.49671485,5.707184279,-9.278169149,2.13E-10,8.77E-08,13.65325446,NA,0.078892813
AC092691.1,-4.374529196,1.644285115,-9.254298148,2.26E-10,9.12E-08,13.68631187,NA,0.003374176
ITGAX,-3.840992288,0.078815725,-9.239952866,2.34E-10,9.33E-08,13.45982173,Matrisome/cell adhesion/binding/signaling,0.001558412
ROBO1,-2.561049757,4.900601172,-9.21190412,2.51E-10,9.86E-08,13.55480981,Development (differentiation),0.040204166
PALM2-AKAP2,-3.473241632,3.624026638,-9.202498011,2.56E-10,9.97E-08,13.60740432,NA,0.017242612
CYTIP,-3.556580164,0.391586126,-9.184449051,2.68E-10,1.03E-07,13.36460366,NA,0.001558412
FAT3,-3.480032733,2.293176144,-9.162677462,2.83E-10,1.07E-07,13.52156063,NA,0.006676865
ADAMTSL1,-2.359190549,4.471410496,-9.152472597,2.90E-10,1.09E-07,13.45087531,NA,0.023562043
C7,-4.544855382,2.446801295,-9.133860425,3.04E-10,1.09E-07,13.4566467,Inflammation/Immune/Stress/Toxic/Detox,0.006104971
CACNA1D,-2.272432966,3.394706149,-9.132690945,3.05E-10,1.09E-07,13.4497789,Transport,0.020044894
KIF5C,-3.464381269,1.869240856,-9.130810003,3.06E-10,1.09E-07,13.43430821,NA,0.004732425
MYO16,-2.802261998,2.779358735,-9.140486711,2.99E-10,1.09E-07,13.47478211,NA,0.012095564
SGCZ,-3.22899084,3.775300569,-9.126385042,3.09E-10,1.09E-07,13.41724846,NA,0.016584933
TTN,-3.328193441,2.657171616,-9.116727239,3.17E-10,1.11E-07,13.4172241,NA,0.010537152
APBB1IP,-3.401682362,2.519947815,-9.108663152,3.23E-10,1.12E-07,13.39468836,NA,0.007077191
JCAD,-2.375069341,2.719853372,-9.101101135,3.30E-10,1.12E-07,13.37879147,NA,0.015798579
KIAA1211,-2.924046954,2.278017026,-9.09524003,3.34E-10,1.12E-07,13.35563517,NA,0.006962813
SPON1,-3.382695577,1.926511525,-9.092704281,3.36E-10,1.12E-07,13.3267063,Development (differentiation),0.005761835
FAR2,-3.242145899,1.725995742,-9.067121083,3.59E-10,1.18E-07,13.26832075,NA,0.00546159
GNB4,-3.052673345,1.825576654,-9.065226884,3.60E-10,1.18E-07,13.26934152,NA,0.007205868
TRPM2,-4.21200122,0.763981739,-9.047446788,3.76E-10,1.22E-07,13.05364897,Transport,0.002230388
LINC02336,-2.66085219,3.031181334,-9.040473528,3.83E-10,1.23E-07,13.23113133,NA,0.013167865
SPOCK3,-3.922241587,2.506368895,-9.030233785,3.93E-10,1.24E-07,13.20150473,Matrisome/cell adhesion/binding/signaling,0.006319432
TEK,-2.691101433,1.531267526,-9.009278658,4.14E-10,1.30E-07,13.11573537,NA,0.005032669
ATP8B1,-2.674817023,2.994087203,-8.9760984,4.50E-10,1.34E-07,13.07173829,Metabolism or Transport (lipid),0.016256094
LINC02147,-3.782758544,2.415145093,-8.975823573,4.50E-10,1.34E-07,13.06744254,NA,0.007220165
LINC02267,-3.189272008,2.102041093,-8.981964504,4.43E-10,1.34E-07,13.07833661,NA,0.006247945
MMP2,-4.274795911,1.56716709,-8.987233745,4.37E-10,1.34E-07,13.06837643,NA,0.003088229
PPP1R16B,-3.540818662,1.266244767,-8.984599359,4.40E-10,1.34E-07,13.0350396,Metabolism (other),0.003345581
RIPOR2,-4.020797708,3.105109585,-8.948791055,4.82E-10,1.42E-07,13.00453357,NA,0.010422773
CD86,-4.73896029,0.024464884,-8.933040638,5.01E-10,1.46E-07,12.72506454,Inflammation/Immune/Stress/Toxic/Detox,0.00102941
RUNX1T1,-4.069871147,2.049523036,-8.926808974,5.09E-10,1.47E-07,12.94726083,NA,0.004875399
CARD11,-2.884341738,2.691895801,-8.918524301,5.19E-10,1.49E-07,12.93462918,Inflammation/Immune/Stress/Toxic/Detox,0.011223425
HS6ST2,-2.446477946,2.122629485,-8.901644352,5.42E-10,1.52E-07,12.88363676,Metabolism (other),0.006819839
MARCKS,-4.174332756,0.565095755,-8.89978808,5.44E-10,1.52E-07,12.77169218,Matrisome/cell adhesion/binding/signaling,0.001844359
MARCKS,-4.174332756,0.565095755,-8.89978808,5.44E-10,1.52E-07,12.77169218,Motility,0.001844359
PIK3R5,-3.575015869,1.613258111,-8.899163659,5.45E-10,1.52E-07,12.85576399,Metabolism (other),0.003774502
HLA-DPB1,-3.70489367,0.361658391,-8.883843477,5.67E-10,1.57E-07,12.70300778,Inflammation/Immune/Stress/Toxic/Detox,0.00178717
LY86,-4.107295293,0.7703902,-8.879816239,5.72E-10,1.57E-07,12.71281086,Inflammation/Immune/Stress/Toxic/Detox,0.001472628
CYBB,-3.583629003,0.27549467,-8.870691579,5.86E-10,1.58E-07,12.65406313,NA,0.001801467
DCN,-4.52696734,2.157844307,-8.872733115,5.83E-10,1.58E-07,12.82207994,NA,0.00518994
NR1H4,-3.189892583,1.249563704,-8.865593322,5.93E-10,1.58E-07,12.75330506,Metabolism or Transport (lipid),0.003288392
STC1,-3.580465075,1.607099597,-8.863792203,5.96E-10,1.58E-07,12.79528463,NA,0.004575154
HMCN1,-3.003809249,2.512104973,-8.851784934,6.14E-10,1.61E-07,12.7714793,NA,0.009093119
LGR5,-3.172225825,1.248524655,-8.839996657,6.33E-10,1.65E-07,12.67678317,NA,0.003231203
FCGR2A,-4.021240102,0.97796527,-8.826395457,6.55E-10,1.68E-07,12.63219455,Inflammation/Immune/Stress/Toxic/Detox,0.00275939
SYK,-3.76230211,1.154926568,-8.825451264,6.56E-10,1.68E-07,12.64011419,NA,0.003116824
LNCAROD,-4.089668852,2.83735168,-8.822131892,6.62E-10,1.68E-07,12.6977534,NA,0.005718943
ADGRL2,-3.024790979,3.886540351,-8.802165519,6.96E-10,1.75E-07,12.60545617,Matrisome/cell adhesion/binding/signaling,0.019787541
BCAT1,-3.326413256,1.840459777,-8.792188835,7.13E-10,1.78E-07,12.61183173,NA,0.005046967
A2M,-4.19951291,2.044466353,-8.780962944,7.34E-10,1.82E-07,12.59426554,Metabolism (other),0.005046967
ALPK2,-3.042155674,1.783781156,-8.766137035,7.62E-10,1.85E-07,12.53713153,Metabolism (other),0.004889696
TIAM1,-3.527177517,4.002085792,-8.769289469,7.56E-10,1.85E-07,12.51580572,NA,0.024434182
TLL1,-3.173596646,2.02512348,-8.765000229,7.64E-10,1.85E-07,12.55122303,Matrisome/cell adhesion/binding/signaling,0.004989777
AL136441.1,-3.081430631,1.689111037,-8.748319274,7.97E-10,1.90E-07,12.49108417,NA,0.005490185
GPR158,-3.670835925,2.470947017,-8.750200981,7.93E-10,1.90E-07,12.52099589,NA,0.006519595
FER1L6,-3.319471736,1.495792444,-8.738589359,8.17E-10,1.92E-07,12.44524607,Matrisome/cell adhesion/binding/signaling,0.004232017
LINC02755,-2.822156257,3.132388018,-8.736768192,8.21E-10,1.92E-07,12.48108686,NA,0.012567376
AC093916.1,-3.337124407,2.362767644,-8.710176048,8.78E-10,2.00E-07,12.42091979,NA,0.006748352
ADGRG1,-3.807530476,-0.287522845,-8.711893742,8.74E-10,2.00E-07,12.16051518,Matrisome/cell adhesion/binding/signaling,0.001043707
AL391117.1,-2.28618199,3.360874657,-8.70407253,8.91E-10,2.00E-07,12.39287848,NA,0.01941581
COL15A1,-4.147699964,0.866046595,-8.714555526,8.68E-10,2.00E-07,12.34721769,Matrisome/cell adhesion/binding/signaling,0.002773687
LRP2,-3.11862941,1.771211353,-8.708857301,8.81E-10,2.00E-07,12.39139144,Metabolism or Transport (lipid),0.004346396
SPP1,-5.268216541,1.80169648,-8.704775025,8.90E-10,2.00E-07,12.38813183,Inflammation/Immune/Stress/Toxic/Detox,0.004832506
CSMD2,-3.446032599,2.562067227,-8.697829343,9.06E-10,2.01E-07,12.3922189,NA,0.00767768
ST8SIA1,-2.799307609,2.763483277,-8.695027947,9.12E-10,2.01E-07,12.38420364,Matrisome/cell adhesion/binding/signaling,0.010036744
C12orf42,-3.181196892,1.238531914,-8.68390657,9.38E-10,2.05E-07,12.3015087,NA,0.003345581
CD38,-3.370432328,0.553185259,-8.682696401,9.41E-10,2.05E-07,12.25149302,Inflammation/Immune/Stress/Toxic/Detox,0.002244685
BPI,-4.001185431,0.076032432,-8.674570086,9.61E-10,2.08E-07,12.13860245,Inflammation/Immune/Stress/Toxic/Detox,0.001401141
PCED1B,-3.013097624,2.464161373,-8.669086012,9.74E-10,2.09E-07,12.32168746,NA,0.007806357
CAV2,-2.996989666,2.091006265,-8.665195196,9.84E-10,2.10E-07,12.30898504,NA,0.007120083
GUCY1A1,-3.679769509,1.118348507,-8.616861877,1.11E-09,2.34E-07,12.13584055,NA,0.002930958
SH3TC2,-3.540515883,0.821101052,-8.617355368,1.11E-09,2.34E-07,12.09543544,NA,0.002387659
PHYHIPL,-3.719136091,1.008075208,-8.61057055,1.13E-09,2.36E-07,12.09936444,NA,0.002187496
CACNA2D3,-3.73182359,4.031377066,-8.604776811,1.15E-09,2.38E-07,12.09900192,Transport,0.019044079
PRDM1,-3.184703585,1.33199059,-8.598880183,1.16E-09,2.40E-07,12.11424648,Development (differentiation),0.003531447
SLC35F3,-3.06814725,2.176641119,-8.585741549,1.20E-09,2.46E-07,12.11078362,Transport,0.005919106
SH3GL2,-3.558373886,1.422398137,-8.579378361,1.22E-09,2.49E-07,12.05773148,NA,0.003545744
CTSS,-3.087870384,1.632219201,-8.57290419,1.24E-09,2.50E-07,12.06889928,Metabolism (other),0.00476102
GLDN,-4.047806941,0.360750146,-8.574668882,1.24E-09,2.50E-07,11.93973147,NA,0.001858656
IFI16,-4.12373421,1.713441663,-8.566812829,1.26E-09,2.50E-07,12.05445579,Inflammation/Immune/Stress/Toxic/Detox,0.004718128
MIR181A1HG,-3.992589457,1.504421921,-8.562858532,1.28E-09,2.50E-07,12.02074944,NA,0.002802282
THBS1,-4.549942171,1.539359564,-8.564045458,1.27E-09,2.50E-07,12.03453763,NA,0.003760205
TRPC4,-2.9214902,1.25626069,-8.56950623,1.25E-09,2.50E-07,12.02447516,Transport,0.004017557
SIRPB2,-3.539105155,-0.050664134,-8.55728496,1.29E-09,2.52E-07,11.84904405,NA,0.001415438
FN1,-4.69441187,3.504270265,-8.553905984,1.31E-09,2.52E-07,12.00324202,NA,0.015641308
ADAM22,-2.814135068,2.434377162,-8.546334751,1.33E-09,2.56E-07,12.01675748,NA,0.009221795
PDE1C,-3.296999207,2.903513686,-8.538149382,1.36E-09,2.59E-07,11.99135567,Metabolism (other),0.011066154
GRM3,-3.675582308,1.346376122,-8.527584226,1.40E-09,2.65E-07,11.94319188,NA,0.003374176
LINC01322,-3.45830483,3.873214239,-8.522538552,1.41E-09,2.66E-07,11.9129987,NA,0.019573081
MARCO,-4.133934219,-0.524342712,-8.521084357,1.42E-09,2.66E-07,11.64295619,Inflammation/Immune/Stress/Toxic/Detox,0.000714868
ARAP2,-3.86298268,2.709630595,-8.511016337,1.46E-09,2.70E-07,11.92699171,NA,0.007691978
HRH1,-2.824945629,1.986909712,-8.512458885,1.45E-09,2.70E-07,11.92918705,Inflammation/Immune/Stress/Toxic/Detox,0.005990592
AC016766.1,-2.920743209,2.847579956,-8.495610099,1.52E-09,2.79E-07,11.88752319,NA,0.010236907
C1QB,-5.07384665,-0.562956838,-8.489390575,1.54E-09,2.81E-07,11.56496254,Inflammation/Immune/Stress/Toxic/Detox,0.000657678
NRCAM,-4.196318912,1.617521975,-8.485093347,1.56E-09,2.83E-07,11.83388022,Development (differentiation),0.003831692
ADAMTS1,-4.140371367,2.410239841,-8.473385855,1.60E-09,2.85E-07,11.8342089,NA,0.00643381
CD74,-3.983819014,1.062968885,-8.47575469,1.59E-09,2.85E-07,11.8202545,Inflammation/Immune/Stress/Toxic/Detox,0.004603749
NKAIN3,-2.917437851,3.285989563,-8.477241673,1.59E-09,2.85E-07,11.82460411,Transport,0.014583304
PRUNE2,-3.186138981,3.35367152,-8.472526054,1.61E-09,2.85E-07,11.80352119,NA,0.014240167
LYPD6B,-3.247381338,0.905845552,-8.468821396,1.62E-09,2.86E-07,11.74398332,NA,0.002902363
AC073050.1,-3.828359625,2.510261384,-8.454307062,1.68E-09,2.86E-07,11.78782353,NA,0.005790429
AC090015.1,-3.225910793,2.505993995,-8.459372623,1.66E-09,2.86E-07,11.80058953,NA,0.007606194
AC092969.1,-4.052592081,1.365381551,-8.453422325,1.69E-09,2.86E-07,11.73961899,NA,0.003345581
AL035401.1,-3.500639999,2.396111358,-8.458351811,1.67E-09,2.86E-07,11.79796149,NA,0.007020002
ITGA2,-3.466097863,1.272462556,-8.459036524,1.66E-09,2.86E-07,11.76268838,Matrisome/cell adhesion/binding/signaling,0.00303104
SRGN,-5.153161839,2.355954309,-8.455328123,1.68E-09,2.86E-07,11.78956162,NA,0.006719758
TMEM132B,-3.203076298,1.824193493,-8.454694133,1.68E-09,2.86E-07,11.77319212,NA,0.007105786
GPRIN3,-3.51604118,0.946411817,-8.450115151,1.70E-09,2.87E-07,11.72018978,NA,0.00297385
KCNQ5,-3.609892472,3.665279178,-8.442954994,1.73E-09,2.91E-07,11.72025841,Transport,0.013796949
CNGB1,-3.184983943,0.639503484,-8.439449434,1.75E-09,2.92E-07,11.64105863,NA,0.002559227
AC087564.1,-3.295726698,2.071041881,-8.436775509,1.76E-09,2.93E-07,11.73993335,NA,0.005604564
LINC00924,-3.713905393,2.047779249,-8.425481744,1.81E-09,2.98E-07,11.70912332,NA,0.005504482
SYNPR,-3.401825837,1.765785869,-8.426995377,1.81E-09,2.98E-07,11.70516812,NA,0.004174828
KCNH8,-2.457506123,2.462304387,-8.416670006,1.86E-09,3.02E-07,11.69387575,Transport,0.009107416
TFPI,-3.912870383,2.07577227,-8.417042569,1.85E-09,3.02E-07,11.69448206,NA,0.005876213
ZFPM2,-4.17849048,5.162754457,-8.408987061,1.89E-09,3.06E-07,11.50725159,NA,0.033999114
HECW2,-2.498062804,3.427093286,-8.400794707,1.93E-09,3.11E-07,11.62633486,NA,0.019372918
ERVMER61-1,-2.318063363,3.622157714,-8.392478362,1.97E-09,3.13E-07,11.59760279,NA,0.023533449
KCNB2,-3.60303378,1.815070211,-8.395518235,1.96E-09,3.13E-07,11.62895983,Transport,0.004332099
LINC01010,-2.12459838,2.448783137,-8.389610933,1.99E-09,3.13E-07,11.6260976,NA,0.010351286
LUZP2,-3.03781463,2.801735937,-8.390855384,1.98E-09,3.13E-07,11.62742038,NA,0.009221795
MGP,-4.778425204,2.952411771,-8.380849048,2.03E-09,3.19E-07,11.55277049,NA,0.008807172
AL691420.1,-3.100369607,1.827686883,-8.376722205,2.06E-09,3.19E-07,11.58558259,NA,0.005561672
RERG,-3.148568216,2.287697597,-8.377928542,2.05E-09,3.19E-07,11.59692252,NA,0.006591081
THSD7B,-2.911611999,3.302832597,-8.373388583,2.07E-09,3.20E-07,11.55998192,Matrisome/cell adhesion/binding/signaling,0.013711165
ANO4,-3.331886691,1.912446546,-8.35649471,2.17E-09,3.33E-07,11.53954048,NA,0.005790429
TMEM150C,-3.071486185,1.695651836,-8.33817753,2.27E-09,3.47E-07,11.49148373,NA,0.004961183
CAMK2N1,-4.275738617,-0.339805081,-8.333857343,2.30E-09,3.49E-07,11.29953159,Transport,0.000957923
FXYD6,-2.900184088,0.718985176,-8.32952543,2.32E-09,3.51E-07,11.42231097,Transport,0.003302689
MLIP,-2.885416592,1.614450557,-8.321225862,2.37E-09,3.54E-07,11.44293141,NA,0.005318617
RCSD1,-2.966051008,1.707425377,-8.323608234,2.36E-09,3.54E-07,11.45370385,NA,0.006390918
RUNX1,-2.766563458,4.643046558,-8.320649431,2.38E-09,3.54E-07,11.32400301,NA,0.035557525
TMEM163,-2.905708874,2.11993067,-8.319169913,2.39E-09,3.54E-07,11.44875347,NA,0.008321061
TMEFF2,-4.050670191,1.301434553,-8.311577713,2.43E-09,3.59E-07,11.39342308,NA,0.002988147
ANO3,-3.673701637,2.680823058,-8.309695751,2.44E-09,3.59E-07,11.42057961,NA,0.007162976
CCND2,-4.322468995,1.494990686,-8.303765862,2.48E-09,3.63E-07,11.40227114,Development (cell cycle),0.00297385
AL132857.1,-2.627412018,2.314812945,-8.296002673,2.53E-09,3.65E-07,11.39126636,NA,0.008521224
LRRK1,-3.325164591,1.361900168,-8.294792438,2.54E-09,3.65E-07,11.37001067,Inflammation/Immune/Stress/Toxic/Detox,0.004603749
RIMS2,-2.783688509,3.273043662,-8.296889939,2.53E-09,3.65E-07,11.37050068,NA,0.014597601
THEMIS2,-3.745480406,-0.040090031,-8.297997139,2.52E-09,3.65E-07,11.25929293,NA,0.001429736
AC109466.1,-2.746753686,3.396926699,-8.291309041,2.56E-09,3.66E-07,11.35401688,NA,0.015755687
AC093523.1,-3.218374519,0.535973239,-8.287678247,2.59E-09,3.68E-07,11.28416312,NA,0.00200163
LINC02698,-3.436260907,0.804220734,-8.285513154,2.60E-09,3.68E-07,11.29635396,NA,0.002630714
CLVS1,-2.427238351,2.779748755,-8.279085164,2.65E-09,3.71E-07,11.33933606,NA,0.012238537
SYNPO2,-3.7626823,2.531658285,-8.279733244,2.64E-09,3.71E-07,11.34615625,NA,0.009178903
EPHB2,-2.433101218,2.247113322,-8.272976671,2.69E-09,3.74E-07,11.33289376,Development (cell cycle),0.008935848
TYROBP,-4.340918205,-0.807738451,-8.272106252,2.69E-09,3.74E-07,11.02274827,NA,0.000529002
FMNL3,-3.303543557,1.580514811,-8.26664435,2.73E-09,3.78E-07,11.3093671,NA,0.005361509
PRKCB,-3.629463805,2.7401048,-8.263974425,2.75E-09,3.78E-07,11.30243247,NA,0.007477517
RASSF2,-2.688279275,2.427743949,-8.26279628,2.76E-09,3.78E-07,11.30194989,Development (cell cycle),0.011795319
AC110614.1,-3.109127598,1.640363218,-8.243753475,2.90E-09,3.96E-07,11.23927321,NA,0.004732425
LRFN5,-4.393739471,2.677468556,-8.240410258,2.92E-09,3.96E-07,11.24773268,NA,0.006133566
TTC6,-2.971346117,2.284881102,-8.240020584,2.93E-09,3.96E-07,11.25032066,NA,0.007277354
AC008415.1,-3.214356811,2.955311771,-8.237421972,2.95E-09,3.97E-07,11.23006992,NA,0.012038374
CD163L1,-3.552611978,1.03478826,-8.234550741,2.97E-09,3.97E-07,11.19670818,NA,0.002401956
JAKMIP2,-3.230850247,1.998556002,-8.23052466,3.00E-09,3.97E-07,11.22346524,NA,0.005175643
MIR3681HG,-2.823136499,2.956765432,-8.230625026,3.00E-09,3.97E-07,11.21232441,NA,0.013325136
NRXN2,-4.6048048,-0.109492804,-8.232342988,2.99E-09,3.97E-07,11.05413626,NA,0.001086599
DACH2,-3.247725964,2.729308116,-8.225016377,3.04E-09,4.01E-07,11.20744728,Development (differentiation),0.011166235
LRRC4C,-3.257883518,4.932850528,-8.211623102,3.15E-09,4.14E-07,11.0162141,NA,0.033555896
