gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
NOMO1,-1.273822387,-1.76363913,-1.879466311,0.075026809,0.162812127,-4.233981468,,,,,,,,,,,,,,,,,,,
IL10RB,-1.466359125,0.0071,-1.875532545,0.075590825,0.16366662,-4.23982782,,,,,,,,,,,,,,,,,,,
SOX2,-2.263466964,2.377904348,-1.875848747,0.075545351,0.16366662,-4.239358182,,,,,,,,,,,,,,,,,,,
UROD,-0.497828031,6.264108696,-1.876309318,0.075479158,0.16366662,-4.238674026,,,,,,,,,,,,,,,,,,,
ATP1B2,-1.649543106,-1.070808696,-1.872960484,0.075961614,0.164222859,-4.243646015,,,,,,,,,,,,,,,,,,,
QDPR,-0.643498726,5.48731087,-1.873065907,0.075946384,0.164222859,-4.243489584,,,,,,,,,,,,,,,,,,,
SPRY2,-1.75471079,1.3136,-1.872135297,0.076080911,0.164357563,-4.244870258,,,,,,,,,,,,,,,,,,,
CXCL9,-2.146261177,1.794395652,-1.871120537,0.07622784,0.164502163,-4.246375258,,,,,,,,,,,,,,,,,,,
PTK7,-2.268829842,3.065713043,-1.87055208,0.076310257,0.164502163,-4.247218105,,,,,,,,,,,,,,,,,,,
PTPN1,-2.040030315,1.57856087,-1.870098988,0.076376004,0.164502163,-4.24788978,,,,,,,,,,,,,,,,,,,
TRPV3,1.099590652,0.650997826,1.870464155,0.076323012,0.164502163,-4.247348457,,,,,,,,,,,,,,,,,,,
COL3A1,-1.539488796,4.244215217,-1.868143228,0.076660371,0.164868389,-4.250787802,,,,,,,,,,,,,,,,,,,
PHOSPHO1,-0.969737076,1.75191087,-1.86846674,0.076613268,0.164868389,-4.250308565,,,,,,,,,,,,,,,,,,,
LSP1,-2.389089342,-0.458084783,-1.867500055,0.076754091,0.164946943,-4.251740408,,,,,,,,,,,,,,,,,,,
ARHGAP1,-2.666594632,-1.623073913,-1.866453089,0.076906864,0.165029564,-4.253290603,,,,,,,,,,,,,,,,,,,
DCTN2,-1.53179266,4.040719565,-1.866452289,0.076906981,0.165029564,-4.253291788,,,,,,,,,,,,,,,,,,,
SGSH,-1.087208977,6.52285,-1.864907095,0.077132945,0.165391385,-4.255578629,,,,,,,,,,,,,,,,,,,
PFDN6,-2.932962228,-4.164228261,-1.861451266,0.077640421,0.16623235,-4.26068858,,,,,,,,,,,,,,,,,,,
SDK2,-1.739952542,-0.660021739,-1.861452964,0.077640171,0.16623235,-4.260686071,,,,,,,,,,,,,,,,,,,
S100A13,-0.895436135,8.800932609,-1.860325298,0.077806397,0.166464132,-4.262352122,,,,,,,,,,,,,,,,,,,
CYB5A,-2.502820968,0.417317391,-1.859712574,0.077896848,0.166534107,-4.263257098,,,,,,,,,,,,,,,,,,,
LRRC38,-3.107023598,-2.59671087,-1.858884554,0.078019228,0.166612557,-4.264479743,,,,,,,,,,,,,,,,,,,
MAPKAPK2,-2.019984081,0.455615217,-1.858682703,0.078049086,0.166612557,-4.264777739,,,,,,,,,,,,,,,,,,,
PCDHB15,-1.842931215,-1.219297826,-1.857581586,0.078212144,0.166837148,-4.266402955,,,,,,,,,,,,,,,,,,,
SSB,-1.628357854,3.70195,-1.856129574,0.078427621,0.167173141,-4.268545095,,,,,,,,,,,,,,,,,,,
NCLN,-0.933753912,-0.133934783,-1.853503645,0.078818627,0.167882512,-4.272416254,,,,,,,,,,,,,,,,,,,
CA5A,-4.894432868,-2.585919565,-1.85274437,0.078932003,0.167999923,-4.273534897,,,,,,,,,,,,,,,,,,,
CD177,-2.642375762,0.512186957,-1.851465185,0.079123334,0.168035123,-4.27541883,,,,,,,,,,,,,,,,,,,
COL4A1,-1.421620274,4.265423913,-1.851586463,0.079105177,0.168035123,-4.275240253,,,,,,,,,,,,,,,,,,,
TGFBR1,-2.440725328,2.0953,-1.851778025,0.079076505,0.168035123,-4.274958173,,,,,,,,,,,,,,,,,,,
NCR3LG1,-1.301625897,0.598028261,-1.850158619,0.079319181,0.168203322,-4.277342187,,,,,,,,,,,,,,,,,,,
TMED1,-3.606682117,-1.174691304,-1.850221519,0.079309743,0.168203322,-4.277249614,,,,,,,,,,,,,,,,,,,
CD3E,-1.445442073,-2.344228261,-1.847887299,0.079660649,0.168324576,-4.28068356,,,,,,,,,,,,,,,,,,,
PIBF1,-2.212927138,0.103106522,-1.847661135,0.07969472,0.168324576,-4.281016122,,,,,,,,,,,,,,,,,,,
PRKRA,-1.838382932,2.968380435,-1.848294069,0.079599401,0.168324576,-4.280085357,,,,,,,,,,,,,,,,,,,
SULT1A1,-1.960915146,5.776904348,-1.849316708,0.079445603,0.168324576,-4.278581057,,,,,,,,,,,,,,,,,,,
VPS28,-1.246494392,-0.714795652,-1.847905937,0.079657841,0.168324576,-4.280656152,,,,,,,,,,,,,,,,,,,
VPS37A,-1.475824974,-0.35088913,-1.847449928,0.07972655,0.168324576,-4.281326667,,,,,,,,,,,,,,,,,,,
FSTL1,-0.7514463,-0.149563043,-1.846367421,0.079889864,0.168545989,-4.282917935,,,,,,,,,,,,,,,,,,,
GPA33,-2.794572453,-7.941,-1.845108763,0.08008012,0.168823879,-4.284767353,,,,,,,,,,,,,,,,,,,
ACOX1,-2.374845683,2.187247826,-1.84388066,0.08026614,0.168984584,-4.286571056,,,,,,,,,,,,,,,,,,,
ID4,-2.264644964,0.334976087,-1.843831881,0.080273537,0.168984584,-4.286642682,,,,,,,,,,,,,,,,,,,
EPHA2,-1.044577455,0.795834783,-1.841487925,0.080629652,0.169486821,-4.290082922,,,,,,,,,,,,,,,,,,,
HMOX2,-1.841375397,2.859847826,-1.84172547,0.0805935,0.169486821,-4.28973441,,,,,,,,,,,,,,,,,,,
IGLC2,-1.870081191,5.062641304,-1.837808287,0.081191485,0.170543512,-4.2954776,,,,,,,,,,,,,,,,,,,
FLRT2,-2.027974799,3.580993478,-1.837055814,0.081306798,0.170661431,-4.296579896,,,,,,,,,,,,,,,,,,,
AREG,-1.987356634,0.025978261,-1.834669057,0.081673506,0.171103886,-4.300074231,,,,,,,,,,,,,,,,,,,
CD40,-1.24603379,3.723406522,-1.834575957,0.081687839,0.171103886,-4.300210472,,,,,,,,,,,,,,,,,,,
IL15,-1.23583218,0.965071739,-1.834525688,0.08169558,0.171103886,-4.300284033,,,,,,,,,,,,,,,,,,,
SIGLEC8,-1.302079676,1.039797826,-1.834022525,0.081773089,0.171113508,-4.301020258,,,,,,,,,,,,,,,,,,,
ULBP2,-1.398155598,2.05121087,-1.833725741,0.081818838,0.171113508,-4.301454447,,,,,,,,,,,,,,,,,,,
IMMT,-2.578218773,2.873236957,-1.831123338,0.082220947,0.171829864,-4.305259672,,,,,,,,,,,,,,,,,,,
ATP5PO,-1.882116256,0.694419565,-1.829106694,0.082533735,0.17223393,-4.308205885,,,,,,,,,,,,,,,,,,,
MAMDC2,-1.409522387,2.69113913,-1.829175487,0.082523048,0.17223393,-4.308105418,,,,,,,,,,,,,,,,,,,
DNAJA2,-1.625722748,2.612845652,-1.828424392,0.082639797,0.172330566,-4.309202194,,,,,,,,,,,,,,,,,,,
ADAMTSL5,-1.135680478,0.406769565,-1.827793889,0.082737912,0.172410505,-4.310122643,,,,,,,,,,,,,,,,,,,
IGFBP2,-1.230122756,2.138643478,-1.824447207,0.08326041,0.173374022,-4.315004732,,,,,,,,,,,,,,,,,,,
GGH,-1.186843088,-1.056071739,-1.822449992,0.083573592,0.173900606,-4.317915343,,,,,,,,,,,,,,,,,,,
AMOTL2,-1.125371073,0.463167391,-1.821285174,0.083756721,0.174156008,-4.319611873,,,,,,,,,,,,,,,,,,,
IL11,-1.110672796,-0.539673913,-1.819794193,0.083991638,0.174393006,-4.321782373,,,,,,,,,,,,,,,,,,,
TOM1L2,-3.523590885,0.365615217,-1.819817018,0.083988038,0.174393006,-4.321749156,,,,,,,,,,,,,,,,,,,
CCDC28A,-2.128700848,-0.458047826,-1.818322338,0.084224105,0.17474987,-4.323923845,,,,,,,,,,,,,,,,,,,
FCRL2,-1.936638601,-6.839984783,-1.816901437,0.084449056,0.175005162,-4.325990061,,,,,,,,,,,,,,,,,,,
SIGLEC6,-1.567104646,-5.220373913,-1.81677871,0.084468511,0.175005162,-4.326168474,,,,,,,,,,,,,,,,,,,
F11R,-1.816362331,1.845647826,-1.815577658,0.084659102,0.175144795,-4.327914055,,,,,,,,,,,,,,,,,,,
NFX1,-2.543177462,-2.464952174,-1.815206375,0.084718096,0.175144795,-4.32845351,,,,,,,,,,,,,,,,,,,
SLC44A4,-2.707637587,-3.771408696,-1.815377355,0.084690924,0.175144795,-4.328205094,,,,,,,,,,,,,,,,,,,
MDK,-1.800121761,5.134267391,-1.814532609,0.084825243,0.175240689,-4.329432265,,,,,,,,,,,,,,,,,,,
CD27,-1.766715597,0.034752174,-1.812787502,0.085103312,0.175390573,-4.331966165,,,,,,,,,,,,,,,,,,,
HMMR,-2.645995564,-1.94303913,-1.813370229,0.085010371,0.175390573,-4.331120228,,,,,,,,,,,,,,,,,,,
LILRA2,-1.346676541,-0.29226087,-1.812551018,0.085141055,0.175390573,-4.332309412,,,,,,,,,,,,,,,,,,,
REEP4,-1.30346719,2.027763043,-1.813260801,0.085027817,0.175390573,-4.331279097,,,,,,,,,,,,,,,,,,,
AK2,-2.856870774,1.278936957,-1.807467622,0.085955895,0.176463863,-4.339680358,,,,,,,,,,,,,,,,,,,
CCL18,-2.060322613,-2.539258696,-1.807252946,0.085990455,0.176463863,-4.339991328,,,,,,,,,,,,,,,,,,,
EDN1,-1.255275444,2.386597826,-1.808773669,0.085745898,0.176463863,-4.337787936,,,,,,,,,,,,,,,,,,,
GSTT2B,-1.442122584,5.774563043,-1.808318445,0.085819042,0.176463863,-4.338447648,,,,,,,,,,,,,,,,,,,
NEXN,-1.43734085,3.606271739,-1.806866013,0.086052777,0.176463863,-4.340551757,,,,,,,,,,,,,,,,,,,
TERF1,-1.994521506,1.51316087,-1.80663267,0.08609038,0.176463863,-4.340889689,,,,,,,,,,,,,,,,,,,
TLR1,-2.027265027,1.016915217,-1.808038634,0.085864028,0.176463863,-4.338853095,,,,,,,,,,,,,,,,,,,
CDH15,-2.112703615,3.318419565,-1.805854774,0.08621584,0.176470179,-4.342016036,,,,,,,,,,,,,,,,,,,
ERP29,-2.018683489,5.447030435,-1.80588612,0.086210781,0.176470179,-4.341970655,,,,,,,,,,,,,,,,,,,
HYAL1,-0.920873016,-1.904945652,-1.802210741,0.086805672,0.17755146,-4.347287949,,,,,,,,,,,,,,,,,,,
FGF2,-1.470423161,5.871545652,-1.801724448,0.08688465,0.177587051,-4.347990929,,,,,,,,,,,,,,,,,,,
BRSK2,-2.484203063,5.018523913,-1.800669869,0.087056135,0.17781154,-4.34951497,,,,,,,,,,,,,,,,,,,
CLEC4G,-3.12212743,-5.974391304,-1.799591054,0.087231866,0.178044375,-4.351073402,,,,,,,,,,,,,,,,,,,
ERC2,-2.156280931,3.392445652,-1.799198496,0.087295887,0.178049038,-4.351640323,,,,,,,,,,,,,,,,,,,
AMBP,-0.781146497,-1.901443478,-1.798224464,0.087454916,0.178247334,-4.353046625,,,,,,,,,,,,,,,,,,,
CACNA1C,0.947135017,-0.442756522,1.79664573,0.087713208,0.178357077,-4.355324881,,,,,,,,,,,,,,,,,,,
EPCAM,-2.431312858,-1.696147826,-1.795290695,0.08793543,0.178357077,-4.357279224,,,,,,,,,,,,,,,,,,,
FGF19,-1.794308012,-1.728,-1.795677027,0.087872023,0.178357077,-4.356722127,,,,,,,,,,,,,,,,,,,
IKZF2,-1.693294033,-0.076502174,-1.797047432,0.087647424,0.178357077,-4.35474532,,,,,,,,,,,,,,,,,,,
MAMDC4,-1.179744674,-4.193276087,-1.794988963,0.087984979,0.178357077,-4.357714267,,,,,,,,,,,,,,,,,,,
PCARE,2.177973022,-1.693869565,1.794499845,0.088065353,0.178357077,-4.358419382,,,,,,,,,,,,,,,,,,,
TIMP1,-1.386247555,3.047523913,-1.795231093,0.087945216,0.178357077,-4.357365162,,,,,,,,,,,,,,,,,,,
TLR2,-2.71764309,-1.335747826,-1.794842911,0.088008972,0.178357077,-4.357924829,,,,,,,,,,,,,,,,,,,
TNFRSF10C,-1.331893184,-0.27981087,-1.794730034,0.088027519,0.178357077,-4.358087557,,,,,,,,,,,,,,,,,,,
CGN,-1.694602852,1.532867391,-1.793888377,0.08816592,0.178435448,-4.35930069,,,,,,,,,,,,,,,,,,,
CPOX,-1.616736424,-0.882606522,-1.793255816,0.088270062,0.178520939,-4.360212184,,,,,,,,,,,,,,,,,,,
COMMD9,-0.960448174,1.931319565,-1.79151161,0.088557773,0.178726814,-4.36272436,,,,,,,,,,,,,,,,,,,
ELN,-2.375496748,2.418176087,-1.79176167,0.088516475,0.178726814,-4.362364303,,,,,,,,,,,,,,,,,,,
GUSB,-1.397348818,2.27228913,-1.792158777,0.088450927,0.178726814,-4.361792443,,,,,,,,,,,,,,,,,,,
DLK1,-1.164048928,0.637980435,-1.790769443,0.088680442,0.178849227,-4.363792791,,,,,,,,,,,,,,,,,,,
NOP56,-0.927345624,-1.815954348,-1.790246982,0.088766885,0.178898461,-4.364544748,,,,,,,,,,,,,,,,,,,
ANGPT1,-1.448655833,0.670419565,-1.788444938,0.089065602,0.179116087,-4.367137195,,,,,,,,,,,,,,,,,,,
DUOX2,1.034447741,-1.219317391,1.788097499,0.089123296,0.179116087,-4.367636818,,,,,,,,,,,,,,,,,,,
GGT1,-1.72382167,-0.654241304,-1.788202062,0.089105929,0.179116087,-4.367486462,,,,,,,,,,,,,,,,,,,
LETM1,-2.407519226,3.389869565,-1.78848223,0.089059412,0.179116087,-4.367083565,,,,,,,,,,,,,,,,,,,
CD160,-1.578873818,-3.798454348,-1.787502026,0.089222252,0.179190093,-4.368492963,,,,,,,,,,,,,,,,,,,
NUCB2,-1.63520544,-1.442919565,-1.785425268,0.089568114,0.179634522,-4.371477294,,,,,,,,,,,,,,,,,,,
TCTN3,-1.211482265,-0.243708696,-1.785555017,0.089546472,0.179634522,-4.371290913,,,,,,,,,,,,,,,,,,,
HEPACAM2,-2.146828718,-5.397608696,-1.783402074,0.089906174,0.180187218,-4.374382347,,,,,,,,,,,,,,,,,,,
F3,-1.037414443,3.718732609,-1.780429533,0.090404868,0.181025526,-4.378646408,,,,,,,,,,,,,,,,,,,
RBP1,-0.390011825,9.486232609,-1.780161255,0.090449994,0.181025526,-4.379031006,,,,,,,,,,,,,,,,,,,
DDX1,-1.193575573,2.187169565,-1.778664625,0.090702094,0.18117887,-4.381175808,,,,,,,,,,,,,,,,,,,
TNFRSF1A,-1.195479699,4.316006522,-1.779211521,0.090609902,0.18117887,-4.380392204,,,,,,,,,,,,,,,,,,,
ZBTB16,-2.308865128,2.276536957,-1.778587636,0.090715079,0.18117887,-4.381286107,,,,,,,,,,,,,,,,,,,
ADAM12,-1.454092984,-0.174528261,-1.775115062,0.091302435,0.181722721,-4.386257641,,,,,,,,,,,,,,,,,,,
ASRGL1,-1.109364862,7.633317391,-1.775374019,0.091258521,0.181722721,-4.385887137,,,,,,,,,,,,,,,,,,,
CD163,-1.538227229,0.700406522,-1.776160986,0.09112518,0.181722721,-4.384760946,,,,,,,,,,,,,,,,,,,
CNPY2,-0.923035033,1.661713043,-1.775902917,0.091168888,0.181722721,-4.385130295,,,,,,,,,,,,,,,,,,,
ITIH1,-1.072208246,4.145954348,-1.775465089,0.091243082,0.181722721,-4.385756829,,,,,,,,,,,,,,,,,,,
PPM1B,-1.545078461,1.000308696,-1.774334625,0.091434892,0.181860846,-4.387374032,,,,,,,,,,,,,,,,,,,
GABRA4,1.39347693,-0.817978261,1.773508234,0.091575329,0.181889289,-4.388555785,,,,,,,,,,,,,,,,,,,
LILRA6,-1.914946909,-1.663247826,-1.773515764,0.091574048,0.181889289,-4.388545018,,,,,,,,,,,,,,,,,,,
LGALS4,-3.0830474,1.484717391,-1.772535225,0.091740921,0.182092785,-4.389946715,,,,,,,,,,,,,,,,,,,
ACAN,-1.562651273,0.843195652,-1.772147479,0.091806983,0.182098582,-4.390500856,,,,,,,,,,,,,,,,,,,
GID8,-0.964643371,0.321765217,-1.77159628,0.091900962,0.182159708,-4.391288447,,,,,,,,,,,,,,,,,,,
ABRAXAS2,-2.08046241,3.165128261,-1.769207316,0.092309246,0.182843314,-4.394699995,,,,,,,,,,,,,,,,,,,
NID2,-1.259372732,4.902186957,-1.767317886,0.092633267,0.183359191,-4.397395916,,,,,,,,,,,,,,,,,,,
ATP6AP2,-1.141932201,-2.446336957,-1.766394243,0.092792021,0.183547455,-4.398713081,,,,,,,,,,,,,,,,,,,
KCNIP4,-2.08356975,4.195519565,-1.765653358,0.092919533,0.183673704,-4.399769274,,,,,,,,,,,,,,,,,,,
MMP3,-1.541163263,-0.803869565,-1.762472965,0.093468627,0.184632547,-4.404299685,,,,,,,,,,,,,,,,,,,
GPC1,-1.306229215,-0.947630435,-1.761753764,0.093593184,0.184752049,-4.405323382,,,,,,,,,,,,,,,,,,,
CSNK1D,-1.425471752,1.561247826,-1.759355951,0.094009495,0.18528004,-4.408734279,,,,,,,,,,,,,,,,,,,
HGF,-1.463143935,0.882371739,-1.759405063,0.094000952,0.18528004,-4.408664448,,,,,,,,,,,,,,,,,,,
SUGP1,-1.660969038,-3.337308696,-1.759103662,0.094053391,0.18528004,-4.409092972,,,,,,,,,,,,,,,,,,,
CTRL,-2.241975207,-5.777947826,-1.75594531,0.094604409,0.186238304,-4.413580328,,,,,,,,,,,,,,,,,,,
RYR1,-1.817555162,-1.063821739,-1.75552117,0.094678618,0.186257254,-4.414182512,,,,,,,,,,,,,,,,,,,
ITGA2,-2.165489545,-3.145115217,-1.754107054,0.094926399,0.186617407,-4.416189507,,,,,,,,,,,,,,,,,,,
TPBGL,-0.818860508,0.647071739,-1.753294385,0.095069048,0.186770528,-4.41734238,,,,,,,,,,,,,,,,,,,
RSPO1,-1.63265734,-1.384402174,-1.752438414,0.095219498,0.186938755,-4.418556277,,,,,,,,,,,,,,,,,,,
DLL1,-1.642384632,0.187741304,-1.751389484,0.095404143,0.187173842,-4.420043254,,,,,,,,,,,,,,,,,,,
BRDT,-1.468879723,0.074226087,-1.747970105,0.096008208,0.187667612,-4.42488627,,,,,,,,,,,,,,,,,,,
CKAP4,-2.026089337,-0.034843478,-1.747810643,0.096036458,0.187667612,-4.425111959,,,,,,,,,,,,,,,,,,,
ENTPD6,-0.944377935,0.024882609,-1.747755365,0.096046254,0.187667612,-4.425190194,,,,,,,,,,,,,,,,,,,
LHPP,0.340650303,7.526691304,1.749504053,0.095736815,0.187667612,-4.422714493,,,,,,,,,,,,,,,,,,,
TLR4,-1.19601974,-1.360095652,-1.748457758,0.095921858,0.187667612,-4.424195991,,,,,,,,,,,,,,,,,,,
XCL1,-1.179749976,-2.690880435,-1.748587844,0.095898835,0.187667612,-4.424011831,,,,,,,,,,,,,,,,,,,
SLAMF8,-1.658540207,-2.643517391,-1.747299366,0.096127086,0.187698386,-4.425835486,,,,,,,,,,,,,,,,,,,
NOTCH3,-1.785167322,-1.426454348,-1.746382318,0.096289824,0.18788894,-4.427132861,,,,,,,,,,,,,,,,,,,
BCR,-1.672565987,-0.101956522,-1.745710237,0.096409242,0.187994762,-4.428083371,,,,,,,,,,,,,,,,,,,
BCL2,-2.010661425,3.07658913,-1.742789695,0.096929655,0.188372725,-4.432210837,,,,,,,,,,,,,,,,,,,
RNF168,-1.724585064,-0.328506522,-1.742846223,0.096919559,0.188372725,-4.432130994,,,,,,,,,,,,,,,,,,,
RP2,-1.363611972,1.606447826,-1.743123411,0.096870068,0.188372725,-4.431739457,,,,,,,,,,,,,,,,,,,
SSC4D,-2.071219866,-5.227843478,-1.744088695,0.096697887,0.188372725,-4.430375621,,,,,,,,,,,,,,,,,,,
TAX1BP1,-1.37763505,3.532080435,-1.743271974,0.096843551,0.188372725,-4.43152959,,,,,,,,,,,,,,,,,,,
ACVRL1,-1.290749851,-0.982643478,-1.742292088,0.097018565,0.188418546,-4.432913597,,,,,,,,,,,,,,,,,,,
GSTP1,1.190069664,6.920069565,1.741256362,0.097203848,0.188651344,-4.434375878,,,,,,,,,,,,,,,,,,,
PRC1,-2.093619346,-3.843208696,-1.740730009,0.097298125,0.188707325,-4.43511877,,,,,,,,,,,,,,,,,,,
ANXA1,-1.118467678,3.201543478,-1.740213468,0.097390721,0.188759973,-4.43584766,,,,,,,,,,,,,,,,,,,
CEP290,-2.639628947,-1.68128913,-1.739762345,0.097471652,0.188783467,-4.436484114,,,,,,,,,,,,,,,,,,,
DAPP1,-1.590985793,-1.268165217,-1.739051919,0.09759922,0.188783467,-4.437486163,,,,,,,,,,,,,,,,,,,
SATB1,-1.476498317,0.8947,-1.739329111,0.097549429,0.188783467,-4.437095221,,,,,,,,,,,,,,,,,,,
M6PR,-0.870514941,0.749045652,-1.738568332,0.097686137,0.188824946,-4.438168092,,,,,,,,,,,,,,,,,,,
SCGB3A2,-2.736503458,-1.551969565,-1.73716305,0.097939093,0.189187103,-4.440148988,,,,,,,,,,,,,,,,,,,
ALDH5A1,-1.897485154,3.562723913,-1.736005461,0.098147887,0.189336793,-4.441779886,,,,,,,,,,,,,,,,,,,
PSRC1,-0.953668124,0.35665,-1.736289163,0.09809668,0.189336793,-4.441380256,,,,,,,,,,,,,,,,,,,
CPA4,-1.691892329,1.084356522,-1.735325044,0.098270792,0.189447168,-4.44273815,,,,,,,,,,,,,,,,,,,
HNMT,-1.157189408,5.33555,-1.734118192,0.098489113,0.189741217,-4.444437164,,,,,,,,,,,,,,,,,,,
COL9A1,-1.44777976,-1.651976087,-1.733691371,0.098566425,0.189763398,-4.445037846,,,,,,,,,,,,,,,,,,,
LAT,-2.382748683,-3.649771739,-1.729722909,0.099287756,0.191024608,-4.450617811,,,,,,,,,,,,,,,,,,,
GSTM4,-0.941517643,0.492158696,-1.729265091,0.099371262,0.191057814,-4.451260955,,,,,,,,,,,,,,,,,,,
ADAM9,-1.648249323,-1.233954348,-1.728284132,0.099550394,0.191128195,-4.452638606,,,,,,,,,,,,,,,,,,,
CAMSAP1,-2.139691946,2.350378261,-1.726894386,0.099804649,0.191128195,-4.454589407,,,,,,,,,,,,,,,,,,,
IGFBP1,-1.871015936,1.755002174,-1.726528002,0.099871772,0.191128195,-4.455103518,,,,,,,,,,,,,,,,,,,
LTBP2,-1.882607653,4.11656087,-1.727335326,0.099723918,0.191128195,-4.453970575,,,,,,,,,,,,,,,,,,,
PDCD6,-1.056937471,2.241726087,-1.726563619,0.099865245,0.191128195,-4.455053543,,,,,,,,,,,,,,,,,,,
STX8,-1.719388291,3.684691304,-1.728181265,0.099569195,0.191128195,-4.45278304,,,,,,,,,,,,,,,,,,,
TFF3,-1.642218051,2.441980435,-1.727225173,0.099744081,0.191128195,-4.454125179,,,,,,,,,,,,,,,,,,,
PECR,-0.869986206,0.396232609,-1.725479248,0.100064122,0.191369316,-4.456574707,,,,,,,,,,,,,,,,,,,
HIP1R,-2.374496442,3.267469565,-1.724221124,0.100295292,0.191632352,-4.458338763,,,,,,,,,,,,,,,,,,,
SCGN,-3.129639543,4.749463043,-1.724007697,0.100334553,0.191632352,-4.458637926,,,,,,,,,,,,,,,,,,,
CRIM1,-1.038338382,4.750586957,-1.722143186,0.100678101,0.19171285,-4.461250306,,,,,,,,,,,,,,,,,,,
CRYBB2,-0.965592012,-0.4695,-1.722524461,0.100607766,0.19171285,-4.460716262,,,,,,,,,,,,,,,,,,,
KLK8,-1.531309513,-0.60465,-1.721975358,0.100709073,0.19171285,-4.461485353,,,,,,,,,,,,,,,,,,,
MAP3K5,-1.228239009,0.115106522,-1.722571125,0.100599161,0.19171285,-4.460650895,,,,,,,,,,,,,,,,,,,
SCARF1,-1.471514814,0.896415217,-1.722010114,0.100702659,0.19171285,-4.461436678,,,,,,,,,,,,,,,,,,,
TET2,-3.314647776,-4.488434783,-1.72136516,0.100821755,0.191800753,-4.462339812,,,,,,,,,,,,,,,,,,,
KIR2DL2,-2.566703112,-4.715454348,-1.720806139,0.100925081,0.191870753,-4.463122418,,,,,,,,,,,,,,,,,,,
SBSN,-1.454578768,0.640093478,-1.720309643,0.101016926,0.19191885,-4.46381734,,,,,,,,,,,,,,,,,,,
EPB41L5,-2.264984388,-1.350745652,-1.719695911,0.101130558,0.192008248,-4.464676156,,,,,,,,,,,,,,,,,,,
ERVV-1,-1.037451852,-3.09985,-1.719328966,0.101198549,0.192010931,-4.465189529,,,,,,,,,,,,,,,,,,,
SIRPB1,-0.917224748,1.708678261,-1.718868408,0.101283942,0.192046607,-4.465833764,,,,,,,,,,,,,,,,,,,
ENDOU,-1.253358769,-0.935480435,-1.715460273,0.101917773,0.193121457,-4.470597279,,,,,,,,,,,,,,,,,,,
PRTG,-1.054884673,-2.112667391,-1.714786945,0.102043397,0.193207965,-4.471537587,,,,,,,,,,,,,,,,,,,
PVR,-1.659901048,1.437095652,-1.714435175,0.102109081,0.193207965,-4.472028732,,,,,,,,,,,,,,,,,,,
THOP1,-0.837655698,5.268097826,-1.714139029,0.102164406,0.193207965,-4.472442159,,,,,,,,,,,,,,,,,,,
TNFRSF17,-1.464536874,-0.904347826,-1.713546463,0.102275184,0.193290715,-4.473269241,,,,,,,,,,,,,,,,,,,
CCL23,-1.873067148,-1.484936957,-1.712063914,0.102552794,0.193688446,-4.475337638,,,,,,,,,,,,,,,,,,,
XIAP,-1.532186197,0.786267391,-1.708857273,0.103155451,0.194699162,-4.479807053,,,,,,,,,,,,,,,,,,,
SLAMF7,-1.879789751,-5.111428261,-1.708250375,0.103269852,0.194787608,-4.480652274,,,,,,,,,,,,,,,,,,,
LEP,-1.664006852,-4.301582609,-1.705088268,0.103867673,0.195763225,-4.485052641,,,,,,,,,,,,,,,,,,,
YWHAQ,0.653964238,5.596245652,1.704797206,0.103922849,0.195763225,-4.485457387,,,,,,,,,,,,,,,,,,,
KIR2DS4,-2.717931048,-6.83525,-1.702766013,0.104308598,0.196361616,-4.48828056,,,,,,,,,,,,,,,,,,,
LRRC37A2,-1.343475726,-3.874878261,-1.702195879,0.104417093,0.196437637,-4.489072562,,,,,,,,,,,,,,,,,,,
ADGRD1,-1.597644591,-1.38238913,-1.701352752,0.104577716,0.196611559,-4.490243443,,,,,,,,,,,,,,,,,,,
HAGH,-1.470098011,0.141293478,-1.69905496,0.105016536,0.197277773,-4.49343236,,,,,,,,,,,,,,,,,,,
LCN2,-2.01657337,0.531447826,-1.698781403,0.105068883,0.197277773,-4.493811803,,,,,,,,,,,,,,,,,,,
APOBR,-2.006298058,-2.898080435,-1.695855463,0.10563018,0.198202628,-4.497867533,,,,,,,,,,,,,,,,,,,
C1QTNF9,-1.627326367,-2.606180435,-1.695212072,0.105753948,0.198305843,-4.498758683,,,,,,,,,,,,,,,,,,,
TGFB1,-1.666480573,-2.740328261,-1.694845597,0.105824501,0.198309202,-4.499266173,,,,,,,,,,,,,,,,,,,
BTC,-0.934226326,5.388791304,-1.694111449,0.10596596,0.198316566,-4.500282574,,,,,,,,,,,,,,,,,,,
FKBP1B,-1.339735264,0.854363043,-1.694406414,0.105909106,0.198316566,-4.499874244,,,,,,,,,,,,,,,,,,,
GUCA2A,-1.749645419,0.201341304,-1.69281551,0.106216061,0.198655719,-4.502075982,,,,,,,,,,,,,,,,,,,
TRAF3,-1.383946033,0.62216087,-1.692454013,0.106285915,0.198657537,-4.502576071,,,,,,,,,,,,,,,,,,,
DNAJC6,-2.461080235,5.75155,-1.6902846,0.106705949,0.199189839,-4.505575582,,,,,,,,,,,,,,,,,,,
TMPRSS5,-0.980425592,4.443332609,-1.690269685,0.106708842,0.199189839,-4.505596195,,,,,,,,,,,,,,,,,,,
