gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
chr15-23039077-23040025,-2.268816112,6.454225062,-5.156368554,2.57E-07,0.000127886,6.55858341,NA
chr11-17276209-17277093,-2.57607957,6.438580378,-5.118643744,3.13E-07,0.000142021,6.353007436,NA
chr19-572133-572967,-2.57607957,6.438580378,-5.118643744,3.13E-07,0.000142021,6.353007436,NA
chr12-109880096-109881029,-2.360515891,6.433002837,-5.089617553,3.65E-07,0.000158316,6.227303897,NA
chr11-1389239-1390649,-2.986603244,6.881480185,-5.055396102,4.37E-07,0.000181537,5.974121593,NA
chr12-113220854-113221760,-2.541150836,6.427971561,-5.013144515,5.45E-07,0.000208804,5.843386459,NA
chr17-63741355-63742251,-2.541150836,6.427971561,-5.013144515,5.45E-07,0.000208804,5.843386459,NA
chr12-40105601-40106400,-2.703670199,7.085281928,-4.946257258,7.69E-07,0.000283835,5.503825014,NA
chr7-79453514-79454402,-2.316576536,6.419643022,-4.93024345,8.35E-07,0.000297057,5.462247951,NA
chr6-131627822-131628729,-2.505156388,6.417041217,-4.904929186,9.49E-07,0.000326293,5.33221651,NA
chr2-9555470-9556401,-1.570108119,7.816038891,-4.884589168,1.05E-06,0.000349698,5.151317116,NA
chr7-129952422-129953303,-2.377284465,6.409787935,-4.854493989,1.23E-06,0.000393945,5.105053232,NA
chr1-209747455-209748479,-2.270945891,6.405769244,-4.766222847,1.90E-06,0.000592932,4.7016829,NA
chrX-47650262-47651211,-2.168008509,6.423510875,-4.742393988,2.14E-06,0.000646759,4.59225689,NA
chr16-46390108-46390985,0.986969972,9.820949796,4.727346831,2.31E-06,0.000675966,4.11985986,NA
chr6-30326469-30327346,-2.334874,6.39690536,-4.71500091,2.45E-06,0.000697657,4.468489197,NA
chr1-36155565-36156508,-2.051952618,7.039387427,-4.678344177,2.93E-06,0.000811224,4.297936845,NA
chr15-68053907-68054732,-2.310113659,6.952380179,-4.667825299,3.08E-06,0.0008307,4.257876675,NA
chr2-219206376-219207288,-2.7297377,6.40845334,-4.619961028,3.89E-06,0.000993186,4.009330132,NA
chr7-127587971-127588828,-2.097079674,6.443466803,-4.620809189,3.87E-06,0.000993186,4.045767519,NA
chr7-99438486-99439484,-2.22349022,6.39134037,-4.597397326,4.33E-06,0.001079091,3.947260891,NA
chr1-95233682-95234623,-2.51004418,6.3828285,-4.520030616,6.25E-06,0.001520416,3.600724074,NA
chr1-153633606-153634606,-1.990411883,7.029368067,-4.462196037,8.20E-06,0.001946269,3.351525656,NA
chr2-19358165-19359162,-2.709455294,6.838492014,-4.426328906,9.69E-06,0.002222038,3.180511052,NA
chr20-57709461-57710574,-2.174059457,6.376310122,-4.423613923,9.81E-06,0.002222038,3.200842183,NA
chr19-51108042-51108997,-2.640600919,6.381390118,-4.412175446,1.03E-05,0.002290468,3.130225165,NA
chr12-53294983-53295939,-2.03805258,6.425429357,-4.368091294,1.27E-05,0.002743182,2.961625738,NA
chr15-72117639-72118538,-2.609299876,6.371898155,-4.33903902,1.45E-05,0.00301616,2.830916863,NA
chr2-191677551-191678464,-1.804531823,6.952380179,-4.337917679,1.45E-05,0.00301616,2.805841227,NA
chr16-31074007-31074789,-2.306626549,6.356789192,-4.318596726,1.59E-05,0.003160416,2.766724181,NA
chr9-94166617-94167061,-2.306626549,6.356789192,-4.318596726,1.59E-05,0.003160416,2.766724181,NA
chr3-129121475-129122375,-3.563847823,6.715100471,-4.30687507,1.67E-05,0.003266887,2.485679557,NA
chr5-154445529-154446392,-2.19769647,6.355242892,-4.27151408,1.96E-05,0.003755872,2.575090891,NA
chr10-102743426-102744311,-2.577143965,6.362149622,-4.264224398,2.02E-05,0.003807154,2.530220651,NA
chr13-110705749-110706691,-2.12247858,6.360626183,-4.243706727,2.22E-05,0.004094732,2.460415769,NA
chr17-43483376-43484300,-1.993734937,6.430495972,-4.212568484,2.55E-05,0.004615719,2.326190619,NA
chr1-168178545-168179450,-2.544085479,6.352130262,-4.187648149,2.84E-05,0.005059764,2.228185486,NA
chr16-30957387-30958342,-2.12003737,6.92230662,-4.115386519,3.90E-05,0.006813285,1.95449076,NA
chr15-89087827-89088767,-1.83858982,7.173871368,-4.074947362,4.64E-05,0.007957667,1.767532062,NA
chr22-40651624-40652557,-1.998722375,6.371898155,-4.071335078,4.71E-05,0.007957667,1.775485842,NA
chr4-121870007-121870891,-2.216842765,6.329555599,-4.059769431,4.95E-05,0.008152945,1.744141195,NA
chr7-102748396-102749376,-2.068557736,6.344229097,-4.057882199,4.99E-05,0.008152945,1.730197404,NA
chr2-231464155-231465063,-3.162889515,6.889495487,-4.040810964,5.37E-05,0.008627356,1.55839471,NA
chr4-183444021-183444975,-2.475049114,6.33121578,-4.028846748,5.65E-05,0.008933495,1.620355735,NA
chr1-158180717-158181615,4.488682217,6.072413311,3.962484648,7.47E-05,0.011631841,0.82841053,NA
chr14-24366563-24367345,-1.776957295,6.834821003,-3.958778919,7.59E-05,0.011631841,1.317906048,NA
chr13-45464532-45465404,-2.438953486,6.320285436,-3.946422812,7.99E-05,0.012061897,1.314727024,NA
chr19-49150033-49150972,-2.275200068,6.31164613,-3.910316904,9.28E-05,0.013802997,1.186550869,NA
chr18-63366972-63367891,-2.46121244,6.799983607,-3.883382383,0.000103679,0.015196563,1.082967698,NA
chr19-49495762-49496688,-2.600944775,6.321138093,-3.874080951,0.000107713,0.015559053,1.038329016,NA
chr19-29714612-29715755,-1.936508733,6.352910942,-3.835645309,0.000126007,0.017688899,0.895447401,NA
chr19-6737201-6738152,-1.493526743,7.371597468,-3.83629901,0.000125673,0.017688899,0.792947931,NA
chr11-447833-448756,-1.883108323,6.952380179,-3.805176018,0.000142551,0.019733408,0.779380045,NA
chr7-92447094-92447925,-2.231088908,6.298286316,-3.798464377,0.00014646,0.019996863,0.784049411,NA
chr11-47407921-47408860,-1.597685876,7.363122205,-3.789311226,0.000151955,0.020466695,0.659979518,NA
chr9-121286760-121287647,-2.119696427,6.300096476,-3.784344951,0.000155017,0.020600707,0.730178911,NA
chr19-56393058-56393986,-2.363270907,6.297377817,-3.774974832,0.000160953,0.020833958,0.700595752,NA
chr5-146203084-146203985,-2.363270907,6.297377817,-3.774974832,0.000160953,0.020833958,0.700595752,NA
chr3-156554700-156555617,-2.512799877,6.941108207,-3.740543326,0.000184652,0.023595274,0.573140514,NA
chr12-6937581-6938427,-3.207146949,6.644307458,-3.73503769,0.000188734,0.023811496,0.446081998,NA
chr3-187210282-187211178,3.938185949,5.532047455,3.716236978,0.000203318,0.025330915,0.174476123,NA
chr7-138459794-138460649,-2.037299846,6.958541931,-3.708824825,0.000209354,0.025760895,0.461220277,NA
chr11-123137294-123138176,5.90212399,5.491931287,3.701655147,0.000215352,0.026175812,-0.637074648,NA
chr1-227734871-227736544,-2.323529483,6.285354245,-3.685703835,0.000229281,0.027358567,0.3923842,NA
chr3-19946724-19947572,-3.088585733,6.747849494,-3.684271007,0.000230573,0.027358567,0.298495809,NA
chr18-49486756-49487689,-1.952796398,6.309013463,-3.668861295,0.000244903,0.028383163,0.315539074,NA
chr6-35496897-35497676,-1.952796398,6.309013463,-3.668861295,0.000244903,0.028383163,0.315539074,NA
chr11-83071501-83072417,-1.374642076,7.297860742,-3.665356208,0.000248278,0.028443485,0.149261273,NA
chr7-35694631-35695515,-2.067963912,6.284412537,-3.639358774,0.0002747,0.03045382,0.227246461,NA
chr8-17001311-17002250,3.746435873,5.491931287,3.639085069,0.000274992,0.03045382,-0.021867741,NA
chr9-83980052-83980963,-1.617178561,6.957230388,-3.644798072,0.000268963,0.03045382,0.166667293,NA
chr4-39527175-39528102,-0.912876055,7.674561309,-3.624778645,0.00029065,0.031488128,-0.28426459,NA
chr7-26864231-26865284,-2.136429835,7.011982834,-3.627010981,0.000288153,0.031488128,0.190188585,NA
chr17-31094470-31095330,-2.470183906,6.281572572,-3.613050604,0.000304105,0.032570253,0.142257805,NA
chr19-56314452-56315324,-1.985996284,6.290953433,-3.610443716,0.000307174,0.032570253,0.122625115,NA
chr1-207321064-207322038,-2.282405171,6.272915986,-3.593887633,0.000327352,0.033986658,0.08365091,NA
chr17-996452-997324,-2.282405171,6.272915986,-3.593887633,0.000327352,0.033986658,0.08365091,NA
chr17-64129704-64130605,-2.700637713,6.292800677,-3.586611758,0.000336607,0.034587195,0.034669373,NA
chr11-64802819-64803847,-1.914386652,6.889495487,-3.54963715,0.000387539,0.039414326,-0.087305717,NA
chr1-115976042-115977008,4.40608314,6.598398783,3.546720852,0.000391849,0.039450063,-0.536483963,NA
chr15-68559306-68560219,5.198808226,5.347806057,3.515888207,0.000440233,0.04387806,-0.921931834,NA
chr3-48635078-48635979,-2.239798981,6.260033411,-3.499430467,0.000468289,0.046212277,-0.225208943,NA
chr8-103298529-103299446,-2.013877248,6.268015452,-3.489445251,0.000486116,0.047039937,-0.270363383,NA
chr9-35756588-35757545,-2.013877248,6.268015452,-3.489445251,0.000486116,0.047039937,-0.270363383,NA
chr7-66740291-66741146,-1.89041794,6.29002625,-3.465431676,0.00053161,0.050947674,-0.362557194,NA
chr16-11255608-11256593,-2.255785215,6.76813878,-3.451154517,0.000560508,0.052468005,-0.378880331,NA
chr22-39428423-39429334,-2.036148159,6.829243462,-3.449827993,0.000563266,0.052468005,-0.39442109,NA
chr6-170062098-170063079,3.485003456,5.446788226,3.454020047,0.000554593,0.052468005,-0.541858047,NA
chr16-75622784-75623712,-2.087947464,6.254953415,-3.440815138,0.000582343,0.05374268,-0.418641424,NA
chr17-75261212-75262152,-1.926619709,6.272915986,-3.431340969,0.000603043,0.054641148,-0.465193938,NA
chr6-42984036-42984954,-1.926619709,6.272915986,-3.431340969,0.000603043,0.054641148,-0.465193938,NA
chr1-26472623-26473391,-1.695070708,6.933236965,-3.4268455,0.000613103,0.055052189,-0.522938374,NA
chr11-76444414-76445280,-1.280935968,7.279875701,-3.424254042,0.000618972,0.055083016,-0.682915976,NA
chr1-85276190-85277087,-2.996708761,6.607752273,-3.41887394,0.000631326,0.055685197,-0.545463759,NA
chr22-20916903-20917750,-2.201917333,6.878223515,-3.404120095,0.000666391,0.058262429,-0.527672379,NA
chr17-41811333-41812273,-1.957216898,6.250837264,-3.334530688,0.000857552,0.073053195,-0.760585275,NA
chr17-68291265-68292076,-1.957216898,6.250837264,-3.334530688,0.000857552,0.073053195,-0.760585275,NA
chr7-98251781-98252671,-1.957216898,6.250837264,-3.334530688,0.000857552,0.073053195,-0.760585275,NA
chr1-11059657-11060543,-2.149691142,6.232799818,-3.301874451,0.000963789,0.078098264,-0.842451442,NA
chr1-150567968-150568835,-2.149691142,6.232799818,-3.301874451,0.000963789,0.078098264,-0.842451442,NA
chr1-62687832-62688705,-2.149691142,6.232799818,-3.301874451,0.000963789,0.078098264,-0.842451442,NA
chr11-47176617-47177476,-1.039614059,7.382491893,-3.312652774,0.000927447,0.078098264,-1.174920535,NA
chr3-121834684-121835601,-1.570360666,6.942479591,-3.308738784,0.000940495,0.078098264,-0.920992726,NA
chr6-27019660-27020560,-2.149691142,6.232799818,-3.301874451,0.000963789,0.078098264,-0.842451442,NA
chr5-141636497-141637387,-1.824611842,6.269983663,-3.256082648,0.001133382,0.091100173,-1.016004867,NA
chr8-97643720-97644650,1.878804091,6.969713184,3.242928789,0.001186971,0.094644347,-1.045575342,NA
chr2-11743825-11744729,-1.617566308,6.911034648,-3.234317459,0.001223312,0.096767867,-1.128147748,NA
chr4-15681244-15682167,-1.094292717,7.329009182,-3.183686531,0.001458595,0.114470967,-1.516182305,NA
chr1-235295435-235296686,-1.897728129,6.232799818,-3.174221583,0.001506958,0.11636548,-1.242140351,NA
chr11-118925518-118926442,-1.897728129,6.232799818,-3.174221583,0.001506958,0.11636548,-1.242140351,NA
chr14-75981799-75982962,1.801159623,6.992262636,3.172145944,0.00151776,0.11636548,-1.264655054,NA
chr12-108562131-108563013,-1.384723181,7.062464913,-3.16699546,0.001544872,0.116822642,-1.40568576,NA
chr6-154733767-154734428,-1.767428799,6.865836269,-3.166563746,0.001547165,0.116822642,-1.287410532,NA
chr2-11465568-11466515,1.669553466,7.284854269,3.159668418,0.00158421,0.118720488,-1.329904003,NA
chr12-121800006-121800786,1.671971562,7.227559913,3.155565319,0.001606641,0.119502884,-1.340971098,NA
chr11-66638057-66638990,-2.807533386,6.577678715,-3.146675135,0.001656246,0.121380946,-1.322338006,NA
chr2-152718146-152719028,-1.546442556,6.765912392,-3.147234931,0.001653082,0.121380946,-1.401110817,NA
chr17-1179632-1180594,1.842442509,6.89733653,3.107464961,0.0018923,0.135997596,-1.440023209,NA
chr17-1455893-1456724,-2.424010874,6.209195918,-3.110473076,0.001873151,0.135997596,-1.39386391,NA
chr19-49808640-49809497,2.074176025,6.72910898,3.106789395,0.001896625,0.135997596,-1.412496036,NA
chr10-119103785-119104641,-2.052143182,6.203340695,-3.090564366,0.002003272,0.138657015,-1.459518232,NA
chr2-68319169-68320152,-1.727814559,6.289096678,-3.095060091,0.001973183,0.138657015,-1.497662051,NA
chr20-38747835-38748735,-2.052143182,6.203340695,-3.090564366,0.002003272,0.138657015,-1.459518232,NA
chr3-11271872-11272809,-2.052143182,6.203340695,-3.090564366,0.002003272,0.138657015,-1.459518232,NA
chr4-113762335-113763073,-1.429300283,7.01473179,-3.09650387,0.001963609,0.138657015,-1.586017853,NA
chr1-227946265-227947120,-2.19933274,6.199781386,-3.087201207,0.002026055,0.139266839,-1.459388472,NA
chr14-50830720-50831629,1.616475722,7.182416852,3.073763882,0.002119478,0.144690653,-1.585216989,NA
chr10-135008-135929,-1.475557367,6.892128154,-3.067626681,0.002163447,0.145696469,-1.648132975,NA
chr11-125495800-125496660,-1.475557367,6.892128154,-3.067626681,0.002163447,0.145696469,-1.648132975,NA
chr19-58009326-58010242,-1.798213908,6.233886186,-3.055387398,0.002253641,0.14974693,-1.592189979,NA
chrX-110317710-110318570,-1.798213908,6.233886186,-3.055387398,0.002253641,0.14974693,-1.592189979,NA
chr12-131830065-131830990,-2.740291261,6.567069898,-3.051429601,0.002283536,0.150728497,-1.577597543,NA
chr1-61318082-61319067,4.592696971,5.383903534,3.039754432,0.002373853,0.152771619,-2.025075221,NA
chr18-49460145-49461047,-1.754988563,6.248761439,-3.040858296,0.002365176,0.152771619,-1.640706575,NA
chr19-20424468-20425312,1.973530328,6.756866808,3.039507228,0.0023758,0.152771619,-1.607955134,NA
chr5-141320187-141321229,-1.754988563,6.248761439,-3.040858296,0.002365176,0.152771619,-1.640706575,NA
chr12-3872875-3873774,1.761628619,6.919885982,3.0257093,0.002486833,0.158886307,-1.680373205,NA
chr15-85330907-85331816,-1.83512156,6.213812605,-3.008322579,0.002633502,0.162025368,-1.712849582,NA
chr16-33337643-33339117,-1.83512156,6.213812605,-3.008322579,0.002633502,0.162025368,-1.712849582,NA
chr17-49788686-49789438,-1.681938653,6.164749138,-3.014227439,0.002582826,0.162025368,-1.729821009,NA
chr17-59707160-59708076,-1.83512156,6.213812605,-3.008322579,0.002633502,0.162025368,-1.712849582,NA
chr22-23786747-23787617,-1.83512156,6.213812605,-3.008322579,0.002633502,0.162025368,-1.712849582,NA
chr7-130141166-130142096,-1.83512156,6.213812605,-3.008322579,0.002633502,0.162025368,-1.712849582,NA
chr14-69152816-69153696,-1.466697596,6.802009869,-3.005305475,0.002659744,0.162635986,-1.820681733,NA
chrX-24024964-24025910,-1.503176986,6.753029817,-3.003356085,0.002676826,0.162682471,-1.812668166,NA
chr3-88058532-88059411,-1.461105746,7.273493526,-3.00130416,0.002694915,0.162789209,-1.833506095,NA
chr13-91348501-91349404,-2.030861147,6.733207589,-2.997148002,0.002731897,0.164029038,-1.715744194,NA
chr1-181088232-181089106,-2.93918735,6.663267929,-2.982727163,0.002863841,0.170921562,-1.784802852,NA
chr12-57546734-57547591,-2.000184762,6.187656757,-2.979305591,0.002895989,0.171811423,-1.766442901,NA
chr1-109483497-109484391,-1.690187937,6.85339801,-2.972959854,0.002956485,0.174362611,-1.837895193,NA
chr11-695047-695871,-0.748315585,8.636379429,-2.96846412,0.003000039,0.17589054,-2.419032124,NA
chr20-14337200-14338108,-1.705436742,6.25902312,-2.966477943,0.003019467,0.175994327,-1.851306061,NA
chr12-57078409-57079295,-1.433526182,6.878768339,-2.95829454,0.00310073,0.179680117,-1.958294002,NA
chr12-66169271-66170207,-1.566859738,6.905010729,-2.942313712,0.0032652,0.188117047,-1.95300625,NA
chr15-74872781-74873698,1.684700451,6.941108207,2.938678495,0.003303705,0.188160175,-1.929321442,NA
chr4-151015178-151016333,2.112132751,6.941108207,2.939789955,0.003291889,0.188160175,-1.860104122,NA
chr1-156105919-156106951,-2.108993014,6.172547793,-2.916337589,0.003549568,0.198126487,-1.921121724,NA
chr18-811856-812836,-2.108993014,6.172547793,-2.916337589,0.003549568,0.198126487,-1.921121724,NA
chr3-184314327-184315129,-2.108993014,6.172547793,-2.916337589,0.003549568,0.198126487,-1.921121724,NA
chr3-36992839-36993920,-0.999175056,8.015458473,-2.91557861,0.003558206,0.198126487,-2.316626746,NA
chr2-216665033-216665999,4.541109278,5.307689889,2.904196559,0.003690056,0.204326624,-2.339542342,NA
chr10-104121484-104122409,-1.448688327,7.599544425,-2.890726168,0.003851829,0.212105981,-2.127523492,NA
chr1-226407618-226408551,-2.276538993,6.164749138,-2.864575642,0.00418441,0.222395297,-2.045352644,NA
chr1-28642653-28643597,-1.945851559,6.171259671,-2.864059958,0.004191222,0.222395297,-2.071263425,NA
chr11-11147852-11148762,-1.945851559,6.171259671,-2.864059958,0.004191222,0.222395297,-2.071263425,NA
chr12-132887210-132888152,-2.276538993,6.164749138,-2.864575642,0.00418441,0.222395297,-2.045352644,NA
chr13-75537416-75538370,1.781619622,6.80669401,2.866607272,0.004157667,0.222395297,-2.092426199,NA
chr17-50161166-50162227,2.350037036,6.689041303,2.863783823,0.004194875,0.222395297,-2.046635921,NA
chr17-75779237-75780169,-1.945851559,6.171259671,-2.864059958,0.004191222,0.222395297,-2.071263425,NA
chr10-70815656-70816480,-1.728458218,6.212663961,-2.858495397,0.004265379,0.223752815,-2.124399211,NA
chr7-139340008-139340904,-1.688189003,7.217414202,-2.859178924,0.004256206,0.223752815,-2.132296722,NA
chr21-25734735-25735470,-1.896408977,5.744046682,-2.852218472,0.004350456,0.227020928,-2.108186397,NA
chr19-17947533-17948454,2.027952144,6.961150794,2.846678373,0.004426821,0.227433658,-2.105245667,NA
chr2-147843884-147844757,-0.936055041,7.656746638,-2.849290454,0.004390666,0.227433658,-2.536837229,NA
chr4-48016270-48017126,2.027952144,6.961150794,2.846678373,0.004426821,0.227433658,-2.105245667,NA
chr1-156338003-156338919,-1.649370508,6.265042849,-2.838628444,0.004539949,0.230667852,-2.193895855,NA
chr17-60525681-60526546,-1.769058739,6.193770018,-2.836565978,0.004569351,0.230667852,-2.170465527,NA
chr2-216114387-216115345,1.607515312,6.961150794,2.839685812,0.004524941,0.230667852,-2.202969128,NA
chr2-73112587-73113522,1.434800571,7.291849373,2.835658351,0.004582345,0.230667852,-2.271942177,NA
chr22-30289215-30290125,-0.902659236,7.582159192,-2.832581702,0.004626641,0.231727267,-2.608006047,NA
chr6-31739551-31740375,-2.061090321,6.158118919,-2.826529441,0.00471491,0.234967541,-2.152232682,NA
chr19-53196543-53197466,-1.681089563,6.226211986,-2.819875415,0.004813713,0.238697913,-2.232263668,NA
chr12-107760718-107761606,-1.610159779,6.840515435,-2.777992254,0.005479821,0.266426242,-2.354219635,NA
chr19-53867278-53868200,-1.610159779,6.840515435,-2.777992254,0.005479821,0.266426242,-2.354219635,NA
chr2-64143999-64144843,-1.610159779,6.840515435,-2.777992254,0.005479821,0.266426242,-2.354219635,NA
chr5-126594778-126595688,1.443934971,7.164379406,2.779609703,0.005452626,0.266426242,-2.406379648,NA
chr7-158829115-158830035,-0.682148597,8.297674395,-2.769201584,0.005629775,0.272388214,-3.00385314,NA
chr12-118135699-118136558,-2.657686056,6.336966964,-2.754519969,0.005888492,0.283529468,-2.325659947,NA
chr11-14358534-14359402,-1.88891692,6.154081484,-2.744470863,0.006071703,0.286808857,-2.373439161,NA
chr19-11558817-11559733,-1.88891692,6.154081484,-2.744470863,0.006071703,0.286808857,-2.373439161,NA
chr19-58498936-58499847,-1.88891692,6.154081484,-2.744470863,0.006071703,0.286808857,-2.373439161,NA
chr6-30213020-30213877,-1.725578406,6.78026341,-2.747123391,0.006022851,0.286808857,-2.39871437,NA
chr1-222814562-222815503,1.672885098,6.829243462,2.730729869,0.006330535,0.292354613,-2.4506719,NA
chr19-18152610-18153437,-1.5508177,7.423210188,-2.730457336,0.006335768,0.292354613,-2.486612082,NA
chr20-10434881-10435552,-2.195261456,6.140287307,-2.731467236,0.006316398,0.292354613,-2.373493629,NA
chr21-32278460-32279524,-2.195261456,6.140287307,-2.731467236,0.006316398,0.292354613,-2.373493629,NA
chr8-22694972-22695977,-2.195261456,6.140287307,-2.731467236,0.006316398,0.292354613,-2.373493629,NA
chr5-180494012-180494776,-1.408800211,6.848694781,-2.727798431,0.006387022,0.29336152,-2.544870692,NA
chr7-65872673-65873566,-1.626865438,6.234969291,-2.724065978,0.006459601,0.295334121,-2.478852642,NA
chr1-155323926-155324732,-1.411528005,6.725796224,-2.708649809,0.006767297,0.307989263,-2.588984251,NA
chr5-96807230-96807982,3.516662049,5.812955292,2.683848993,0.007290022,0.330271138,-2.606829966,NA
chrX-155026509-155027428,1.513020046,6.987595813,2.681757165,0.007335727,0.330837958,-2.613625073,NA
chr1-149899302-149900161,-1.69914545,6.172547793,-2.658801197,0.007854451,0.331717439,-2.612145384,NA
chr1-155208474-155209431,-2.152427194,6.127404732,-2.661934061,0.007781775,0.331717439,-2.538052872,NA
chr1-228406501-228407396,-2.152427194,6.127404732,-2.661934061,0.007781775,0.331717439,-2.538052872,NA
chr1-85464615-85465482,1.990232218,6.577678715,2.667272306,0.007659326,0.331717439,-2.540566624,NA
chr10-100373086-100373913,-1.69914545,6.172547793,-2.658801197,0.007854451,0.331717439,-2.612145384,NA
chr10-102120025-102120905,1.648882162,7.21017468,2.662366827,0.007771783,0.331717439,-2.616846379,NA
chr11-65662650-65663554,-1.137159589,7.660754513,-2.675436001,0.007475405,0.331717439,-2.807075037,NA
chr2-127526046-127527031,-1.69914545,6.172547793,-2.658801197,0.007854451,0.331717439,-2.612145384,NA
chr2-156332302-156333192,-2.152427194,6.127404732,-2.661934061,0.007781775,0.331717439,-2.538052872,NA
chr3-134308176-134309091,1.990232218,6.577678715,2.667272306,0.007659326,0.331717439,-2.540566624,NA
chr3-52897118-52898017,-1.69914545,6.172547793,-2.658801197,0.007854451,0.331717439,-2.612145384,NA
chr5-176542964-176543803,-1.69914545,6.172547793,-2.658801197,0.007854451,0.331717439,-2.612145384,NA
chr5-28523664-28524611,-1.69914545,6.172547793,-2.658801197,0.007854451,0.331717439,-2.612145384,NA
chr6-110096626-110097516,1.990232218,6.577678715,2.667272306,0.007659326,0.331717439,-2.540566624,NA
chr7-24477451-24478401,-1.52106034,6.127404732,-2.673302612,0.007523082,0.331717439,-2.63046096,NA
chr3-50320971-50321980,-0.625804546,7.968985285,-2.640078036,0.008301607,0.349122841,-3.383599398,NA
chr19-16542002-16542966,-1.959055281,6.127404732,-2.637444585,0.008366294,0.350364941,-2.612675619,NA
chr4-121823495-121824348,1.459475642,6.998175453,2.629475693,0.008564797,0.355688878,-2.752788644,NA
chr5-72816190-72817081,1.459475642,6.998175453,2.629475693,0.008564797,0.355688878,-2.752788644,NA
chr3-180036485-180037785,-1.829126222,6.136044037,-2.620314103,0.008798205,0.363866002,-2.671891848,NA
chr11-121655487-121656380,-2.68030278,5.964385558,-2.616985482,0.008884405,0.365912656,-2.64345508,NA
chr1-109984278-109985174,-1.370248911,7.219889424,-2.605866474,0.009177846,0.372530343,-2.842168448,NA
chr1-175022986-175023929,-2.107975624,6.114044917,-2.590208994,0.009605729,0.372530343,-2.702864839,NA
chr11-130653595-130654538,2.862000772,5.92828808,2.5912074,0.009577923,0.372530343,-2.715311944,NA
chr13-99981189-99982078,-0.726683093,7.453764725,-2.592187246,0.009550703,0.372530343,-3.357107862,NA
chr16-8963184-8964490,1.567461808,6.850465687,2.590392644,0.009600609,0.372530343,-2.80314852,NA
chr19-51016711-51017757,-2.107975624,6.114044917,-2.590208994,0.009605729,0.372530343,-2.702864839,NA
chr2-200525696-200526583,-1.60237136,6.202158158,-2.593521929,0.009513738,0.372530343,-2.785608868,NA
chr2-47033917-47034845,1.452453886,7.062464913,2.592253592,0.009548863,0.372530343,-2.838885832,NA
chr22-46087579-46088474,-1.736521419,6.148626956,-2.602707812,0.009262769,0.372530343,-2.730362744,NA
chr3-20141545-20142492,-1.736521419,6.148626956,-2.602707812,0.009262769,0.372530343,-2.730362744,NA
chr5-4837219-4838307,2.268811208,5.607174733,2.596648595,0.009427641,0.372530343,-2.679780042,NA
chr5-8457226-8458116,1.32909966,7.195093592,2.596085647,0.009443091,0.372530343,-2.882555916,NA
chr8-22599109-22600212,-2.107975624,6.114044917,-2.590208994,0.009605729,0.372530343,-2.702864839,NA
chr8-43055904-43056874,-1.60237136,6.202158158,-2.593521929,0.009513738,0.372530343,-2.785608868,NA
chr8-95693089-95694018,4.034299789,4.951565431,2.593507695,0.009514132,0.372530343,-2.902519005,NA
chr5-159100103-159100973,1.501480555,7.201824869,2.572612851,0.010107744,0.390480153,-2.864317392,NA
chr10-97292158-97293081,-1.64159057,6.766903595,-2.567455707,0.010259238,0.394802432,-2.832034434,NA
