gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
chr7-147169832-147171177,3.860394935,4.699383943,3.372938154,0.000744202,0.395386603,-0.981615763,NA
chr7-20216935-20217919,3.451364177,4.473989075,3.370574312,0.000750615,0.395386603,-0.858108615,NA
chr7-19116999-19117962,3.619133505,4.280092049,3.356023961,0.000791234,0.405518306,-0.952786043,NA
chr11-94237656-94238677,3.333243685,4.699383943,3.322189281,0.000893703,0.410964977,-0.968218758,NA
chr3-73624436-73625193,3.04651296,4.952440851,3.304449759,0.000952218,0.410964977,-0.947594625,NA
chr4-190121621-190123143,3.278320267,5.542220898,3.327211704,0.000877753,0.410964977,-0.938349067,NA
chr5-50376454-50377416,4.025246404,3.874598815,3.291568723,0.000996909,0.410964977,-1.273344684,NA
chr6-153856702-153857623,4.025246404,3.874598815,3.291568723,0.000996909,0.410964977,-1.273344684,NA
chr7-152402131-152403193,2.93282096,5.08847656,3.295483979,0.000983124,0.410964977,-0.949019665,NA
chr7-8152066-8153265,3.782741401,4.776483759,3.339101451,0.000841038,0.410964977,-1.055207982,NA
chr9-133417547-133418574,-4.298007953,4.086280342,-3.299994759,0.00096746,0.410964977,-1.34447104,NA
chr9-29149157-29150338,3.531203265,4.362751632,3.312648798,0.000924746,0.410964977,-1.053445429,NA
chr9-111037743-111038622,3.569006374,4.314500529,3.283416489,0.001026189,0.414034449,-1.149729709,NA
chr12-70365792-70366667,3.122176885,4.955296768,3.275349033,0.001055946,0.417164581,-1.051018925,NA
chr19-37816976-37817969,-2.842144199,4.863297487,-3.236990935,0.001208664,0.450385953,-1.102175664,NA
chr3-180168375-180169408,2.973574859,4.953471718,3.245547786,0.001172926,0.450385953,-1.103837823,NA
chr5-143931379-143932256,3.759462471,4.677721145,3.220537551,0.001280223,0.450385953,-1.386666431,NA
chr7-155327304-155328446,3.945763453,3.909007294,3.226680674,0.00125306,0.450385953,-1.428986397,NA
chr8-93006229-93007263,3.562097979,4.254072182,3.220018681,0.001282542,0.450385953,-1.328377338,NA
chrX-9503072-9504209,3.675517866,5.17689568,3.235420958,0.001215329,0.450385953,-1.318993927,NA
chr2-195515292-195516237,3.832168508,4.039846898,3.205369259,0.001349638,0.457021018,-1.451584242,NA
chr8-745949-747814,3.615405461,4.193643836,3.208774839,0.001333757,0.457021018,-1.375656722,NA
chr1-14420045-14421216,3.217867501,4.671155572,3.197408904,0.00138744,0.461579499,-1.298363746,NA
chr1-23216705-23218062,3.828845988,4.776483759,3.125130633,0.001778155,0.468321481,-1.668624018,NA
chr11-117985740-117986792,2.424825593,5.499561888,3.186464188,0.001441011,0.468321481,-1.189441405,NA
chr11-23112939-23113942,2.85610494,4.997952839,3.143373252,0.001670985,0.468321481,-1.37110745,NA
chr13-111204447-111205238,3.315961609,4.413560728,3.131130355,0.00174223,0.468321481,-1.507513889,NA
chr13-113398811-113399749,3.368413942,4.584253039,3.14019836,0.001689199,0.468321481,-1.49627306,NA
chr17-21322723-21323764,3.706139521,4.693824177,3.162216322,0.001566554,0.468321481,-1.531387594,NA
chr18-29012322-29013246,3.597373428,4.143072337,3.139858904,0.001691157,0.468321481,-1.560354513,NA
chr2-43158584-43159452,2.886885975,5.593029995,3.162738723,0.001563746,0.468321481,-1.322646565,NA
chr3-181182693-181183647,3.1712479,4.592503569,3.16659493,0.001543164,0.468321481,-1.37350378,NA
chr3-99319220-99320121,3.525536383,4.912735263,3.125660556,0.001774954,0.468321481,-1.57854639,NA
chr5-55600936-55601861,3.002059756,4.965648961,3.128954539,0.00175518,0.468321481,-1.440020429,NA
chr7-132251038-132251946,-3.678970867,4.66046178,-3.182268466,0.001462048,0.468321481,-1.468225303,NA
chr8-54457565-54458520,3.672597911,4.066740729,3.127846124,0.001761812,0.468321481,-1.614683313,NA
chr9-103438693-103439772,3.500817443,4.249996675,3.156550704,0.001597304,0.468321481,-1.4873399,NA
chr9-90642450-90643346,3.007624958,4.962782171,3.14209228,0.001678312,0.468321481,-1.40477533,NA
chr10-105229368-105231132,3.201758414,4.681090015,3.11798293,0.001821841,0.470965923,-1.515187269,NA
chr8-104466367-104467315,2.958388461,4.921621232,3.115400303,0.001837867,0.470965923,-1.468432758,NA
chr14-40293132-40294236,3.574354018,4.143072337,3.103654263,0.001912403,0.483531855,-1.65150123,NA
chr9-134928822-134929921,3.834596148,3.858862881,3.09814059,0.001948339,0.486136109,-1.742018718,NA
chr20-5970071-5970925,2.758394028,5.046203942,3.081461264,0.002060856,0.488457271,-1.525124407,NA
chr3-42486124-42487167,3.579462967,4.112739364,3.085831354,0.002030813,0.488457271,-1.700483325,NA
chr3-96794202-96795449,3.582072199,4.518232599,3.084467222,0.002040148,0.488457271,-1.704835648,NA
chr7-33379957-33381432,3.8732116,3.84450344,3.077786569,0.002086434,0.488457271,-1.807041855,NA
chr9-25003557-25004573,3.345709039,4.338415794,3.078761184,0.002079622,0.488457271,-1.656885521,NA
chr22-20161077-20162462,3.647396729,4.031834893,3.072790001,0.002121679,0.490651151,-1.754103713,NA
chr19-7868718-7869794,1.808482826,6.564081984,3.062622548,0.00219509,0.501512049,-1.548173192,NA
chr1-78153092-78154184,3.422807528,4.223976808,3.032065007,0.002429962,0.521688247,-1.800116418,NA
chr12-104585891-104586846,3.178430724,4.632838913,3.025861229,0.002480368,0.521688247,-1.756961521,NA
chr14-97076899-97078118,3.368307715,4.272227911,3.023054297,0.002503487,0.521688247,-1.809796839,NA
chr2-90387618-90388529,3.876281306,3.786179695,3.030396445,0.002443426,0.521688247,-1.930275713,NA
chr3-151460510-151461388,3.12222306,4.506642443,3.02362421,0.002498777,0.521688247,-1.750284391,NA
chr4-129014744-129015766,3.876281306,3.786179695,3.030396445,0.002443426,0.521688247,-1.930275713,NA
chr5-50262127-50263200,3.451695679,4.197082977,3.02424896,0.002493623,0.521688247,-1.8279654,NA
chr6-37125795-37126657,3.061536314,4.782043526,3.038779652,0.002376463,0.521688247,-1.697080894,NA
chr13-56735221-56736140,3.369850785,4.248162926,3.007190668,0.002637895,0.529410425,-1.85142663,NA
chr14-47919335-47920466,3.324906189,4.298247778,3.005544086,0.002652217,0.529410425,-1.844617786,NA
chr19-13061080-13061976,2.806815489,5.079327934,3.005568036,0.002652008,0.529410425,-1.736807198,NA
chr6-26537214-26537952,1.739593486,6.059732137,3.00615309,0.002646911,0.529410425,-1.712216613,NA
chr3-79929890-79930811,3.44521038,4.128686589,2.998908009,0.002710662,0.535440519,-1.891844471,NA
chr11-6926184-6927130,3.805194257,3.836988792,2.990623783,0.002785274,0.54410442,-2.010533847,NA
chr20-5749952-5750913,2.845562455,5.016906215,2.985063097,0.002836403,0.54410442,-1.797210078,NA
chr21-29076882-29077762,2.482793855,5.351811364,2.984517991,0.002841461,0.54410442,-1.750066073,NA
chr3-22371911-22373060,3.748031372,3.911259762,2.981534086,0.002869295,0.54410442,-2.017298763,NA
chr5-30539034-30539862,3.754904523,3.890999432,2.97246831,0.002955394,0.554882456,-2.041946,NA
chr1-220475559-220476566,3.890600488,3.690096208,2.96651792,0.00301318,0.560185537,-2.095019425,NA
chr1-194230102-194231069,3.716332208,3.836988792,2.960871362,0.003068966,0.565017546,-2.060259181,NA
chr22-23047123-23048100,3.079248977,5.44664819,2.947138582,0.003208596,0.58504421,-1.939481623,NA
chr1-77441605-77442580,3.439974891,4.108663857,2.922604832,0.003472534,0.615417341,-2.083449717,NA
chr18-1209571-1210975,3.744541268,4.555842621,2.924127411,0.003455595,0.615417341,-2.158686814,NA
chr19-41328571-41329460,3.362823147,4.189568328,2.928220456,0.003410433,0.615417341,-2.050713479,NA
chr3-177899272-177900371,3.803705853,3.751771216,2.919483737,0.003507491,0.615857038,-2.186120149,NA
chr12-69523891-69524931,3.381726045,4.143072337,2.906812191,0.003652733,0.617483919,-2.108459412,NA
chr2-134724339-134725363,3.63149352,4.606651718,2.915201219,0.003555979,0.617483919,-2.150437805,NA
chr3-136250041-136250959,-2.314920646,6.336851429,-2.899023829,0.003744695,0.617483919,-1.960344756,NA
chr4-117625870-117626815,3.287743911,4.249996675,2.899388722,0.00374034,0.617483919,-2.104886367,NA
chr4-173889505-173890567,3.052322925,4.659215927,2.9006733,0.003725045,0.617483919,-2.051415399,NA
chr4-64334707-64335701,3.287743911,4.249996675,2.899388722,0.00374034,0.617483919,-2.104886367,NA
chr5-101330560-101331501,3.459682085,4.050340112,2.909004752,0.003627217,0.617483919,-2.12196769,NA
chr16-30458332-30459665,3.416339085,4.108663857,2.886463015,0.003897451,0.626221039,-2.166775049,NA
chr17-9727817-9729312,3.187948403,4.338415794,2.883862606,0.003929774,0.626221039,-2.121175431,NA
chr3-7504762-7505831,3.698230487,3.863008659,2.884021533,0.003927792,0.626221039,-2.243621509,NA
chr5-159100103-159100973,2.936372579,4.752297641,2.885080174,0.003914609,0.626221039,-2.068493998,NA
chr16-2135642-2136541,2.168181686,5.598789532,2.848679491,0.004391683,0.646921258,-2.08451722,NA
chr16-31259309-31260582,3.662325841,4.691869295,2.851292223,0.00435576,0.646921258,-2.312493693,NA
chr16-85202406-85203357,2.468067937,5.794359878,2.870033652,0.004105794,0.646921258,-2.043340425,NA
chr17-29760979-29761863,2.717449067,4.969574749,2.855294061,0.004301255,0.646921258,-2.107786607,NA
chr19-35135069-35135993,2.046632616,5.724906213,2.848017653,0.004400825,0.646921258,-2.089210654,NA
chr2-133789376-133790363,-3.430375979,4.70523102,-2.86140999,0.00421915,0.646921258,-2.230987502,NA
chr2-70789610-70790976,3.704213371,3.810094961,2.850568302,0.004365687,0.646921258,-2.324947879,NA
chr3-142947083-142948099,3.704213371,3.810094961,2.850568302,0.004365687,0.646921258,-2.324947879,NA
chr7-10359670-10360708,3.732050648,3.594702464,2.851546067,0.004352284,0.646921258,-2.329837595,NA
chr9-78149875-78150879,3.704213371,3.810094961,2.850568302,0.004365687,0.646921258,-2.324947879,NA
chr6-126361574-126362541,3.191423304,4.280816294,2.826442518,0.00470846,0.68681944,-2.261682249,NA
chr1-165698126-165698967,1.882312622,5.845013168,2.818054453,0.004833228,0.689116551,-2.176576471,NA
chr16-28935974-28937267,2.967071021,4.66780431,2.818746158,0.004822827,0.689116551,-2.236741777,NA
chr5-134926560-134927596,-2.670246333,5.743023747,-2.822053072,0.004773382,0.689116551,-2.183340558,NA
chr19-400914-401877,3.1794697,4.284405154,2.81274267,0.004913777,0.695372792,-2.291992972,NA
chr4-59655741-59656821,3.331444004,4.015931632,2.809974203,0.004956238,0.696186276,-2.331128725,NA
chr9-131256029-131256946,3.564731188,3.995503859,2.799315379,0.005122833,0.714296258,-2.410270324,NA
chr8-43273870-43275266,3.181308179,4.746737875,2.791123286,0.005254296,0.727278946,-2.343678431,NA
chr10-10307108-10308081,3.1178612,4.437328128,2.780711325,0.005425777,0.734579162,-2.355588081,NA
chr13-110455676-110456569,-3.715147176,4.157988695,-2.780862478,0.005423252,0.734579162,-2.489562699,NA
chr14-77013815-77014783,-2.856371039,4.755030048,-2.76591406,0.005678179,0.734579162,-2.344508255,NA
chr19-4228413-4229916,3.47258828,4.560155727,2.76277026,0.00573315,0.734579162,-2.472936497,NA
chr2-119836399-119837236,3.140103036,4.304881279,2.778086856,0.005469791,0.734579162,-2.366122188,NA
chr2-56874318-56875548,3.660338095,3.769926944,2.772801272,0.005559413,0.734579162,-2.494446723,NA
chr20-31057564-31058477,2.564036321,5.777899699,2.768442364,0.005634317,0.734579162,-2.300881145,NA
chr6-79261345-79262270,2.899481769,5.096715454,2.782551571,0.005395106,0.734579162,-2.311941197,NA
chr8-101109119-101110113,3.2330996,4.304881279,2.763174523,0.005726054,0.734579162,-2.419736618,NA
chrX-118839099-118839979,2.787701866,4.926848594,2.76531226,0.005688665,0.734579162,-2.335664499,NA
chrX-125898026-125898957,3.660338095,3.769926944,2.772801272,0.005559413,0.734579162,-2.494446723,NA
chr1-147388694-147390280,3.602599431,3.810094961,2.73696074,0.006202894,0.735721117,-2.561644038,NA
chr1-223362563-223363713,3.192660037,4.175420179,2.750014574,0.005961143,0.735721117,-2.441998956,NA
chr12-68358274-68359429,3.413506843,3.959816391,2.734437941,0.006250621,0.735721117,-2.524229733,NA
chr15-73991842-73992725,-1.685141666,6.025413389,-2.757687114,0.005823046,0.735721117,-2.354710609,NA
chr16-19645420-19646384,3.15965169,4.249996675,2.749645805,0.005967855,0.735721117,-2.436301475,NA
chr16-27326662-27327609,3.600900388,4.610659297,2.752542496,0.005915321,0.735721117,-2.526143037,NA
chr2-20879040-20880711,3.087110182,4.56574782,2.739843361,0.006148763,0.735721117,-2.445074714,NA
chr3-58049126-58050076,2.704607081,4.987285452,2.732619329,0.00628523,0.735721117,-2.401399516,NA
chr4-33241067-33241985,3.136684757,4.258079761,2.734634782,0.006246885,0.735721117,-2.466469113,NA
chr5-61638263-61639467,-3.724746173,4.18205368,-2.746890156,0.00601822,0.735721117,-2.568644705,NA
chr6-167825670-167826150,2.806066114,5.40088808,2.735936025,0.00622224,0.735721117,-2.40736546,NA
chr6-30466050-30467220,3.602599431,3.810094961,2.73696074,0.006202894,0.735721117,-2.561644038,NA
chr8-26045069-26045970,3.098460801,4.530060352,2.739245752,0.00615995,0.735721117,-2.448580368,NA
chr8-54466365-54467660,2.899715567,5.27967424,2.739350502,0.006157988,0.735721117,-2.413665819,NA
chr1-21508881-21509778,3.000431251,4.38090736,2.728257813,0.006368937,0.739993162,-2.456197904,NA
chr10-13439795-13440878,3.33830482,4.461243393,2.726664128,0.006399772,0.739993162,-2.525562615,NA
chr2-2291484-2292449,2.499160832,5.155232882,2.722215601,0.006486557,0.745482266,-2.404292609,NA
chr3-194255168-194256189,3.476819044,3.834430798,2.71534178,0.006622738,0.751685136,-2.581242096,NA
chr7-158586706-158588320,-2.260109444,6.397658625,-2.711079802,0.006708461,0.751685136,-2.418079355,NA
chr7-9596478-9597407,3.177712179,4.15691496,2.709586714,0.006738727,0.751685136,-2.53156546,NA
chr9-100813642-100814742,3.162393966,4.237338533,2.711076855,0.00670852,0.751685136,-2.525226005,NA
chrX-39688566-39689483,-3.515636816,4.361778152,-2.712296776,0.006683882,0.751685136,-2.596737224,NA
chr10-14478323-14479347,2.952590403,4.578660945,2.696792706,0.007003145,0.76309903,-2.520186819,NA
chr2-194090095-194091034,2.727697365,4.837127901,2.695951916,0.007020844,0.76309903,-2.48922164,NA
chr3-126212810-126213703,2.001489784,5.617008395,2.700497063,0.006925643,0.76309903,-2.448622246,NA
chr8-23714230-23715213,3.298831953,4.223976808,2.694937198,0.007042258,0.76309903,-2.588709688,NA
chr8-86703156-86704099,3.228252701,4.893630459,2.695582476,0.007028633,0.76309903,-2.573044019,NA
chr1-161605549-161606354,3.260635824,4.06849584,2.68376898,0.007281845,0.767142417,-2.605878907,NA
chr15-76059278-76060275,2.285635152,5.314082719,2.686987951,0.007212051,0.767142417,-2.474660327,NA
chr16-22190395-22191258,-1.009869955,8.067726383,-2.690161689,0.007143825,0.767142417,-2.805534206,NA
chr16-57416634-57417425,3.260635824,4.06849584,2.68376898,0.007281845,0.767142417,-2.605878907,NA
chr21-20241308-20242306,3.517094156,4.701488544,2.68475203,0.007260467,0.767142417,-2.657920346,NA
chr3-183285457-183286451,3.330446658,3.985836258,2.680427453,0.007354938,0.770561836,-2.627465703,NA
chrX-27592891-27593989,3.21299148,4.066740729,2.673383166,0.007511186,0.782607761,-2.619580957,NA
chr2-120406392-120407547,3.348055333,3.867084166,2.661998416,0.007770008,0.805151107,-2.671641691,NA
chrX-122003737-122004767,2.665013367,4.840716761,2.657955946,0.007863814,0.810443,-2.56811879,NA
chr6-76165184-76166125,3.282796051,3.60292375,2.655716369,0.00791622,0.811433955,-2.672213908,NA
chr1-159160809-159161689,2.302852915,5.239260114,2.653262126,0.007974008,0.812962974,-2.552402595,NA
chr15-50811595-50812514,3.235409489,3.945668241,2.650085497,0.008049366,0.81625737,-2.675257378,NA
chr11-1410360-1411985,3.479332577,5.124164028,2.643201806,0.008214857,0.828608198,-2.739897022,NA
chr14-19161057-19161984,2.834078202,4.641060198,2.6332783,0.008458789,0.835437557,-2.644642696,NA
chr22-10768573-10769651,3.026037203,4.555842621,2.63681058,0.008371228,0.835437557,-2.666480924,NA
chr5-181059020-181060205,3.095690216,4.223976808,2.636068744,0.00838955,0.835437557,-2.680094193,NA
chr9-113339800-113340746,2.007318638,5.552341031,2.63424887,0.008434648,0.835437557,-2.600553885,NA
chr14-23047656-23048584,3.240172658,4.223976808,2.627194753,0.008611513,0.846114616,-2.72595097,NA
chr17-16653216-16654147,1.782702242,5.852650073,2.621515884,0.008756298,0.848819851,-2.654228974,NA
chr19-54136934-54137888,-1.423141845,7.44984153,-2.6232623,0.008711542,0.848819851,-2.740991375,NA
chr6-33312354-33313252,-4.08872425,3.558680226,-2.62085328,0.008773332,0.848819851,-2.925192632,NA
chr4-43550721-43551880,3.055612681,4.495651873,2.617079096,0.008870924,0.853905275,-2.714552611,NA
chr10-30359218-30360986,2.682621379,4.789907664,2.608026576,0.009108967,0.859540853,-2.681187554,NA
chr10-97998960-98000872,2.774013305,4.66780431,2.600620452,0.009307941,0.859540853,-2.708317565,NA
chr20-7622173-7623141,3.521333027,4.789907664,2.604188645,0.009211598,0.859540853,-2.831580797,NA
chr21-40989797-40991078,3.397168236,3.97832161,2.605030669,0.009188994,0.859540853,-2.804193865,NA
chr3-172541063-172541950,2.417810382,5.094068654,2.601521639,0.009283524,0.859540853,-2.673093745,NA
chr3-40456936-40457876,-2.649352046,5.386474827,-2.599535388,0.009337416,0.859540853,-2.696196326,NA
chr6-109455499-109456415,2.532715912,5.599571163,2.607202762,0.009130911,0.859540853,-2.668444492,NA
chr8-49697435-49698575,3.278331,3.834430798,2.601644503,0.0092802,0.859540853,-2.788001602,NA
chrX-70422747-70423919,2.517639209,5.004280815,2.611983765,0.009004217,0.859540853,-2.656673946,NA
chr10-42367444-42368306,2.565420559,5.627132948,2.591584188,0.009555957,0.869777887,-2.705503737,NA
chr5-173781797-173782763,3.059670252,4.29599531,2.593335833,0.009507424,0.869777887,-2.766429688,NA
chr7-157923795-157924848,3.413044765,3.725751349,2.590495753,0.009586225,0.869777887,-2.837974589,NA
chr13-94595771-94596695,1.91151344,5.693004451,2.583753677,0.009775626,0.878555444,-2.721550698,NA
chr9-71604233-71605126,2.872418031,4.525747247,2.583896768,0.009771572,0.878555444,-2.757739639,NA
chr1-22652606-22653680,3.365965357,4.418822909,2.561294609,0.010430843,0.897347798,-2.889428794,NA
chr11-21204786-21205761,3.168210032,3.985836258,2.56982418,0.010177536,0.897347798,-2.83499159,NA
chr11-560390-561337,1.484681246,6.76691284,2.566503073,0.010275506,0.897347798,-2.846382315,NA
chr12-62192321-62193182,2.891501415,4.461243393,2.558063707,0.010528248,0.897347798,-2.815571788,NA
chr15-34514275-34515340,1.797664914,5.822061214,2.557260788,0.010552579,0.897347798,-2.794255518,NA
chr16-79328467-79329452,2.891501415,4.461243393,2.558063707,0.010528248,0.897347798,-2.815571788,NA
chr2-238895354-238896531,-3.339737333,4.454510377,-2.563431986,0.010366847,0.897347798,-2.879958622,NA
chr21-19999219-20000341,3.169320596,3.951427778,2.567720971,0.010239482,0.897347798,-2.839604525,NA
chr4-25239093-25239985,3.168210032,3.985836258,2.56982418,0.010177536,0.897347798,-2.83499159,NA
chr5-61301350-61302337,2.579744881,4.986125086,2.557860582,0.010534398,0.897347798,-2.779784015,NA
chr6-53171589-53172653,-3.354681419,4.376899781,-2.56964547,0.010182787,0.897347798,-2.869946754,NA
chr8-51514731-51515799,3.131845233,4.302323285,2.566290001,0.01028182,0.897347798,-2.836074577,NA
chr18-74485947-74486831,3.394685591,3.911259762,2.554051387,0.010650336,0.901617544,-2.909916775,NA
chr1-17437474-17438357,2.641270974,4.896515622,2.548053157,0.010835202,0.902040668,-2.806507204,NA
chr11-20131846-20132873,3.007732068,4.947143743,2.543153692,0.010988314,0.902040668,-2.864197671,NA
chr16-2022869-2023792,1.815134967,6.261175555,2.547825376,0.010842278,0.902040668,-2.81215653,NA
chr17-19977420-19978374,-2.31078685,5.731960625,-2.543306438,0.010983511,0.902040668,-2.795496155,NA
chr17-79023944-79024836,3.104685955,4.108663857,2.551628369,0.010724673,0.902040668,-2.862166792,NA
chr2-74178432-74179289,-2.01402321,6.758566906,-2.546105304,0.010895845,0.902040668,-2.795040377,NA
chr8-75645606-75646488,2.995147804,4.446214097,2.544518498,0.010945471,0.902040668,-2.859399999,NA
chr6-31403063-31404002,1.61765394,5.99280028,2.537963154,0.011152617,0.911582188,-2.871364616,NA
chr2-34570177-34571157,2.944039568,4.506642443,2.533318758,0.011301478,0.915854357,-2.875113622,NA
chr5-170330792-170331911,3.068598892,4.352834796,2.534094668,0.011276486,0.915854357,-2.892681592,NA
chr20-30862587-30863424,3.449353512,4.761679293,2.527831597,0.011479622,0.92633224,-2.973876198,NA
chr11-64271319-64272120,2.804906289,4.560155727,2.523309134,0.011628316,0.927105786,-2.877086608,NA
chr13-34694976-34695974,2.804906289,4.560155727,2.523309134,0.011628316,0.927105786,-2.877086608,NA
chr7-100626375-100627426,3.249718671,4.138759231,2.522597063,0.011651884,0.927105786,-2.947145629,NA
chr7-135761521-135762452,2.84655207,4.615101903,2.520136112,0.01173366,0.927105786,-2.889026792,NA
chr7-37448321-37449244,3.427587483,4.352834796,2.520887289,0.011708645,0.927105786,-2.983629192,NA
chr17-64145511-64146387,-1.70472429,6.188025359,-2.518284239,0.011795532,0.928127257,-2.89457392,NA
chr18-48540790-48541590,2.508415758,4.935553587,2.515885981,0.011876089,0.93060443,-2.863277098,NA
chr10-30529251-30530178,2.945176317,4.277987448,2.513598387,0.011953383,0.930847203,-2.916137774,NA
chr20-33663237-33664206,1.784798253,5.786120985,2.512891364,0.011977362,0.930847203,-2.891828569,NA
chr1-23837814-23838876,3.199719839,3.836988792,2.498767954,0.012465386,0.941865008,-2.986635337,NA
chr1-25922433-25923419,3.055472982,4.108663857,2.486305449,0.012910559,0.941865008,-2.988245771,NA
chr1-2687786-2688626,2.520219721,4.824316144,2.488808724,0.012820027,0.941865008,-2.920580463,NA
chr11-80532565-80533517,3.588556039,3.425935791,2.501096676,0.012383726,0.941865008,-3.054438364,NA
chr12-57109910-57110836,2.595751738,4.800548744,2.479633134,0.013154635,0.941865008,-2.945383765,NA
chr12-83232221-83233585,3.296567601,3.756084321,2.491204775,0.012733899,0.941865008,-3.018691469,NA
chr13-68700741-68701702,3.296567601,3.756084321,2.491204775,0.012733899,0.941865008,-3.018691469,NA
chr13-72062141-72063096,2.777764729,4.560155727,2.485147714,0.01295262,0.941865008,-2.952590807,NA
chr14-29775055-29776090,3.079182808,4.06849584,2.488577465,0.012828367,0.941865008,-2.987363371,NA
chr14-90331557-90332467,-2.407936736,6.237939095,-2.503268301,0.012308002,0.941865008,-2.883862094,NA
chr15-92521142-92522155,3.079182808,4.06849584,2.488577465,0.012828367,0.941865008,-2.987363371,NA
chr18-65706208-65707272,2.847218692,4.461243393,2.49439273,0.0126201,0.941865008,-2.942218735,NA
chr18-79005589-79007050,3.346219347,4.49972738,2.483009868,0.013030607,0.941865008,-3.043860716,NA
chr19-51144099-51145520,3.410464097,3.769926944,2.498713098,0.012467315,0.941865008,-3.024637943,NA
chr2-199028480-199029365,3.055472982,4.108663857,2.486305449,0.012910559,0.941865008,-2.988245771,NA
chr20-25865407-25866329,2.04476011,5.467644402,2.496664828,0.012539545,0.941865008,-2.898562703,NA
chr22-30484965-30486090,-3.086864102,4.699383943,-2.47906207,0.013175713,0.941865008,-3.007688916,NA
chr4-46767727-46768659,3.302461106,4.312395927,2.479236882,0.013169258,0.941865008,-3.043473258,NA
chr5-85368418-85369391,2.890864934,4.379578908,2.489538243,0.012793749,0.941865008,-2.957872327,NA
chr8-2216016-2217648,2.688837453,4.66780431,2.478249211,0.013205768,0.941865008,-2.956935636,NA
chr9-11412958-11413945,2.705571177,5.020383846,2.478085216,0.013211838,0.941865008,-2.959000039,NA
chrX-17634696-17635849,2.512153305,4.835156995,2.49809482,0.012489079,0.941865008,-2.900744784,NA
chr4-65773088-65774012,2.878177523,4.245850897,2.476317137,0.013277447,0.942997089,-2.983031485,NA
