gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
chr16-70065487-70066387,3.327101009,7.339247884,6.978291237,3.00600799794226e-12,8.04671726919245e-10,17.30667865
chr2-71700661-71701545,3.572680238,7.702897354,6.971709341,3.15001654695339e-12,8.04671726919245e-10,17.24726941
chr3-196503321-196504209,3.445843054,7.663366835,6.945085814,3.80477754583432e-12,9.25648022936551e-10,17.07463976
chr9-37412361-37413302,3.29773462,7.343551786,6.930000419,4.23318678692456e-12,9.706986747749e-10,16.978827
chr7-44490158-44491082,3.715476105,7.789184905,6.925498809,4.36994901542821e-12,9.706986747749e-10,16.91977141
chr17-49567641-49568577,3.342477154,7.594689003,6.905282262,5.03947631140537e-12,1.05875015931809e-09,16.80982607
chr1-40691443-40692402,3.313709229,7.65436689,6.901353061,5.18080915696851e-12,1.05875015931809e-09,16.78433763
chr17-8162508-8163466,3.597679698,7.820422602,6.894082463,5.45265013794033e-12,1.07144575210527e-09,16.71832831
chr11-925406-926420,3.361081618,7.501879502,6.882381147,5.91977611285877e-12,1.1100176502921e-09,16.65451453
chr16-10385653-10386587,3.345868602,7.574413582,6.878493686,6.08347899944779e-12,1.1100176502921e-09,16.62896652
chr14-69766775-69767427,3.388301527,7.720956235,6.865427062,6.66690691568167e-12,1.13896144099835e-09,16.53921468
chr2-160407377-160408175,3.350633096,7.771233578,6.862614802,6.79946728191044e-12,1.13896144099835e-09,16.52199525
chr17-7685752-7686724,3.418770611,7.682784584,6.85577025,7.13298401273834e-12,1.13896144099835e-09,16.47283888
chr9-96566464-96567476,3.355351001,7.752267575,6.855753178,7.13383560617485e-12,1.13896144099835e-09,16.47573845
chr17-5191466-5192392,3.691445729,7.965512743,6.833434447,8.3367601609059e-12,1.2906820503657e-09,16.30238631
chr20-38033157-38034123,3.403240619,7.611855813,6.828138367,8.65017346685417e-12,1.29981577182817e-09,16.28864356
chr7-100604141-100604975,3.387465693,7.700865043,6.814850615,9.48822502035708e-12,1.35588670047783e-09,16.20072917
chr9-129549912-129550743,3.277523384,7.326571181,6.813855346,9.55410475967936e-12,1.35588670047783e-09,16.19822413
chr12-106302308-106303111,3.650130204,7.874432542,6.806977562,1.00217743236578e-11,1.38381743296129e-09,16.129822
chr12-111034293-111035201,3.236024116,6.969871281,6.799380312,1.0564450970723e-11,1.42036263182694e-09,16.1028098
chr2-200888853-200889783,3.27569115,7.369340857,6.788582912,1.13855503915638e-11,1.49150710129486e-09,16.03011474
chr7-130921161-130922103,3.352622933,7.65657965,6.781539089,1.19545636588591e-11,1.52689664332778e-09,15.98073434
chr9-137618443-137619487,3.27950133,7.40700017,6.75932655,1.39375117192616e-11,1.69094027887824e-09,15.83615735
chr9-27645040-27646036,3.375743016,7.673920102,6.757091207,1.41540605902556e-11,1.69094027887824e-09,15.81786521
chr17-76569639-76570576,3.2124736,7.446038354,6.756296568,1.42318324509228e-11,1.69094027887824e-09,15.81757185
chrX-19343442-19344343,3.44201772,7.724764865,6.740183619,1.59022171471468e-11,1.84416494284087e-09,15.7028928
chr14-90354412-90355299,3.204671729,7.447816691,6.735674659,1.64030669058711e-11,1.84416494284087e-09,15.68162971
chr14-64721116-64722064,3.366369373,7.63602344,6.731083184,1.69289494115594e-11,1.84416494284087e-09,15.6467521
chr1-36083783-36084707,3.201382052,7.014999894,6.73077093,1.69653067750089e-11,1.84416494284087e-09,15.6493848
chr17-15563134-15564070,3.288759121,7.691439527,6.700841358,2.08292642564716e-11,2.2170148142982e-09,15.45099333
chr20-309948-310886,3.224954539,7.650229306,6.685391619,2.31486088069369e-11,2.4135967835641e-09,15.35139058
chr15-85330907-85331816,3.407126455,7.78570292,6.679730506,2.4060257080305e-11,2.44024420463168e-09,15.30818491
chr17-1087267-1088228,3.215659355,7.551585696,6.67458401,2.49194734136485e-11,2.44024420463168e-09,15.28096934
chr10-68527059-68527960,3.331821868,7.747384804,6.673583867,2.50899008554585e-11,2.44024420463168e-09,15.27137386
chr12-121858595-121859500,3.311023424,7.672536716,6.671300211,2.54833310263515e-11,2.44024420463168e-09,15.25721185
chr21-24727721-24728643,3.192714681,7.439376436,6.667447426,2.61608235539084e-11,2.44024420463168e-09,15.23474035
chr10-89414469-89415445,3.329036641,7.753851701,6.66683571,2.62700002455945e-11,2.44024420463168e-09,15.22747975
chr19-10602028-10602916,3.225681613,7.599758731,6.644500599,3.05766260751047e-11,2.78957111817339e-09,15.08498513
chr10-97583782-97584704,3.200287515,7.421810588,6.636675102,3.22432605703488e-11,2.89001435533179e-09,15.03458079
chr4-87422253-87423125,3.188409239,7.403374285,6.617395658,3.67378725739667e-11,3.23609984448958e-09,14.90986328
chr19-45643159-45644058,3.144764837,7.057696418,6.607244196,3.93452570410175e-11,3.38502155447674e-09,14.84454197
chr6-122471327-122472240,3.243570456,7.667646628,6.60454524,4.00684145190578e-11,3.38502155447674e-09,14.82599958
chr1-94237100-94237983,3.197636582,7.741612882,6.603264207,4.04161900221337e-11,3.38502155447674e-09,14.81848621
chr1-204084021-204084951,3.15962342,7.486564819,6.588279014,4.47103107678385e-11,3.68427383407882e-09,14.72223996
chr19-34733661-34734585,3.201439672,7.746098931,6.57966683,4.73769400908826e-11,3.79955478581442e-09,14.66648133
chr10-90929953-90930938,3.12849632,7.506814563,6.578978406,4.75966933435355e-11,3.79955478581442e-09,14.66247473
chr14-32203049-32203987,3.183877442,7.447369304,6.56566324,5.20486297314572e-11,4.09102229689254e-09,14.5767664
chr2-46986685-46987449,3.139583381,7.543706683,6.556959686,5.51761948863736e-11,4.27113908597701e-09,14.52121162
chr8-122779871-122780805,3.286953506,7.709107781,6.552669593,5.67847239784906e-11,4.33004708665834e-09,14.49156266
chr18-48951471-48952305,3.246306871,7.816885564,6.546251954,5.92769263478345e-11,4.38302083815075e-09,14.45152153
chr11-2699713-2700657,3.138291106,7.499470241,6.546071259,5.93486233326987e-11,4.38302083815075e-09,14.45153884
chr9-127899193-127900014,3.229249492,7.692475971,6.544306982,6.0053133425436e-11,4.38302083815075e-09,14.43942061
chr7-130486045-130486969,3.127234891,7.520523626,6.538758898,6.23223193871353e-11,4.48457365843485e-09,14.40480984
chr1-3900238-3900946,3.3396091,7.935709113,6.533141795,6.47051143839506e-11,4.59136707482783e-09,14.36503107
chr17-68101193-68102100,3.234212385,7.778141647,6.526939582,6.7439667299449e-11,4.71985287990253e-09,14.32848436
chr3-151085066-151086001,3.238477889,7.826263626,6.522398388,6.95132331077645e-11,4.79923118848066e-09,14.29947007
chr11-107457395-107458333,3.146044654,7.449202604,6.514241436,7.33954956262454e-11,4.99970116205984e-09,14.24855025
chr12-75511213-75512122,3.235248195,7.81996225,6.508380025,7.63153307764796e-11,5.13019769653992e-09,14.21035202
chr19-10251667-10252528,3.25193561,7.816902546,6.504552346,7.82830620630806e-11,5.19413200104258e-09,14.18569561
chr21-33947604-33948557,3.186101191,7.713074591,6.500472436,8.04350846481056e-11,5.26849804445092e-09,14.16083552
chr2-237085351-237086266,3.221780252,7.872285209,6.496249161,8.27236429833418e-11,5.34981129116321e-09,14.13357885
chr17-42535921-42536822,3.20137273,7.840275978,6.479081829,9.26999199781994e-11,5.92004863960776e-09,14.02514588
chr12-34021984-34022882,3.10424177,7.671385014,6.476513127,9.42904308124284e-11,5.94728161753946e-09,14.0092085
chr9-127980573-127981425,3.234114192,7.927844531,6.46329131,1.02908848063637e-10,6.39781243324257e-09,13.92489807
chr17-7650398-7651210,3.125993147,7.459109827,6.460826718,1.04598405396135e-10,6.39781243324257e-09,13.91025294
chr3-43690535-43691422,3.165478564,7.728705342,6.459972786,1.05190104598234e-10,6.39781243324257e-09,13.9047987
chr4-169757444-169758375,3.092893712,7.527313722,6.453662726,1.09665006045843e-10,6.56004912890536e-09,13.8649271
chr15-73991842-73992725,3.284510526,7.97779401,6.452615346,1.10425567642564e-10,6.56004912890536e-09,13.85643954
chr19-49817940-49818691,3.086523158,7.36402463,6.447922007,1.13897464933953e-10,6.68853044077661e-09,13.82872575
chr5-61625562-61626417,3.159813737,7.683491796,6.43989675,1.20082945587367e-10,6.94500894655393e-09,13.77845172
chr1-204128890-204129768,3.144697003,7.8880447,6.438761903,1.20983714277412e-10,6.94500894655393e-09,13.77136533
chr8-97775492-97776337,3.125677268,7.7214689,6.436305387,1.22956219836132e-10,6.97981474603106e-09,13.75592685
chr6-30570922-30571857,3.087343971,7.502668897,6.431990065,1.26497670611883e-10,7.10194065006715e-09,13.72860489
chr16-75108835-75109678,3.059194197,7.539644932,6.429130859,1.2889884022224e-10,7.15808885538505e-09,13.7103116
chr19-16733600-16734548,3.08018558,7.571456644,6.422925966,1.34263983900881e-10,7.35760242636448e-09,13.67168043
chr9-21965118-21966017,3.111965581,7.484968382,6.421176903,1.3581536181333e-10,7.35760242636448e-09,13.66097406
chr10-6579911-6580862,3.13758761,7.874780852,6.415706364,1.40781549728714e-10,7.35760242636448e-09,13.6267751
chr19-56840345-56841239,3.084494274,7.5529083,6.414024631,1.42343589585853e-10,7.35760242636448e-09,13.61597929
chr20-31942657-31943718,3.111287131,7.466458925,6.413553893,1.42783849397848e-10,7.35760242636448e-09,13.61323848
chr3-3798950-3799893,3.445668075,8.052415787,6.411621904,1.44604732403718e-10,7.35760242636448e-09,13.59234981
chrX-111680994-111681930,3.072654309,7.524429554,6.410944508,1.45248529727659e-10,7.35760242636448e-09,13.59657226
chr6-106629087-106630041,3.095603511,7.502385348,6.40962066,1.46514811913097e-10,7.35760242636448e-09,13.58853037
chr8-144443944-144444883,3.077930638,7.56765261,6.408993973,1.47118004656771e-10,7.35760242636448e-09,13.58443735
chr9-129080629-129081519,3.600021554,8.430023032,6.407861841,1.48213851043525e-10,7.35760242636448e-09,13.55810088
chr16-641567-642354,3.273478126,7.811960677,6.405695945,1.50332601753728e-10,7.35760242636448e-09,13.56239807
chr17-41777042-41777841,3.044742287,7.136631933,6.405237758,1.50784593102901e-10,7.35760242636448e-09,13.560462
chr3-134363843-134364787,3.230331005,7.800464918,6.404804512,1.51213203125518e-10,7.35760242636448e-09,13.55776403
chr15-78131061-78132034,3.241501087,7.802046911,6.396127431,1.6005247575067e-10,7.64974460424471e-09,13.50337543
chr4-152045555-152046556,3.055048024,7.494230283,6.395975256,1.60211914788449e-10,7.64974460424471e-09,13.50279889
chr9-34501665-34502658,3.116998546,7.481834446,6.39352,1.62805924519454e-10,7.70162470712863e-09,13.48810386
chrX-72131455-72132370,3.067539575,7.532060252,6.392042845,1.64386282416793e-10,7.7050414391504e-09,13.47845589
chr17-41930062-41931100,3.141582886,7.70939133,6.38382208,1.7345907338236e-10,8.05638550827707e-09,13.42770374
chr9-21993969-21994892,3.037586807,7.535826771,6.374913177,1.8384384725335e-10,8.46178572628257e-09,13.37128906
chr20-44310746-44311609,3.094422835,7.456504294,6.363133376,1.98512086425608e-10,8.97955614833543e-09,13.29890988
chr15-68578194-68579108,3.188228833,7.866356573,6.363058945,1.98608307841437e-10,8.97955614833543e-09,13.29838606
chr11-69674908-69675801,3.418937764,8.05192306,6.353819191,2.10913904485979e-10,9.45227314051637e-09,13.23396181
chr6-52670606-52671527,3.135838117,7.908807216,6.347437908,2.19844183305208e-10,9.76681680440267e-09,13.20181246
chr19-19531769-19532978,3.104257702,7.658161644,6.337245307,2.34879716968942e-10,1.03448316723649e-08,13.13866399
chr7-99465594-99466616,3.079563212,7.502551613,6.334865502,2.38532344169197e-10,1.0415912362055e-08,13.12373844
chr17-7242114-7242807,3.055562148,7.602318772,6.329921009,2.4629963124939e-10,1.06639391190943e-08,13.09287631
chr11-10857721-10858594,3.116482756,7.894312068,6.325041338,2.54207073992642e-10,1.09138146304908e-08,13.06339169
chr2-63050092-63051047,3.113208564,7.970594808,6.318568471,2.65079847870883e-10,1.12462020932037e-08,13.02348013
chr3-126212810-126213703,3.03264055,7.541997185,6.317828352,2.66351625225612e-10,1.12462020932037e-08,13.0178891
chr8-144685439-144686296,3.073087864,7.539363809,6.314424396,2.7227792938436e-10,1.14021962395467e-08,12.99760638
chr12-53251562-53252475,3.028819831,7.55281252,6.307062474,2.85538885198755e-10,1.18603102803288e-08,12.95155186
chr12-109822724-109823689,3.012028326,7.601153124,6.300956896,2.9701346908603e-10,1.21921097852344e-08,12.91363757
chr10-62048821-62049746,3.011233551,7.60265627,6.299584774,2.9965348880545e-10,1.21921097852344e-08,12.90519028
chr19-1026118-1027054,2.986187537,7.487351302,6.29905124,3.00686207269433e-10,1.21921097852344e-08,12.9012192
chr20-50931276-50932144,3.130434935,7.91546912,6.294887381,3.08866131205779e-10,1.24251737348845e-08,12.87793945
chr17-7833539-7834460,3.00470199,7.57584689,6.287612925,3.23681276307979e-10,1.29194346926364e-08,12.83157404
chr18-21740483-21741279,3.077178025,7.855600678,6.286200463,3.26637284559755e-10,1.29363557117503e-08,12.824313
chr10-22436623-22437479,3.043689543,7.532023285,6.283978518,3.31340805679587e-10,1.299820610277e-08,12.81018723
chr1-244730253-244731467,3.059702151,7.521016353,6.283067974,3.33287335968462e-10,1.299820610277e-08,12.80488406
chr15-90184551-90185433,3.043524642,7.498646067,6.281501966,3.36661239383769e-10,1.30303202425127e-08,12.79501825
chr19-43595809-43596718,3.148182022,7.880260255,6.276880577,3.46813430869504e-10,1.33223294609947e-08,12.76761355
chr1-228457414-228458294,3.103867739,7.950656523,6.271785742,3.58352178103547e-10,1.36628453576942e-08,12.73634816
chr16-81188858-81189823,3.023608102,7.561993526,6.266518801,3.70674556752532e-10,1.40279726699903e-08,12.70298526
chrX-47560797-47561742,3.401315487,8.030339241,6.26524412,3.73718376873773e-10,1.4039170495942e-08,12.69008486
chr12-8026445-8027400,2.980518062,7.6412513,6.263617939,3.77636990468278e-10,1.40828276226455e-08,12.68410437
chr22-19479344-19480536,3.045821186,7.580267941,6.258921281,3.89181122646986e-10,1.44081619971265e-08,12.65707138
chr18-79964152-79965040,2.977801293,7.625566768,6.257648111,3.92369402141865e-10,1.44216926298042e-08,12.64759446
chr16-2205104-2206026,3.038350221,7.534840507,6.253140616,4.03863345414134e-10,1.470047277087e-08,12.62168764
chr11-78045774-78046739,3.043831723,7.559009827,6.252428558,4.05708878585373e-10,1.470047277087e-08,12.61745463
chr12-54213976-54215350,3.027162574,7.599266005,6.249982239,4.12112254669861e-10,1.48273345711854e-08,12.60221298
chrX-154097300-154098087,2.999950642,7.590024386,6.24439899,4.27098484502498e-10,1.52590640372256e-08,12.56754986
chr4-70839344-70840128,3.096557619,7.917783128,6.240133039,4.38906124324919e-10,1.55720235359445e-08,12.54333146
chr5-784340-785213,2.984714806,7.633605771,6.234978634,4.53598469731921e-10,1.59027190113324e-08,12.50983215
chr16-48609585-48610478,3.039361132,7.559009827,6.234684111,4.54452334244378e-10,1.59027190113324e-08,12.50941834
chrX-152941284-152942226,3.034562144,7.519873137,6.232041098,4.62185362199253e-10,1.60632994250067e-08,12.49327021
chr16-75647428-75648255,2.988923233,7.625850115,6.229970859,4.68332105659448e-10,1.61669508636089e-08,12.47955058
chr18-80147512-80148394,3.037952625,7.817684567,6.222548568,4.91032395518946e-10,1.67154943764718e-08,12.43574825
chr17-68200549-68201446,3.152716678,7.877297469,6.222337385,4.91693742544171e-10,1.67154943764718e-08,12.43545923
chr6-28141364-28142301,2.982020621,7.593865534,6.220593166,4.97189322783674e-10,1.67154943764718e-08,12.42246376
chr6-111873025-111873870,3.265119893,8.094945309,6.220555177,4.97309678062971e-10,1.67154943764718e-08,12.4231816
chr13-110561306-110562149,3.06455025,7.951493126,6.218921553,5.02512369357952e-10,1.67799718630704e-08,12.41422827
chr3-193240750-193241706,2.975584743,7.603587883,6.20828926,5.37695127276692e-10,1.78382104237443e-08,12.34777145
chr1-165235314-165236086,2.966776682,7.65325179,6.206079197,5.453044594869e-10,1.79739386033456e-08,12.33411281
chr18-24397405-24398268,3.214178709,7.969323174,6.202985867,5.56131640462919e-10,1.82133112251606e-08,12.31783953
chr16-2159076-2160037,3.031350773,7.698520713,6.20013497,5.66295846458965e-10,1.84280603793557e-08,12.29999628
chr3-75579885-75580853,2.955990245,7.635091936,6.198965216,5.70518578737521e-10,1.84479710048734e-08,12.2907484
chr11-71252401-71253221,2.98419886,7.460018696,6.197136494,5.77181777092941e-10,1.85460484224392e-08,12.28066171
chr2-85437309-85438190,2.985139588,7.628687031,6.195322382,5.83866744740873e-10,1.8643594993007e-08,12.26974217
chr19-12965018-12965926,3.080484574,7.964089841,6.19216655,5.95676388433286e-10,1.88450628578002e-08,12.25271508
chr11-111878682-111879597,3.319934975,8.090722444,6.191093357,5.99745313906032e-10,1.88450628578002e-08,12.24354201
chr16-56625179-56626086,2.931368119,7.534788615,6.190385669,6.0244327805267e-10,1.88450628578002e-08,12.23801503
chr2-64859269-64860225,2.952220599,7.624377026,6.189735975,6.0493057519656e-10,1.88450628578002e-08,12.23492543
chr6-30883948-30884900,2.977535522,7.553452018,6.188412622,6.10027943319569e-10,1.88886834086041e-08,12.22783173
chr2-38515202-38516149,2.987366799,7.612571748,6.184923882,6.23667796323585e-10,1.91946913940795e-08,12.20711825
chr2-72825385-72826320,2.970413077,7.736742253,6.183581762,6.28993924097593e-10,1.9223756961328e-08,12.19849191
chr12-12611471-12612389,3.033154997,7.784386457,6.182794779,6.32137633490526e-10,1.9223756961328e-08,12.19546947
chr19-53867278-53868200,3.092623371,7.791181928,6.178372194,6.50091457043562e-10,1.95042955751654e-08,12.16974794
chr2-164841805-164842359,3.005489633,7.589378011,6.177512948,6.53636895908837e-10,1.95042955751654e-08,12.16302152
chr19-17859339-17860254,3.040885508,7.800440808,6.176799523,6.56594975328101e-10,1.95042955751654e-08,12.15954514
chr7-114921779-114922655,2.964810875,7.622027136,6.176728373,6.56890699533688e-10,1.95042955751654e-08,12.15705072
chr16-74998511-74999518,2.984929549,7.809449093,6.175874274,6.60450799472227e-10,1.95042955751654e-08,12.15257463
chr7-45768508-45769423,3.099771068,7.901422819,6.174742071,6.65199138915851e-10,1.95138995758484e-08,12.14797461
chr5-141320187-141321229,3.012231581,7.577325916,6.173979735,6.68415037340666e-10,1.95138995758484e-08,12.14194709
chr17-45021622-45022550,2.983865691,7.56735649,6.168226058,6.9318094298461e-10,2.01219399869794e-08,12.10657295
chr3-84958495-84959407,2.921344952,7.534157405,6.166077157,7.02658327679371e-10,2.02818157972537e-08,12.09132418
chr15-70763115-70763959,3.048520277,7.913216223,6.164877635,7.08003480410536e-10,2.03212909068395e-08,12.08804926
chr1-27321471-27322664,3.009923332,7.699119725,6.161501984,7.23259393143775e-10,2.05858814174117e-08,12.06694792
chr10-122980066-122981021,2.928131551,7.643670972,6.160441703,7.28117061233259e-10,2.05858814174117e-08,12.05779686
chr12-118103513-118104420,2.937497845,7.635070362,6.160182388,7.29309950391764e-10,2.05858814174117e-08,12.05663107
chr9-34611690-34612605,2.965481277,7.649067679,6.157524459,7.41647236053225e-10,2.07529237796866e-08,12.04174731
chr11-355606-357000,3.020833782,7.560065021,6.157160597,7.43351938086248e-10,2.07529237796866e-08,12.04118029
chr3-57164886-57165736,2.957646625,7.589169003,6.156209191,7.47827368713998e-10,2.07644023193468e-08,12.03358324
chr1-161305808-161306703,2.972313625,7.643475565,6.150080222,7.77294708046662e-10,2.14659387211373e-08,11.99737688
chr9-137551281-137552239,3.046009088,7.888805209,6.147548968,7.89792447345025e-10,2.1604361634823e-08,11.9841353
chr17-2337330-2338226,2.986349561,7.590539546,6.146943323,7.92811675903599e-10,2.1604361634823e-08,11.97904778
chr1-211416186-211417146,2.961596597,7.611566049,6.146507128,7.9499314686763e-10,2.1604361634823e-08,11.97561794
chr2-178478298-178479123,2.928976677,7.600284882,6.143866535,8.08324639216182e-10,2.18504263584946e-08,11.95854609
chr17-75516121-75516864,3.053768651,7.941968079,6.141519599,8.20356398825602e-10,2.20589517978947e-08,11.94820529
chr6-42879309-42880259,2.991664964,7.882152043,6.134316344,8.58385562990347e-10,2.2960690268679e-08,11.90372158
chr16-2903905-2904705,3.03958447,7.979992419,6.131158551,8.75594039263263e-10,2.32103080755296e-08,11.88605125
chr5-150781476-150782381,2.948318382,7.662700576,6.130750867,8.77840103157579e-10,2.32103080755296e-08,11.88096422
chr2-197434654-197435566,2.967206527,7.616197474,6.129699091,8.83660656711163e-10,2.32103080755296e-08,11.87537673
chr11-6405016-6406001,2.964359847,7.637720839,6.129298105,8.85889621203422e-10,2.32103080755296e-08,11.87288501
chr10-71376906-71377898,2.977619936,7.598063389,6.128352747,8.91166309276542e-10,2.32294320106829e-08,11.86769252
chr3-157437403-157438320,2.947620919,7.607013939,6.127138876,8.97986719402423e-10,2.32883966975989e-08,11.85938738
chr12-49966930-49967846,3.033752247,7.853931093,6.125563267,9.06915597049871e-10,2.33096669694623e-08,11.85255374
chr1-227542114-227542995,3.014792354,8.002149954,6.1253849,9.07931831458796e-10,2.33096669694623e-08,11.85105556
chr9-129334006-129334894,2.975117489,7.59756956,6.117217079,9.55676321560956e-10,2.44127516342746e-08,11.80124386
chr19-43619218-43620157,2.913822253,7.679279922,6.111049121,9.93344702541399e-10,2.52238705242869e-08,11.76213057
chr5-140690838-140691901,2.915433964,7.683543109,6.110414245,9.97303160286937e-10,2.52238705242869e-08,11.75842794
chr2-74454576-74455462,2.952254077,7.624815804,6.109272334,1.00446173587858e-09,2.52797783675058e-08,11.7531651
chr10-38093939-38094815,2.916634496,7.675310043,6.103882849,1.03893002558002e-09,2.60190857876878e-08,11.71966014
chr15-70097472-70098241,2.986988161,7.563012403,6.100653718,1.06013151107401e-09,2.63028950938247e-08,11.70314099
chr13-26253692-26254549,2.952449421,7.702329343,6.100161076,1.06340291906036e-09,2.63028950938247e-08,11.69903927
chr20-2101842-2102458,2.897844704,7.265582395,6.099814925,1.06570743480558e-09,2.63028950938247e-08,11.69461802
chr1-203006982-203007904,3.022063986,7.921625291,6.097185653,1.0833716029936e-09,2.66103149985302e-08,11.68350316
chr22-18077542-18078405,2.946724444,7.658074271,6.087145641,1.15348743216327e-09,2.79089261544552e-08,11.6216388
chr22-33920324-33921554,3.032800135,8.027425807,6.087039376,1.15425270944991e-09,2.79089261544552e-08,11.62359359
chr10-72254754-72255652,2.916874506,7.669608982,6.087034404,1.15428852753414e-09,2.79089261544552e-08,11.6197274
chr7-6008736-6009693,2.956282919,7.907195695,6.085958724,1.16206328292329e-09,2.79089261544552e-08,11.61497093
chr13-44141595-44142498,3.020957744,7.954344505,6.085753173,1.16355476040301e-09,2.79089261544552e-08,11.61570988
chr1-36450095-36451035,3.239952865,8.208300837,6.076934654,1.22932945011201e-09,2.93488044888891e-08,11.56403105
chr6-157822775-157823680,3.002268954,7.87840256,6.075901616,1.23726778285672e-09,2.94009353609999e-08,11.55694317
chr2-10035976-10036943,2.949161736,7.592880064,6.07296091,1.26014009132899e-09,2.98058135490733e-08,11.53781548
chr12-96906820-96907742,2.944887293,7.610728234,6.072049457,1.26731252309594e-09,2.98373257165768e-08,11.53226443
chr19-29212704-29213563,2.954873755,7.622129309,6.070095625,1.28282201172673e-09,2.99606532925187e-08,11.52110527
chr16-72008207-72009141,3.015172351,7.964581355,6.069913223,1.28427932492887e-09,2.99606532925187e-08,11.52189811
chr5-172983368-172984207,2.89565262,7.637720839,6.065702896,1.31837010700087e-09,3.06161494393974e-08,11.49260369
chr19-47483666-47484578,2.956111893,7.605770972,6.064090943,1.33165416959742e-09,3.07847110971638e-08,11.48570724
chrX-54357149-54358499,2.961385087,7.575432459,6.061874107,1.35013635492951e-09,3.10713812492561e-08,11.47282325
chr6-107459207-107460150,2.893052477,7.53612344,6.060321631,1.3632282632946e-09,3.1231987431265e-08,11.46073181
chr2-70257765-70258623,2.922815793,7.699526487,6.056749964,1.39381943298804e-09,3.17902834068566e-08,11.44107992
chr4-158209969-158210860,2.911670644,7.534244777,6.055743968,1.40255584441548e-09,3.18473680405275e-08,11.43465067
chr2-54708727-54709746,2.936845258,7.62033434,6.051789835,1.43741499382889e-09,3.24944832012026e-08,11.41246207
chr12-132887210-132888152,3.170229954,8.062966959,6.049901035,1.45436306141395e-09,3.27327792104136e-08,11.40541339
chr11-34357607-34358581,3.038881274,7.984706316,6.047662668,1.47470003203808e-09,3.29036101567731e-08,11.3912867
chr6-8435095-8436019,2.891259008,7.50171112,6.047648027,1.47483396474869e-09,3.29036101567731e-08,11.38600186
chr20-63351669-63352752,2.862728203,7.273233351,6.045341818,1.49607904154852e-09,3.32324687968322e-08,11.37090775
chr11-119121005-119121923,3.215283414,8.22732434,6.042743203,1.52037527066562e-09,3.35786785432445e-08,11.36288641
chr6-136822316-136823251,2.935245557,7.91091536,6.042273274,1.52480983011014e-09,3.35786785432445e-08,11.35641838
chr5-129459551-129460459,2.941628186,7.589937014,6.040850359,1.53831439831747e-09,3.37306792317766e-08,11.34831612
chr12-110582846-110583643,2.932351428,7.663265678,6.03789641,1.56672289877896e-09,3.37746258683484e-08,11.33058372
chr4-145481511-145482278,2.921117358,7.784137564,6.037520328,1.57037620809522e-09,3.37746258683484e-08,11.32789082
chr19-6392980-6393925,2.932400357,7.637935526,6.036662781,1.57873762821455e-09,3.37746258683484e-08,11.32334173
chr7-149239209-149240137,2.93766517,7.614865818,6.036550533,1.57983528951881e-09,3.37746258683484e-08,11.32290054
chr19-1512785-1513610,2.856866717,7.293430766,6.036462455,1.58069711913242e-09,3.37746258683484e-08,11.31839672
chr11-103091712-103092594,2.930910161,7.614407381,6.03549585,1.5901853730379e-09,3.37746258683484e-08,11.31642807
chr8-79783483-79784388,2.884673096,7.511879646,6.035305853,1.59205691676277e-09,3.37746258683484e-08,11.31313487
