gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
chr12-45727240-45728012,-2.968951599,7.821705906,-5.805926492,6.4199668320361e-09,9.11100292913123e-07,10.00033497
chr10-110918397-110918883,-2.938304237,7.394792908,-5.764339421,8.22131882682649e-09,1.13520859152045e-06,9.766986589
chr6-13574134-13574939,-2.944388156,7.885200459,-5.759698826,8.45048451447943e-09,1.13614540485462e-06,9.741059676
chr18-79964152-79965040,-2.942119105,7.625566768,-5.754561216,8.71143937105519e-09,1.14119855760823e-06,9.71237241
chr5-80654428-80655307,-2.920831208,7.78783704,-5.747938686,9.05939830119929e-09,1.15711164802068e-06,9.675364735
chr1-14597907-14598909,-2.91774283,7.494355659,-5.717470706,1.08421427157162e-08,1.35103675938035e-06,9.505993969
chr10-90929953-90930938,-2.917053412,7.506814563,-5.702409996,1.18449825987887e-08,1.42230287536351e-06,9.422629771
chr3-32106122-32107014,-2.894009689,8.122925561,-5.700608075,1.19708404072482e-08,1.42230287536351e-06,9.412460213
chr8-27490651-27491582,-2.900173369,7.605603871,-5.684478605,1.31568451789171e-08,1.52768913679744e-06,9.323541407
chr14-32203049-32203987,-2.912412281,7.447369304,-5.664210216,1.48098571272725e-08,1.68141244584967e-06,9.21221205
chr1-43991309-43992192,-2.886257266,7.759791418,-5.657557201,1.53951734397482e-08,1.68384407286572e-06,9.175444722
chr12-56221494-56222401,-2.955619701,8.116737235,-5.65649763,1.54904426354842e-08,1.68384407286572e-06,9.170052293
chr16-25257310-25258160,-2.885224726,7.977241884,-5.639459227,1.71033897944976e-08,1.76078324133197e-06,9.076404081
chr2-219160096-219161053,-2.90080996,8.224573289,-5.634911049,1.75608143076618e-08,1.76078324133197e-06,9.051760591
chr3-138114883-138115806,-2.860582585,7.794598472,-5.633568813,1.76980624937642e-08,1.76078324133197e-06,9.043836461
chr15-90157793-90158704,-2.875090408,7.379040912,-5.631691039,1.78918206199475e-08,1.76078324133197e-06,9.033850296
chr6-150068765-150069670,-2.877054414,7.376241952,-5.631405557,1.79214579270429e-08,1.76078324133197e-06,9.032324506
chr12-130838767-130839626,-2.87126628,7.690308428,-5.619636936,1.91855834090717e-08,1.84941784220656e-06,8.968114022
chr20-44310746-44311609,-2.885988317,7.456504294,-5.609887236,2.02980441222411e-08,1.92042050778759e-06,8.915332861
chr10-122980066-122981021,-2.863501894,7.643670972,-5.601771317,2.12716279545054e-08,1.9759408585376e-06,8.870915149
chr15-63600468-63601372,-2.853339728,7.602855865,-5.584655154,2.34757586901183e-08,2.14174377049669e-06,8.778032279
chr9-133459465-133460342,-2.833807089,7.909725719,-5.576082993,2.46614063703174e-08,2.1816986314084e-06,8.731272717
chr20-309948-310886,-2.86661816,7.650229306,-5.575333673,2.47677668079246e-08,2.1816986314084e-06,8.727947584
chr7-135727929-135728840,-2.842404741,7.778198475,-5.553716145,2.80352803213964e-08,2.42766520613583e-06,8.611026102
chr6-35318042-35319092,-2.824731653,7.376400041,-5.524650048,3.3094495140938e-08,2.80033134098215e-06,8.454803656
chr20-63351669-63352752,-2.824245098,7.273233351,-5.522851115,3.3435155960053e-08,2.80033134098215e-06,8.445178112
chr3-147393135-147393984,-2.823862211,7.758946493,-5.519966565,3.3988509816678e-08,2.80076284924851e-06,8.429761765
chr3-131361435-131362334,-2.843795648,7.735014365,-5.513039139,3.53539522852795e-08,2.86703717818243e-06,8.393313496
chr9-137618443-137619487,-2.835448942,7.40700017,-5.510060739,3.5957235459504e-08,2.87039868691572e-06,8.37723267
chr2-188292377-188293185,-2.812948595,7.751156923,-5.500866832,3.7883136808699e-08,2.95760782760548e-06,8.32765169
chr16-55502571-55503499,-2.969381297,7.590205448,-5.49936313,3.82074998281389e-08,2.95760782760548e-06,8.321709606
chr5-140690838-140691901,-2.807253939,7.683543109,-5.48957473,4.03857427942123e-08,3.07956358112881e-06,8.267470456
chr16-70065487-70066387,-2.806502194,7.339247884,-5.473866862,4.41351857510145e-08,3.3159803529696e-06,8.184197719
chr1-40691443-40692402,-2.834389844,7.65436689,-5.467281275,4.58056583542617e-08,3.3916102685786e-06,8.150179364
chr3-64685549-64686447,-2.826727425,7.868610615,-5.463181306,4.6876426213703e-08,3.4213094503687e-06,8.128315962
chr2-74454576-74455462,-2.795918759,7.624815804,-5.452620978,4.97473599567274e-08,3.57970791575944e-06,8.071650539
chr3-39809013-39809951,-2.811205868,7.732506282,-5.448097856,5.10284971349127e-08,3.60273405523643e-06,8.048328026
chr1-200669346-200670309,-2.964183209,8.406786544,-5.446537936,5.14777032750557e-08,3.60273405523643e-06,8.042272147
chr2-61763891-61764779,-2.81345175,7.77720548,-5.431470362,5.60186929612938e-08,3.8675608424223e-06,7.960995685
chr9-96566464-96567476,-2.853202825,7.752267575,-5.406756168,6.43197887090399e-08,4.3814640068598e-06,7.8326587
chr14-90354412-90355299,-2.765161342,7.447816691,-5.403060941,6.56591612491016e-08,4.41385072133763e-06,7.810570621
chr21-44873276-44874200,-2.765911618,7.875276149,-5.400449598,6.6621921903949e-08,4.42040777931526e-06,7.796977832
chr2-240232926-240234038,-2.794319898,7.98194262,-5.392598467,6.95995971113768e-08,4.55877361079518e-06,7.757151059
chr6-156686909-156687838,-2.758916168,8.151495897,-5.387971528,7.14143947926901e-08,4.57988503189494e-06,7.731675587
chr9-130444416-130445319,-2.739518105,7.793490511,-5.386246332,7.21027211719277e-08,4.57988503189494e-06,7.721815075
chr1-214602701-214603726,-2.81848996,7.646352775,-5.384982082,7.26112130717342e-08,4.57988503189494e-06,7.718301003
chr9-21993969-21994892,-2.754046638,7.535826771,-5.376118602,7.62749924117989e-08,4.75230410038879e-06,7.669862471
chr12-110449853-110450745,-2.785263432,7.595658577,-5.370517654,7.86818285474097e-08,4.76598002180128e-06,7.642083348
chr11-102268303-102269205,-2.736700805,7.75577671,-5.3693076,7.92113910262762e-08,4.76598002180128e-06,7.633723237
chr11-66371328-66372244,-2.740709619,7.631554898,-5.369121657,7.92930714138008e-08,4.76598002180128e-06,7.632952499
chr2-178478298-178479123,-2.746710049,7.600284882,-5.365833429,8.07510631003534e-08,4.79717652767099e-06,7.616195238
chr1-46202808-46203802,-2.744981384,7.352465572,-5.360782675,8.30412433573251e-08,4.87652542888016e-06,7.589964054
chr3-146160756-146161683,-2.757724263,8.056020664,-5.357156082,8.47243244462617e-08,4.91882469995399e-06,7.571779849
chr6-35731394-35732217,-2.73195594,7.790596391,-5.347785358,8.9227597396194e-08,5.06253375348321e-06,7.522161381
chr3-53255567-53256426,-2.720681172,8.100962888,-5.346497434,8.98643651161749e-08,5.06253375348321e-06,7.514937611
chr10-93445267-93446188,-2.720143962,7.733882388,-5.345877658,9.01723569322709e-08,5.06253375348321e-06,7.511711352
chr10-122461199-122462031,-2.731802537,7.50807681,-5.335059706,9.57157414413291e-08,5.28749777396615e-06,7.456553013
chr2-72825385-72826320,-2.773078531,7.736742253,-5.331810235,9.74443156898287e-08,5.28749777396615e-06,7.441689347
chr12-12786630-12787494,-2.713655239,7.856764302,-5.330676744,9.80543616016058e-08,5.28749777396615e-06,7.433052823
chr1-204128890-204129768,-2.833744807,7.8880447,-5.330186969,9.83191012970805e-08,5.28749777396615e-06,7.435360416
chr6-99520699-99521555,-2.783960816,8.036597482,-5.325889411,1.00671938211926e-07,5.35763471171595e-06,7.411669988
chr20-2101842-2102458,-2.723945541,7.265582395,-5.318151777,1.05046266660622e-07,5.53279769452697e-06,7.369252096
chr17-47895729-47896692,-2.814115068,8.356898109,-5.308915667,1.10508872007066e-07,5.76112068453165e-06,7.325631516
chr10-62048821-62049746,-2.714797521,7.60265627,-5.300268827,1.15871450795873e-07,5.97966911228401e-06,7.277176831
chr16-75108835-75109678,-2.710676023,7.539644932,-5.296046292,1.18580847140569e-07,6.05829548041167e-06,7.255373754
chr12-109822724-109823689,-2.710659577,7.601153124,-5.291977516,1.21249518893868e-07,6.07845806161254e-06,7.234597694
chr18-9102207-9103124,-2.731993518,7.751172563,-5.290441975,1.22271693691184e-07,6.07845806161254e-06,7.227881968
chr12-8026445-8027400,-2.718824106,7.6412513,-5.290033869,1.22544760294792e-07,6.07845806161254e-06,7.225120971
chr3-50337033-50337995,-2.867708771,8.317700879,-5.278089214,1.30803548412951e-07,6.42572431578623e-06,7.169598872
chr16-56625179-56626086,-2.687838469,7.534788615,-5.262650861,1.42278754616008e-07,6.92287768888749e-06,7.084042695
chr7-114921779-114922655,-2.68257924,7.622027136,-5.235164872,1.65162651124678e-07,7.96052815656584e-06,6.944658881
chr17-9576511-9577492,-2.67940378,7.716105474,-5.228606095,1.71127920955645e-07,8.11809855656921e-06,6.911393308
chr5-154682331-154683282,-2.662732816,7.698716882,-5.228085925,1.71609834431293e-07,8.11809855656921e-06,6.907693558
chr1-205301037-205302016,-2.660476035,7.720443506,-5.222771499,1.76609196698491e-07,8.2579300485397e-06,6.880783563
chr16-57299555-57300159,-2.659496994,7.677999715,-5.221528719,1.77798454754231e-07,8.2579300485397e-06,6.87446422
chr17-8152051-8152961,-2.676766147,7.844594957,-5.21917096,1.80075984718856e-07,8.28836221557328e-06,6.863735572
chr4-73258493-73259462,-2.682033272,8.01223,-5.20687805,1.92414990790679e-07,8.74874767445908e-06,6.802328543
chr10-6579911-6580862,-2.786339701,7.874780852,-5.205830632,1.93503324958676e-07,8.74874767445908e-06,6.802267857
chrX-154097300-154098087,-2.666140702,7.590024386,-5.199038461,2.00706590380898e-07,8.95611022680523e-06,6.762019972
chr11-68121081-68121996,-2.709003351,8.32467751,-5.19821644,2.01595747912038e-07,8.95611022680523e-06,6.760511437
chr19-55585464-55586375,-2.652500168,7.803902391,-5.196476733,2.03490113054797e-07,8.96233609997377e-06,6.748271846
chr10-71212172-71213053,-2.709155794,8.225875185,-5.192904064,2.07434480041839e-07,8.98546231688266e-06,6.733936663
chr14-20682332-20683286,-2.645425177,8.027761449,-5.192281557,2.08129269187764e-07,8.98546231688266e-06,6.72678683
chr3-84958495-84959407,-2.652429668,7.534157405,-5.191244759,2.09291449541796e-07,8.98546231688266e-06,6.722094416
chr11-6319570-6320509,-2.646320624,7.715036511,-5.185238732,2.16148201182863e-07,9.09015085093786e-06,6.691656305
chr5-131164672-131165504,-2.657499771,7.730695724,-5.183796123,2.17827199614441e-07,9.09015085093786e-06,6.685230773
chr1-109090306-109091287,-2.657378506,7.758602636,-5.18321622,2.18505672830478e-07,9.09015085093786e-06,6.682327817
chr19-45862780-45863637,-2.640626774,7.777462379,-5.182925267,2.1884684961154e-07,9.09015085093786e-06,6.679699232
chr1-246506772-246507637,-2.64130098,7.449202604,-5.17766014,2.25110516972284e-07,9.24823494416141e-06,6.653483409
chr14-66507562-66508496,-2.658066364,8.113039273,-5.176698476,2.26273119596824e-07,9.24823494416141e-06,6.649864171
chr1-154869903-154870775,-2.654027807,7.492996483,-5.172497192,2.31420652655514e-07,9.38355646362715e-06,6.628654759
chr17-42744456-42745351,-2.627855135,7.670125814,-5.156830407,2.51632236421557e-07,1.00687339316458e-05,6.548865586
chr1-54581315-54582173,-2.744747019,8.158104187,-5.156363284,2.52260313809093e-07,1.00687339316458e-05,6.553714558
chr6-154510197-154511076,-2.627280795,7.614388438,-5.153732644,2.55825760049722e-07,1.01028698875069e-05,6.533449553
chr2-177263239-177264143,-2.654195884,7.926825655,-5.150224728,2.60656035090167e-07,1.01028698875069e-05,6.518000547
chr17-41777042-41777841,-2.642231015,7.136631933,-5.15004356,2.60907874356374e-07,1.01028698875069e-05,6.51625892
chr21-31865795-31866686,-2.638628262,7.687669487,-5.149959064,2.61025411068882e-07,1.01028698875069e-05,6.515579197
chr3-183636215-183637090,-2.626453682,7.803798461,-5.147348735,2.6468178244111e-07,1.01673626052002e-05,6.501738159
chr10-58268810-58269625,-2.622171933,7.632059062,-5.145413653,2.67424192761597e-07,1.01960462747686e-05,6.491826062
chr17-49361782-49362666,-2.802391966,8.253812785,-5.139478622,2.76007604559977e-07,1.04453544570143e-05,6.472411292
chr20-37178734-37179742,-2.615909143,7.887640694,-5.132743296,2.86070814550122e-07,1.06800012005292e-05,6.428675369
chr8-95133323-95134196,-2.748657147,8.425843566,-5.132534245,2.86388757970738e-07,1.06800012005292e-05,6.435922809
chr16-30571488-30572322,-2.649401813,7.852889672,-5.129086657,2.91681639648537e-07,1.07985615722056e-05,6.413112947
chr1-9242309-9243223,-2.607820395,7.563216103,-5.116538307,3.1175560967226e-07,1.14155584591175e-05,6.348129134
chr19-1026118-1027054,-2.614779008,7.487351302,-5.114647603,3.14893564319262e-07,1.14155584591175e-05,6.339378916
chr10-97583782-97584704,-2.631393515,7.421810588,-5.114553437,3.15050644497078e-07,1.14155584591175e-05,6.340191275
chr11-111936733-111937708,-2.608834416,7.593057158,-5.110184365,3.22422522981582e-07,1.16003990838937e-05,6.316955272
chr6-43059181-43060042,-2.602515675,7.730368168,-5.106548823,3.28683413393159e-07,1.16889837170963e-05,6.29857801
chr19-9309392-9310343,-2.605256114,7.589461269,-5.104980926,3.31419618920005e-07,1.16889837170963e-05,6.291101328
chr3-57164886-57165736,-2.617860474,7.589169003,-5.104793362,3.31748412405357e-07,1.16889837170963e-05,6.291184507
chr11-9460535-9461370,-2.699653764,8.318530079,-5.098229187,3.43455676945801e-07,1.20185962569596e-05,6.264546411
chr1-36083783-36084707,-2.614587255,7.014999894,-5.093569833,3.52006629892307e-07,1.2234026340951e-05,6.235883587
chr14-69766775-69767427,-2.69542059,7.720956235,-5.091550459,3.55776130922724e-07,1.22385392393324e-05,6.231574302
chr22-18077542-18078405,-2.611369605,7.658074271,-5.090937796,3.56927450902433e-07,1.22385392393324e-05,6.222738803
chr8-124834259-124835176,-2.595267706,7.69537351,-5.082572236,3.7301242336639e-07,1.25324217375123e-05,6.180502298
chr8-81685676-81686799,-2.589917281,7.813214695,-5.081323657,3.75472352624212e-07,1.25324217375123e-05,6.173949169
chr18-9614245-9615140,-2.591115516,7.999117182,-5.080876131,3.76357866398619e-07,1.25324217375123e-05,6.171864562
chr20-44959954-44960864,-2.661177636,7.808409129,-5.079978397,3.78140281512944e-07,1.25324217375123e-05,6.17281363
chr1-227787776-227788665,-2.687597386,8.145282339,-5.07865836,3.80775965708001e-07,1.25324217375123e-05,6.168067159
chrX-154370987-154371963,-2.606201806,7.652235563,-5.077689566,3.82721603120609e-07,1.25324217375123e-05,6.157553721
chr18-80147512-80148394,-2.665995656,7.817684567,-5.07734409,3.83417742753102e-07,1.25324217375123e-05,6.160273151
chr3-151085066-151086001,-2.683828117,7.826263626,-5.076500676,3.85122374787518e-07,1.25324217375123e-05,6.157301673
chr18-8704705-8705647,-2.74342649,8.323873846,-5.074606482,3.88977443305958e-07,1.25777579610768e-05,6.151336943
chr17-18225116-18225995,-2.646998428,7.909093636,-5.072501919,3.93304328618991e-07,1.2637684370531e-05,6.135343075
chr2-63588343-63589184,-2.589021055,7.778445071,-5.058612233,4.2304787944177e-07,1.3508447600425e-05,6.063175508
chr2-189674084-189675015,-2.674256783,8.062588151,-5.053770688,4.33916854628588e-07,1.37694485111643e-05,6.046027959
chr8-42541303-42542221,-2.576009474,7.604042206,-5.052187419,4.37529289335822e-07,1.37983774025723e-05,6.030824598
chr6-149648198-149649135,-2.574544382,7.739712274,-5.049649792,4.43379809576547e-07,1.3897100902617e-05,6.018375846
chr6-16239343-16240203,-2.573449844,7.504700386,-5.046924767,4.49746399940726e-07,1.40106973005925e-05,6.005057419
chr6-136822316-136823251,-2.683069743,7.91091536,-5.037124488,4.73380147026403e-07,1.46575707342902e-05,5.965879796
chr11-110296147-110297015,-2.566432261,7.742950552,-5.032917375,4.8388924841567e-07,1.48927118684076e-05,5.936587021
chr7-2314013-2314893,-2.567612597,7.601540683,-5.03122051,4.88191283457959e-07,1.49351453124953e-05,5.928490522
chr10-5412242-5413120,-2.564312523,7.825575057,-5.028571128,4.94982066605949e-07,1.50005302471244e-05,5.915385937
chr15-41283551-41284480,-2.570600419,7.691870093,-5.025861571,5.0202127552872e-07,1.50005302471244e-05,5.90287139
chr2-127094354-127095283,-2.561954134,7.611999684,-5.025362601,5.0332804406056e-07,1.50005302471244e-05,5.899673295
chr2-241101936-241102853,-2.560991596,7.488321002,-5.023828482,5.07366373016911e-07,1.50005302471244e-05,5.892179039
chr12-111034293-111035201,-2.579945191,6.969871281,-5.023402832,5.08492354380901e-07,1.50005302471244e-05,5.891834427
chr2-46986685-46987449,-2.575882949,7.543706683,-5.02162832,5.13212535645607e-07,1.50005302471244e-05,5.882913964
chr2-70257765-70258623,-2.603420493,7.699526487,-5.021259718,5.14198299612574e-07,1.50005302471244e-05,5.883486532
chr11-31369331-31370255,-2.561322356,7.641181495,-5.020744894,5.15578165506708e-07,1.50005302471244e-05,5.877332481
chr8-94895051-94895971,-2.559890989,7.552506378,-5.018665708,5.21187358025859e-07,1.50005302471244e-05,5.867174038
chr7-79451827-79452736,-2.565507401,7.348912358,-5.0180544,5.22847699331714e-07,1.50005302471244e-05,5.86474494
chr8-143290841-143291757,-2.559169975,7.604324424,-5.015982659,5.28512657022163e-07,1.50005302471244e-05,5.854176084
chr8-66176816-66177784,-2.558109796,7.682073609,-5.015364045,5.30215636557341e-07,1.50005302471244e-05,5.851096908
chr8-119638519-119639409,-2.556797794,7.581464098,-5.015264267,5.30490809185675e-07,1.50005302471244e-05,5.850493527
chr10-35641849-35642731,-2.626076479,8.088367022,-5.014922667,5.31433935159429e-07,1.50005302471244e-05,5.85473315
chr11-10857721-10858594,-2.68764117,7.894312068,-5.013169135,5.36300786171919e-07,1.5054729211826e-05,5.850523709
chr6-81753129-81753762,-2.557810443,7.597552034,-5.010718105,5.43175584512756e-07,1.51643937774627e-05,5.828698584
chr11-111512233-111513191,-2.621747491,7.532039923,-5.004324889,5.61509907632631e-07,1.55910549896473e-05,5.80341116
chr7-75485838-75486713,-2.551561196,7.620731286,-5.002531449,5.66759336806751e-07,1.56517483878145e-05,5.788745021
chr11-2699713-2700657,-2.564152772,7.499470241,-4.993317088,5.94484639336327e-07,1.63291506578994e-05,5.74569918
chr21-24727721-24728643,-2.563818279,7.439376436,-4.989301891,6.06970920272254e-07,1.65829648752457e-05,5.726425838
chr5-141524462-141525387,-2.541594687,7.615391968,-4.983877737,6.24240728411824e-07,1.68878151782603e-05,5.698350284
chr13-114234560-114235486,-2.541223504,7.499194429,-4.98322052,6.26365115579462e-07,1.68878151782603e-05,5.695169603
chr1-201170519-201171360,-2.626004351,7.753075686,-4.982702157,6.28045583063115e-07,1.68878151782603e-05,5.700066654
chr17-76671312-76672189,-2.669798936,8.13204759,-4.979386714,6.38897063249335e-07,1.70178080539251e-05,5.687325701
chr14-64721116-64722064,-2.589120783,7.63602344,-4.978643332,6.41354844302633e-07,1.70178080539251e-05,5.677673134
chr15-69414021-69414884,-2.575574919,7.71704125,-4.978185591,6.42872764612947e-07,1.70178080539251e-05,5.674303017
chr1-204084021-204084951,-2.55584291,7.486564819,-4.975628255,6.51417092743636e-07,1.70714577456248e-05,5.660279595
chr1-154272026-154272924,-2.543517468,7.449981557,-4.975579111,6.51582356703238e-07,1.70714577456248e-05,5.658866419
chr6-42890357-42891326,-2.537323457,7.552066083,-4.971648758,6.64931061130059e-07,1.73323101597626e-05,5.639495525
chr17-2337330-2338226,-2.554087467,7.590539546,-4.96909188,6.73756088982411e-07,1.74731972518332e-05,5.628917522
chr8-65644380-65645341,-2.669271903,8.074169625,-4.967109536,6.80675688113631e-07,1.7563495406932e-05,5.628687354
chr4-87006529-87007486,-2.654374159,7.986757738,-4.95388777,7.28610419141695e-07,1.87058825698237e-05,5.564740737
chr9-104991271-104992104,-2.527638793,7.444594353,-4.951543567,7.37441906530858e-07,1.88050175762686e-05,5.542792926
chr6-37222116-37222975,-2.525086036,7.588623454,-4.950913445,7.39833339759248e-07,1.88050175762686e-05,5.539539745
chr3-47009033-47009925,-2.603534033,7.872028542,-4.949292106,7.46021032231913e-07,1.88684230379844e-05,5.539053917
chr6-111873025-111873870,-2.75494855,8.094945309,-4.940838077,7.79101351021292e-07,1.96080236569842e-05,5.508592935
chr17-75010618-75011515,-2.524663679,7.538002102,-4.937630166,7.92019927849805e-07,1.97567133347785e-05,5.476485646
chr19-56367791-56368727,-2.518654783,7.517626088,-4.937451999,7.92743439739595e-07,1.97567133347785e-05,5.475023235
chr4-152045555-152046556,-2.543126317,7.494230283,-4.932130949,8.14647304093643e-07,2.02040440612351e-05,5.45229517
chr14-64681853-64682747,-2.513701642,7.469557185,-4.926631506,8.37897622653998e-07,2.06802848026052e-05,5.423315266
chr13-44141595-44142498,-2.639078589,7.954344505,-4.921280698,8.6113215199986e-07,2.11515584834966e-05,5.409208738
chr7-5284494-5285424,-2.538155665,7.653096561,-4.920140484,8.66162825059005e-07,2.11733295369687e-05,5.395156056
chr21-29024366-29025289,-2.508154178,7.81653759,-4.911793708,9.03860690880878e-07,2.19896393795734e-05,5.352729759
chr17-41918651-41919590,-2.505165559,7.659055049,-4.90916614,9.16051471262144e-07,2.21806017378118e-05,5.340038305
chr1-93616679-93617567,-2.503638924,7.684018604,-4.90563375,9.3268993709793e-07,2.24084537199622e-05,5.323253156
chr6-111087088-111087957,-2.525506561,7.57356919,-4.904595481,9.37635528792361e-07,2.24084537199622e-05,5.320663048
chr12-57610943-57611907,-2.514591406,7.560768265,-4.904181083,9.39616472300012e-07,2.24084537199622e-05,5.317585618
chr12-34021984-34022882,-2.606367757,7.671385014,-4.903473972,9.4300597960303e-07,2.24084537199622e-05,5.322802819
chr19-11197231-11198164,-2.512341583,7.564594397,-4.901458662,9.52730991820445e-07,2.25347344315308e-05,5.30455223
chr17-61412088-61413016,-2.501832537,7.319079713,-4.897961341,9.69837160172055e-07,2.28336315728987e-05,5.287001694
chr14-103520850-103521697,-2.498061009,7.619894908,-4.894904297,9.8503169481401e-07,2.30849859119485e-05,5.272242232
chr1-153967116-153968037,-2.535265672,7.688039931,-4.893319775,9.9299721098086e-07,2.31654006890466e-05,5.268690178
chrX-24149947-24150693,-2.497611023,7.768674125,-4.892030386,9.99524796967961e-07,2.32116917623151e-05,5.258712014
chr4-127880538-127881471,-2.553423679,7.98679605,-4.888450573,1.01786499813728e-06,2.35306437804677e-05,5.247627702
chr10-27099929-27100880,-2.494589469,7.41828091,-4.887258064,1.02404610736746e-06,2.35668989303619e-05,5.236013267
chr9-133030178-133031153,-2.492361457,7.436703561,-4.884622484,1.03783547333376e-06,2.37477549236944e-05,5.223424795
chr10-97869066-97870097,-2.4934053,7.439815213,-4.8839843,1.04120123368713e-06,2.37477549236944e-05,5.220552684
chr10-955550-956300,-2.491020104,7.558383448,-4.881505683,1.05437329215896e-06,2.39413028872896e-05,5.208689341
chr2-112275930-112276459,-2.496076917,7.507498325,-4.86910062,1.12274387592186e-06,2.53809666463928e-05,5.151291991
chr7-151519797-151520610,-2.485432597,7.566878019,-4.865721896,1.14209280199517e-06,2.57046349136269e-05,5.134351132
chr10-112949647-112950538,-2.493278614,7.645755919,-4.864180302,1.15102726087963e-06,2.57920977010265e-05,5.12804072
chr15-60397600-60398461,-2.48132417,7.647080315,-4.861744398,1.16528202775776e-06,2.59974929249538e-05,5.115351515
chr6-153002346-153003280,-2.479179972,7.731346213,-4.855773721,1.20094413060421e-06,2.66179048372452e-05,5.087315156
chr19-12965018-12965926,-2.611484621,7.964089841,-4.855350627,1.20351067085607e-06,2.66179048372452e-05,5.098195157
chr15-101651926-101652841,-2.57413296,8.214401315,-4.851752425,1.22555211338988e-06,2.69885592556418e-05,5.078291651
