gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
chr6-157764253-157765403,2.890241885,6.164872583,4.479498906,5.67287228842596e-05,0.014402792,1.792081413
chr3-16513074-16513997,2.832470374,6.174796536,4.415818412,6.93589026867643e-05,0.017133524,1.609383584
chr9-113580377-113581307,2.958700877,5.845383821,4.370791048,7.99125930899307e-05,0.019221082,1.475625799
chr6-41271552-41272672,2.973495976,5.599623732,4.35659363,8.35550398022699e-05,0.019312256,1.426746936
chr7-5396824-5397694,3.203069014,6.524764512,4.352943216,8.45175316750076e-05,0.019312256,1.429932744
chr1-161013346-161014272,3.031214973,5.757161323,4.331776048,9.03161515967702e-05,0.019589165,1.362201314
chr22-36528823-36529738,2.015672932,7.215564713,4.326630605,9.17834775484474e-05,0.019589165,1.339095239
chr16-15672496-15673630,2.807652282,6.060618913,4.325326372,9.2159093442514e-05,0.019589165,1.352909515
chr9-131256029-131256946,3.079879103,6.343705875,4.302287517,9.90474389648957e-05,0.020574854,1.287645334
chr17-8965343-8966208,3.125063356,6.161664943,4.289062553,0.000103226,0.020966408,1.25078483
chr1-207828259-207829169,2.805122526,6.231757246,4.263377493,0.00011184,0.021861948,1.178178708
chr16-4538208-4539070,1.974292038,7.53875601,4.253611652,0.000115296,0.021861948,1.116734171
chr7-39732943-39733880,2.176571376,7.558699943,4.253025046,0.000115507,0.021861948,1.105539966
chr11-72411446-72412427,2.825573914,6.032670161,4.248345812,0.000117203,0.021861948,1.136334635
chr2-20424398-20425300,2.754447236,6.143131059,4.227959363,0.000124879,0.022718023,1.078568158
chr1-26541828-26542792,2.771289398,6.16021381,4.22314128,0.000126764,0.022718023,1.065617022
chr5-38556213-38557149,-2.857396923,7.526543683,-4.210547387,0.000131822,0.023170208,1.019139738
chr17-78592084-78593048,2.856171219,6.163215452,4.190613495,0.000140233,0.024021368,0.974823113
chr10-93198824-93199829,2.648844463,6.106175654,4.186754922,0.000141921,0.024021368,0.964219594
chr19-10416280-10417220,2.619436832,6.504406037,4.153644629,0.000157239,0.026130284,0.866290029
chr6-31400468-31401077,2.509090875,6.19139975,4.131972472,0.000168126,0.027440581,0.811461414
chr3-121995051-121995991,2.430425886,6.145039633,4.098916057,0.000186159,0.029388296,0.71910869
chr12-29241853-29242804,2.650805862,6.076543906,4.098339055,0.00018649,0.029388296,0.718651725
chr8-100437771-100438877,2.60939756,6.032880799,4.090893888,0.000190812,0.029559674,0.698620327
chr10-102450161-102451096,2.067818271,7.159058919,4.074867369,0.000200448,0.030534896,0.621494684
chr8-27614279-27615181,-2.732425611,7.359928843,-4.037531119,0.000224768,0.033678416,0.54834577
chr17-57867962-57868911,3.009738404,6.099482893,4.022609809,0.00023527,0.034683382,0.507287259
chr6-10403926-10404823,1.857302351,7.387574743,3.991432418,0.000258774,0.037207487,0.370915004
chr19-35213679-35214787,3.249097387,6.439415784,3.989210379,0.000260534,0.037207487,0.412225162
chr14-76767937-76768886,2.675737758,6.352959604,3.979927858,0.000268011,0.037686432,0.384228145
chr16-87778790-87779776,2.202983851,6.98062275,3.973503825,0.000273307,0.037848836,0.353427421
chr10-69087506-69088511,2.252986223,6.381220527,3.947998072,0.000295354,0.040291512,0.298377157
chr19-48492640-48493787,1.891462396,7.791510827,3.910871099,0.000330556,0.04443056,0.12968363
chr1-233112879-233113707,2.362777156,6.202608699,3.89724415,0.00034447,0.045053303,0.168662538
chr2-201157817-201158722,2.721088715,6.08287102,3.89669013,0.000345047,0.045053303,0.167559416
chr22-23838725-23839631,1.862753563,7.392305595,3.859525034,0.000386006,0.049197328,0.022173036
chr19-16896888-16897818,1.86130857,7.798051989,3.858200311,0.00038755,0.049197328,-0.004958142
chr16-27313442-27314381,2.09993469,6.340568091,3.847002848,0.000400838,0.050133928,0.030747734
chr7-17298376-17299190,2.162114778,7.238715985,3.836038162,0.000414277,0.050133928,-0.0449011
chr15-64872715-64873785,2.435030924,5.987313282,3.834546029,0.000416139,0.050133928,-0.001575639
chr2-8298474-8299456,2.714450855,6.021200668,3.829666261,0.000422286,0.050133928,-0.008904317
chr14-26597831-26598777,-2.635410664,7.206402405,-3.829612726,0.000422354,0.050133928,-0.006110955
chr16-75251222-75252109,-2.546631354,7.144276874,-3.819228664,0.000435729,0.050652042,-0.033537998
chr17-7578998-7579967,2.370700625,6.437055837,3.814733244,0.000441646,0.050652042,-0.063588243
chr19-45691740-45692827,2.010317176,7.660859097,3.808573579,0.000449879,0.050652042,-0.149558513
chr16-31105438-31106368,2.521096822,6.730877549,3.802035018,0.000458781,0.050652042,-0.106769087
chr9-131393664-131394488,1.748295991,7.519499715,3.796238969,0.000466814,0.050652042,-0.156823648
chr7-95608448-95609367,1.731814401,7.331449052,3.792083188,0.000472657,0.050652042,-0.161838424
chr17-82022639-82023580,1.912036058,8.032768681,3.789496982,0.000476329,0.050652042,-0.230148193
chr2-183038035-183038893,-2.497376759,7.724577631,-3.7888157,0.000477301,0.050652042,-0.117977331
chr5-55994586-55995531,1.767181692,8.327611051,3.787865606,0.000478659,0.050652042,-0.25891386
GL000219.1-42211-43030,2.61193271,6.291200091,3.780082412,0.00048993,0.050652042,-0.154500461
chr19-2266268-2267241,2.529064399,6.246641152,3.779106475,0.000491361,0.050652042,-0.147368889
chr6-43628934-43629748,1.576998195,8.138312628,3.775290955,0.000496995,0.050652042,-0.277859599
chr6-26026897-26027787,2.110467517,6.606943293,3.774103239,0.000498762,0.050652042,-0.183978711
chr20-62121764-62122690,1.506625391,8.523255547,3.765969654,0.000511023,0.050858421,-0.353449446
chr12-121132531-121133445,2.966750693,5.96611675,3.76538035,0.000511923,0.050858421,-0.18258119
chr8-25243518-25244451,2.375098114,6.164898448,3.758803557,0.000522067,0.051308501,-0.206565036
chr22-50507501-50508460,1.671528041,8.132507269,3.751960835,0.000532827,0.051808901,-0.334288095
chr11-121828855-121829927,2.24798666,6.125464681,3.725925957,0.000575755,0.054937866,-0.286442597
chr17-82496792-82497726,1.965403816,6.818219764,3.725182998,0.000577028,0.054937866,-0.321190429
chr6-157021962-157022408,2.009476461,6.646689539,3.720670468,0.000584817,0.055105398,-0.328438673
chr17-30708462-30709321,2.054147896,6.651824787,3.711180208,0.000601529,0.055692842,-0.353155107
chr3-129626398-129627315,2.000996489,7.253091821,3.710224314,0.000603238,0.055692842,-0.377724136
chr12-949355-950286,1.663077586,7.937798096,3.700856822,0.000620231,0.056689113,-0.471030362
chrX-1391815-1392731,1.528565771,8.179590258,3.695311359,0.000630507,0.056788944,-0.506828578
chr3-64685549-64686447,-2.501842106,7.20482313,-3.693579708,0.00063375,0.056788944,-0.36169544
chr16-88569862-88570954,1.732337852,7.472036074,3.679782076,0.000660165,0.058581623,-0.495893666
chr9-131530843-131531804,1.881506929,7.004413673,3.659142232,0.000701668,0.061665806,-0.509321496
chr18-6414234-6415095,2.368834312,6.503655209,3.637954325,0.00074688,0.064512651,-0.54234953
chr12-106302308-106303111,1.900344397,6.936185024,3.636424681,0.00075025,0.064512651,-0.558918266
chr1-154982834-154983701,2.037119928,6.651569654,3.634174006,0.000755236,0.064512651,-0.564195395
chr6-29965746-29966664,2.273524479,6.100020812,3.621283463,0.00078441,0.065801201,-0.566939176
chr3-197711990-197712916,2.062333892,6.225546462,3.620347214,0.00078657,0.065801201,-0.566145283
chr12-4320642-4321582,1.827243015,7.756792512,3.618040369,0.000791918,0.065801201,-0.67522319
chr16-30021146-30022141,2.197380973,6.515783649,3.610395911,0.000809891,0.066305443,-0.618133508
chr9-214540-215460,1.779304347,7.252351565,3.609301838,0.000812496,0.066305443,-0.652507011
chr22-24207527-24208628,2.327784245,6.223212776,3.601959004,0.000830183,0.067149296,-0.612313871
chr19-45075086-45076825,2.102509087,6.836808348,3.590211963,0.00085925,0.068294231,-0.68244268
chr19-40798560-40799486,1.49022174,8.230235758,3.590199366,0.000859282,0.068294231,-0.789753257
chr2-231661921-231662824,1.751704978,7.464288965,3.575329675,0.000897481,0.070715323,-0.75984739
chr11-1760254-1761203,1.857230581,6.969649977,3.563000815,0.000930384,0.07268129,-0.752391804
chr17-2392426-2393311,1.7087036,7.891001987,3.554988876,0.000952383,0.073514822,-0.851611294
chr6-134178072-134178948,2.243128801,6.783913987,3.553279756,0.00095714,0.073514822,-0.773004091
chr14-45252874-45253770,2.00734552,7.289955026,3.539243006,0.000997081,0.075944344,-0.839169874
chr9-121285709-121286625,1.951400178,6.575421302,3.522542507,0.001046684,0.078712758,-0.843359246
chr4-38082152-38083268,2.253197668,6.048398597,3.521239671,0.001050652,0.078712758,-0.822525741
chr12-389044-389904,1.840431418,7.200208841,3.517603361,0.001061802,0.078901361,-0.891946243
chr15-67520878-67521745,1.77210081,7.212182948,3.510935218,0.001082543,0.079561721,-0.909912262
chr7-112450834-112451257,2.118721873,6.831788557,3.508447798,0.00109038,0.079561721,-0.903305723
chr19-12890157-12891487,1.686658637,7.457058451,3.506421668,0.001096803,0.079561721,-0.93511439
chrX-101097597-101098548,2.604302246,6.378540684,3.497974421,0.001123974,0.080890747,-0.895295271
chr16-2673047-2673980,1.51231454,7.925641731,3.487216258,0.001159513,0.082221757,-1.039922363
chr15-99473791-99474768,2.137210404,6.493280166,3.486933898,0.00116046,0.082221757,-0.93983162
chr2-42047483-42048319,-2.362946984,7.229357563,-3.476688486,0.001195331,0.083962282,-0.918835542
chr7-138459794-138460649,1.517329457,8.471136145,3.474358868,0.001203398,0.083962282,-1.124463345
chr12-31728613-31729539,1.501004466,8.161272682,3.464417496,0.001238415,0.085576364,-1.114063928
chr19-17305316-17306187,1.651461277,7.821482541,3.462506212,0.001245258,0.085576364,-1.095591748
chr19-9791576-9792997,1.774933854,7.879538735,3.453297603,0.001278737,0.087062572,-1.114904003
chr15-99733058-99733931,1.345429294,8.165897858,3.45134788,0.001285935,0.087062572,-1.149463028
chr7-102395799-102396736,2.244436904,6.719008005,3.44623603,0.001304992,0.087703114,-1.062721115
chrX-30652795-30653733,1.54391869,7.654707494,3.440334832,0.001327326,0.088479754,-1.128853627
chr7-100148367-100149251,1.616586309,7.585843771,3.438092439,0.001335909,0.088479754,-1.133558947
chr4-4859246-4860110,-2.524928035,7.172444851,-3.426193166,0.001382346,0.089778725,-1.042277377
chr16-68084917-68085699,1.57241383,7.497505277,3.425560029,0.001384859,0.089778725,-1.14870964
chr10-74825999-74826843,1.301480752,8.575080947,3.42527922,0.001385975,0.089778725,-1.260569622
chr2-237677754-237678786,2.532433398,5.568857927,3.421680422,0.001400356,0.089778725,-1.053942975
chr15-92803650-92804560,1.913118175,6.983965255,3.420616733,0.001404634,0.089778725,-1.130070472
chr9-34328914-34329866,1.60079878,7.780898461,3.376256842,0.00159457,0.10121092,-1.303151755
chr7-73587463-73588502,2.418296107,5.941654699,3.370136447,0.001622624,0.102281271,-1.194726074
chr1-25233009-25233830,2.295316874,6.180661344,3.357956694,0.001679858,0.105163691,-1.240374676
chr3-48847256-48848091,1.985209784,7.07123859,3.351515908,0.001710896,0.106342747,-1.3202687
chr10-121598058-121598995,-2.440076215,7.184224414,-3.34924655,0.001721961,0.106342747,-1.233324655
chr13-109715750-109716598,1.95587431,6.367536248,3.343674025,0.001749423,0.107313621,-1.281424742
chr1-26695267-26696138,1.730660936,7.849957176,3.339305716,0.001771242,0.107927677,-1.425196224
chr10-73495304-73496249,1.37852023,7.835552934,3.332923101,0.001803588,0.108905686,-1.425525738
chr4-20251428-20252318,-2.33616152,7.47772794,-3.328366424,0.001827023,0.108905686,-1.299345553
chr6-3023530-3024382,2.108859523,6.408773721,3.327922433,0.001829322,0.108905686,-1.335070788
chr19-18152610-18153437,1.499917981,8.242634636,3.326837102,0.001834954,0.108905686,-1.482767733
chr7-1536812-1537759,-2.268458585,7.006944378,-3.31856821,0.001878402,0.110765123,-1.307890486
chr1-214551310-214552247,-2.266197472,6.946766327,-3.30468746,0.001953546,0.114013715,-1.34071878
chr3-128680449-128681334,1.512287182,7.738792207,3.301328741,0.001972153,0.114013715,-1.483421715
chr4-85474719-85475667,1.806089905,6.836892698,3.297623253,0.001992877,0.114013715,-1.437435429
chr9-72304860-72305792,2.156610315,6.392453218,3.297324696,0.001994556,0.114013715,-1.407852725
chr7-65037743-65038643,1.647735418,7.973357503,3.296096234,0.002001478,0.114013715,-1.536303271
chr15-66842181-66843053,-2.335721011,7.074541259,-3.294882635,0.002008338,0.114013715,-1.366249041
chr6-150866034-150866667,2.028480676,6.461612076,3.2898511,0.002037019,0.114928136,-1.434425127
chr5-173917636-173918583,1.990175875,6.221299125,3.285277491,0.002063428,0.115046297,-1.423150872
chr19-49641633-49642514,1.749897288,7.857776851,3.285129496,0.002064288,0.115046297,-1.537581245
chr7-140252632-140253516,2.26762337,6.100976409,3.27293191,0.002136347,0.118340656,-1.44138006
chr15-41774004-41774940,1.598035344,7.523812475,3.266066375,0.00217795,0.119918435,-1.56879092
chr4-153465830-153466788,1.811366113,6.782476476,3.25245021,0.002262745,0.123092719,-1.541604783
chr15-65517150-65518075,1.706649071,6.924824332,3.251939689,0.002265985,0.123092719,-1.554523314
chr9-94165800-94166519,1.355878282,8.447339342,3.248420634,0.002288435,0.123092719,-1.714232971
chr12-110449853-110450745,1.948009273,6.853915502,3.248259029,0.002289471,0.123092719,-1.564312683
chr22-39292294-39293129,1.906129428,6.698187797,3.24516555,0.002309388,0.123437476,-1.545673187
chr10-102796122-102797057,2.263746144,5.829198278,3.235682313,0.002371476,0.126019116,-1.523171765
chr9-134325713-134326863,1.403903162,7.865638925,3.230050922,0.00240909,0.127038939,-1.701886223
chr3-53891471-53892383,1.773881534,6.744903909,3.228660332,0.002418466,0.127038939,-1.596270413
chr19-12052457-12053355,2.242691879,6.671491583,3.222723089,0.002458884,0.127965607,-1.609728043
chr19-44890365-44891419,1.503688223,8.248418416,3.221595893,0.002466629,0.127965607,-1.767597432
chr4-22515600-22516438,-2.220531782,6.94096955,-3.219931465,0.002478109,0.127965607,-1.546716306
chr5-34655846-34656777,-2.273008724,7.055261541,-3.214870674,0.002513324,0.129054939,-1.560252365
chr15-72783269-72784228,1.566838114,7.423755142,3.20987122,0.002548577,0.130134057,-1.687796949
chr19-13842321-13843364,1.570534319,7.484327157,3.205491743,0.002579843,0.130381343,-1.713999382
chr3-154120975-154121843,-2.207947643,6.989079568,-3.203915736,0.002591184,0.130381343,-1.585572668
chr3-44438888-44440217,2.106025588,5.962253364,3.199392585,0.002623992,0.130381343,-1.628593489
chr3-186783002-186783677,1.577635706,7.058041634,3.198703417,0.002629026,0.130381343,-1.707866797
chr12-9647759-9648651,1.784738836,7.224193346,3.197355126,0.002638899,0.130381343,-1.722150189
chr19-10105874-10106795,1.628919362,7.038725621,3.19734009,0.00263901,0.130381343,-1.705553167
chr19-3141370-3142550,2.363041628,5.956737809,3.191300456,0.002683673,0.131875093,-1.633460652
chr12-109995787-109996635,1.934776883,6.319395165,3.188234275,0.00270662,0.132291468,-1.671174898
chr5-126777922-126778873,1.996000252,6.652010353,3.184475045,0.002735007,0.132967899,-1.713955765
chr1-42456136-42456997,1.881942316,6.600280134,3.182271271,0.002751779,0.133075468,-1.709570043
chr16-30957387-30958342,1.682947711,7.794014347,3.166753903,0.002872661,0.138190133,-1.852706178
chr21-41167581-41168487,-2.171114522,6.838068258,-3.154830554,0.002968939,0.142073817,-1.702050909
chr19-6424224-6425607,1.253420511,8.477702129,3.146098055,0.003041377,0.144782199,-1.970276397
chr2-43130972-43131967,2.120124207,6.065233121,3.143478077,0.003063433,0.144991973,-1.754444567
chr12-104456525-104457355,1.40167285,7.744065532,3.141815303,0.00307751,0.144991973,-1.894421273
chr12-113421979-113422917,2.030874677,6.099594483,3.137160371,0.003117243,0.146110795,-1.781088787
chr15-75043372-75044225,2.039226825,6.279192679,3.132535983,0.003157195,0.147228393,-1.800411201
chr14-37197535-37198456,-2.163396249,7.078148311,-3.129090806,0.003187273,0.147808452,-1.765939864
chr9-93115195-93116904,1.901210294,6.783628007,3.127417711,0.003201977,0.147808452,-1.848322039
chr19-52527052-52527993,1.698722567,7.004881502,3.117018704,0.003294816,0.151329738,-1.886591724
chr22-26428788-26430007,1.926620487,6.773613708,3.110458133,0.003354687,0.152754327,-1.879653926
chr6-43174086-43175001,1.492105576,7.930612199,3.109961738,0.003359258,0.152754327,-1.994815919
chr3-100400846-100401733,1.728387198,7.35114682,3.106573073,0.003390623,0.153417309,-1.938998471
chr22-28741767-28742730,1.439758445,7.92947318,3.100282924,0.003449577,0.153788124,-2.027014481
chr19-53867278-53868200,1.621268018,7.574344888,3.099062928,0.003461123,0.153788124,-1.99633633
chr12-46371024-46371957,1.801157793,6.601271556,3.097049415,0.003480258,0.153788124,-1.902995759
chr13-40666224-40667146,1.527664083,7.238576881,3.096879592,0.003481877,0.153788124,-1.955771772
chr20-57709461-57710574,1.614730881,7.807913973,3.096767249,0.003482948,0.153788124,-2.030002556
chr11-64234111-64234919,1.757415188,7.166823068,3.092164648,0.003527095,0.154988686,-1.958469442
chr12-29783517-29784479,-2.165686494,7.212395594,-3.089661124,0.003551329,0.155246948,-1.864432866
chr12-122888362-122889243,2.018113599,6.189329434,3.088056622,0.003566943,0.155246948,-1.902138082
chr1-94541370-94542323,-2.19944233,7.154972606,-3.082521553,0.003621305,0.156364383,-1.886376865
chr10-122112520-122113367,-2.175065141,7.023004805,-3.081963108,0.003626833,0.156364383,-1.876780967
chr10-124461485-124462556,1.706583071,6.967252882,3.079203392,0.003654267,0.15665222,-1.992820627
chr18-26226122-26226964,1.664822852,7.311112005,3.077850466,0.003667787,0.15665222,-2.007559321
chr10-132331583-132332533,1.704179422,7.139724194,3.074074299,0.003705774,0.157538502,-2.001900832
chr19-18636120-18637279,1.396674393,8.092517126,3.065028596,0.003798284,0.159660304,-2.102559301
chr22-17171159-17172143,1.298100726,8.085722628,3.064919311,0.003799414,0.159660304,-2.116470903
chr5-37248886-37249841,-2.195322275,7.195127719,-3.064081853,0.00380809,0.159660304,-1.92822233
chr12-6851914-6852793,1.132762423,8.76561759,3.057687973,0.003874948,0.16172158,-2.217350065
chr22-21001553-21002464,1.571050231,7.055605169,3.050685647,0.003949434,0.163452542,-2.061265635
chr12-98439653-98440546,2.11433036,5.931694839,3.050429042,0.003952189,0.163452542,-1.957078246
chr22-32801184-32802127,-2.054858517,6.85834693,-3.040756336,0.004057368,0.166402619,-1.971617981
chr19-37370590-37371520,1.754883933,7.027910054,3.0405234,0.004059933,0.166402619,-2.087108554
chr4-119099008-119099927,1.921571938,5.765261505,3.037920628,0.004088698,0.166833463,-1.991890086
chr7-32942620-32943422,1.596985011,7.170148534,3.036277772,0.004106952,0.166833532,-2.098129253
chr20-33443354-33444284,-2.034952428,7.397665542,-3.032691619,0.004147067,0.167717657,-2.027263938
chr17-31580703-31581684,1.990714889,6.190388384,3.026357244,0.004218824,0.169011834,-2.04806251
chr20-50730833-50731727,-1.81066369,7.629224648,-3.025609304,0.004227373,0.169011834,-2.025336087
chr19-40750358-40751223,1.332631556,8.166717984,3.024983252,0.004234542,0.169011834,-2.217570677
chr9-33473501-33474430,1.904362428,6.648946149,3.018383969,0.004310805,0.171307629,-2.11520802
chr14-21269195-21270263,1.375761868,8.106086001,3.015762981,0.00434145,0.17177858,-2.273986326
chr6-19804357-19805292,-1.754273187,7.416249401,-3.009019171,0.004421243,0.172337189,-2.068642118
chr1-151459210-151459713,1.775031965,6.202167709,3.007585839,0.004438379,0.172337189,-2.091927778
chr3-11288801-11289820,2.060895469,5.952142374,3.007084065,0.004444392,0.172337189,-2.080329788
chr11-126282621-126283535,-2.104286428,7.062355145,-3.006299968,0.004453805,0.172337189,-2.053816837
chr12-103929751-103930560,1.312170976,8.092583366,3.006204391,0.004454953,0.172337189,-2.259376744
chr14-45134013-45134904,1.515916046,7.575926913,3.00506231,0.0044687,0.172337189,-2.202376538
chr1-155255072-155255932,1.550264778,7.078591637,2.982770908,0.004745106,0.182228002,-2.229407261
chr2-231464155-231465063,1.526425122,7.924802111,2.978886939,0.004794876,0.182619551,-2.319930061
chr6-35691112-35691994,2.106858701,6.103346278,2.978856958,0.004795262,0.182619551,-2.141633341
chr19-49338957-49339936,-1.89241133,7.210779963,-2.975713846,0.004835899,0.183241237,-2.129847128
chr11-66970628-66971552,2.18350442,5.961453859,2.974499735,0.004851683,0.183241237,-2.138835678
chr5-123036321-123037119,-2.080290551,7.102069267,-2.971949946,0.004884987,0.183739853,-2.138952069
chrX-15737678-15738587,1.669145824,7.37086396,2.964422379,0.004984564,0.18671688,-2.293879996
chr19-18279279-18280014,1.867617479,6.656848482,2.961528801,0.005023345,0.187401523,-2.232433264
chr16-23557107-23557994,1.247659432,8.033965128,2.959165036,0.005055234,0.187824561,-2.365003144
chr10-114043312-114044268,1.612821012,7.170038254,2.95036522,0.005175626,0.191519111,-2.325633701
chr22-24270474-24271340,1.313306077,7.977901485,2.948011858,0.005208274,0.191950114,-2.396000247
chr2-197434654-197435566,1.562540383,7.428566873,2.944820447,0.005252857,0.192159315,-2.342760029
chr2-1742725-1743664,-1.939271726,6.789140621,-2.9441784,0.00526187,0.192159315,-2.193360396
chr1-155276837-155277830,1.580019442,7.212920359,2.943074025,0.005277405,0.192159315,-2.324040398
chr1-23790733-23791689,2.133982745,6.363943155,2.941611377,0.005298047,0.192159315,-2.266402262
chr7-65872673-65873566,1.457559828,7.938506194,2.936935586,0.005364542,0.193200057,-2.405457203
chr14-23301073-23302211,1.074008371,9.054397106,2.935356092,0.00538718,0.193200057,-2.555249077
chr6-26056054-26056914,1.64215093,6.896325284,2.935148968,0.005390155,0.193200057,-2.301482195
chr4-73222594-73223521,1.762267224,6.655412735,2.9295543,0.005471102,0.194030244,-2.32251838
chr22-46563372-46564215,1.827634582,6.251868526,2.928034892,0.005493282,0.194030244,-2.280897549
chr14-54509364-54510260,1.364245534,7.803896879,2.926592118,0.00551442,0.194030244,-2.438209058
chr16-68022704-68023615,2.017729249,6.07839795,2.926259516,0.005519304,0.194030244,-2.283593882
chr19-10194475-10195345,1.767651679,6.900462762,2.925907645,0.005524475,0.194030244,-2.339678082
chr2-148644939-148645614,1.228314589,7.966707002,2.924806373,0.005540689,0.194030244,-2.457391132
chr2-70553620-70554518,1.348654278,7.626513896,2.922348916,0.005577029,0.194557441,-2.394547495
chr22-40509390-40510306,1.878907179,6.319037253,2.918112112,0.005640207,0.195582015,-2.295180785
chr16-11915625-11916507,1.310094943,8.002857426,2.916763542,0.005660456,0.195582015,-2.472788045
chr6-3053393-3054459,1.777200425,6.382368823,2.915652419,0.005677191,0.195582015,-2.313269528
chr11-76782811-76783703,-2.078298171,7.15498788,-2.914047321,0.005701448,0.195582015,-2.273833629
chr17-3892754-3893669,1.442361179,7.445664539,2.911411686,0.005741488,0.195582015,-2.422947134
chr16-30650273-30651136,1.394927509,7.637897282,2.910719551,0.005752046,0.195582015,-2.439768358
chr14-73458178-73459039,1.371068801,7.796387203,2.910448316,0.005756188,0.195582015,-2.485831531
chr19-49452919-49453863,1.332384052,7.968541616,2.905594927,0.005830786,0.197382905,-2.495645538
chr5-139513322-139514186,2.116813986,5.829198278,2.902901446,0.005872574,0.198063933,-2.302939016
chr5-177351392-177352286,1.644595936,6.938649716,2.900260897,0.005913812,0.198189886,-2.39699884
chr18-2857303-2858240,1.907635663,5.955845943,2.899886803,0.005919676,0.198189886,-2.315680464
chr3-58305904-58306798,1.53072717,7.341110417,2.895931485,0.005982011,0.199545901,-2.468185735
chr2-239400906-239401780,1.116496936,8.709313095,2.893383838,0.006022485,0.200165486,-2.59893083
chr1-23979843-23980780,1.738358604,6.994602932,2.884047927,0.006172996,0.202887879,-2.44916464
chr12-49264576-49265482,1.313766221,7.866706473,2.883084716,0.006188723,0.202887879,-2.52912806
chr19-36054027-36054989,1.342117188,7.854960084,2.881919214,0.006207803,0.202887879,-2.529188572
chr2-231056411-231057304,1.808770285,6.891043938,2.881315547,0.006217706,0.202887879,-2.441171633
