Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,GO:0031226,"The component of the plasma membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane. [GOC:dos, GOC:mah]",GO:0031226,"The component of the plasma membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane. [GOC:dos, GOC:mah]",0.789968652,0.997578489,0.025973575,-0.175612092,-0.905160932,809,"c(""RYK"", ""ADGRE2"", ""TNFSF11"", ""CACNG4"", ""SCN2A"", ""MET"", ""SLC2A4"", ""EPHB4"", ""NOTCH4"", ""RAPGEF2"", ""P2RX1"", ""CDHR5"", ""ADGRB2"", ""PROKR1"", ""SLC26A4"", ""FFAR2"", ""SIGLEC9"", ""APCDD1"", ""MLANA"", ""ADAM17"", ""SLC6A9"", ""PCDH12"", ""CACNA1H"", ""PRRG1"", ""GRIN3A"", ""ECEL1"", ""GABRD"", ""CHRNA7"", ""CLDN3"", ""GP2"", ""SLC34A1"", ""PTAFR"", ""CNTFR"", ""IL22RA2"", ""RXFP2"", ""GPR35"", ""SLC25A11"", ""ADGRG2"", ""TLR1"", ""PLPP3"", ""ADAM23"", ""CD53"", ""HRH1"", ""P2RY2"", ""PDPN"", ""LPAR2"", ""KCNIP1"", ""LRFN4"", ""MMD"", ""NTRK1"", ""TSPAN32"", ""THBD"", ""CXCR3"", ""KIR2DL4"", 
""IFNAR2"", ""DRD4"", ""HYAL2"", ""ADGRE3"", ""HRH3"", ""ABCC11"", ""NINJ2"", ""ITGAM"", ""ADCY5"", ""MILR1"", ""VSIG2"", ""HCRTR1"", ""EPHA3"", ""ADCY7"", ""PILRB"", ""SLC30A3"", ""PLXNB2"", ""RTBDN"", ""ITGAD"", ""CSF2RB"", ""MEP1B"", ""GJA4"", ""ADGRG7"", ""CHRNA1"", ""CNR2"", ""LHCGR"", ""SCNN1A"", ""AGER"", ""SEMA6B"", ""M6PR"", ""KCNF1"", ""DCBLD2"", ""TSPAN6"", ""CHRNA5"", ""LGR4"", ""FCRL1"", ""SLCO4A1"", ""KCNH5"", ""LMBR1L"", ""ACVRL1"", ""AQP6"", ""SLC11A1"", ""KCNB2"", ""ATP10A"", ""AMHR2"", ""NPFFR1"", ""PROM1"", ""LRRC32"", ""MCOLN1"", ""ITGB8"", ""IGDCC3"", ""MPZL1"", ""KTN1"", ""GJA1"", 
""HTR5A"", ""XPR1"", ""LRP12"", ""SLC22A1"", ""TNFRSF13B"", ""SLC6A6"", ""P2RY10"", ""GJB2"", ""SLC6A8"", ""CNIH2"", ""C8A"", ""TRPV2"", ""KCNK18"", ""CANX"", ""ASIC4"", ""LMAN2"", ""KCNK16"", ""BDKRB1"", ""CYBA"", ""MUC12"", ""NCSTN"", ""DCLK1"", ""LRFN3"", ""CHRNB2"", ""ENPP7"", ""LRRC4"", ""LTK"", ""SHISA8"", ""MUSK"", ""OTOP1"", ""GLRA1"", ""PSEN1"", ""MOSPD2"", ""DAGLA"", ""GPIHBP1"", ""CHRNA2"", ""MUC4"", ""ABCB4"", ""KIR2DL1"", ""ADGRG6"", ""GJA5"", ""C6"", ""CHRNB1"", ""OPRL1"", ""FCRL6"", ""CAV1"", ""SHISA9"", ""NPC1"", ""FCRL3"", ""TM2D1"", ""OBSCN"", ""SLC16A5"", ""FASLG"", ""DLG3"", ""PTGFR"", 
""GPR65"", ""PRRG2"", ""ATP12A"", ""SLC6A7"", ""HVCN1"", ""PTK7"", ""ADRB3"", ""IL13RA1"", ""F2R"", ""SLC40A1"", ""SLCO2B1"", ""SLC16A3"", ""TNFRSF21"")"
Adhesion,GOBP_CELL_MATRIX_ADHESION,GO:0007160,The binding of a cell to the extracellular matrix via adhesion molecules. [GOC:hb],GO:0007160,The binding of a cell to the extracellular matrix via adhesion molecules. [GOC:hb],0.146276596,0.997578489,0.130105631,-0.274672165,-1.197001627,120,"c(""ECM2"", ""ILK"", ""TESK2"", ""PXN"", ""FAM107A"", ""CLASP1"", ""PIK3CB"", ""ITGAM"", ""PTK2"", ""EPHA3"", ""CEACAM6"", ""ITGAD"", ""TMEM8B"", ""HOXA7"", ""GSK3B"", ""ACVRL1"", ""ADAMTS13"", ""ITGB8"", ""LIMS1"", ""ZYX"", ""ACTG1"", ""ITGB1BP1"", ""DMTN"", ""SMAD3"", ""TRIP6"", ""TSC1"", ""MUC4"", ""POLDIP2"", ""DUSP22"")"
Adhesion,GOBP_CELL_SUBSTRATE_ADHESION,GO:0031589,"The attachment of a cell to the underlying substrate via adhesion molecules. [GOC:mah, GOC:pf]",GO:0031589,"The attachment of a cell to the underlying substrate via adhesion molecules. [GOC:mah, GOC:pf]",0.498117942,0.997578489,0.056294075,-0.212651074,-0.983190045,185,"c(""ECM2"", ""ILK"", ""TESK2"", ""GAS6"", ""VIT"", ""PXN"", ""FAM107A"", ""LAMB4"", ""PDPN"", ""CLASP1"", ""PIK3CB"", ""ITGAM"", ""PTK2"", ""EPHA3"", ""CEACAM6"", ""ITGAD"", ""TMEM8B"", ""HOXA7"", ""GSK3B"", ""ACVRL1"", ""LAMB1"", ""ADAMTS13"", ""ITGB8"", ""LIMS1"", ""ZYX"", ""ACTG1"", ""ITGB1BP1"", ""DMTN"", ""AKIP1"", ""SMAD3"", ""SMAD6"", ""TRIP6"", ""TSC1"", ""ARL2"", ""MUC4"", ""POLDIP2"", ""DUSP22"", ""LIMS2"", ""VWF"")"
Adhesion,GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,GO:0045229,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",GO:0045229,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",0.330434783,0.997578489,0.159646702,0.206729285,1.046142476,152,"c(""COL24A1"", ""COL19A1"", ""RXFP1"", ""ADAMTS19"", ""OLFML2B"", ""ITGA8"", ""COL12A1"", ""DPP4"", ""IER3IP1"", ""ADAMTS2"", ""PTX3"", ""COL4A6"", ""MMP28"", ""MMP24"", ""COLGALT1"", ""ABI3BP"", ""COL23A1"", ""LAMB3"", ""MMP11"", ""SERPINB5"", ""CAV2"", ""TNFRSF1B"", ""ADAM15"", ""EXOC8"", ""MYH11"", ""COL11A1"", ""PBXIP1"", ""FURIN"", ""IMPG2"", ""POMT1"")"
Adhesion,GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GO:0010810,"Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]",GO:0010810,"Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]",0.529411765,0.997578489,0.057487741,-0.229280076,-0.972507287,107,"c(""ECM2"", ""ILK"", ""VIT"", ""FAM107A"", ""PDPN"", ""CLASP1"", ""PIK3CB"", ""PTK2"", ""EPHA3"", ""CEACAM6"", ""HOXA7"", ""GSK3B"", ""ACVRL1"", ""LIMS1"", ""ACTG1"", ""ITGB1BP1"", ""DMTN"", ""SMAD3"", ""TSC1"", ""ARL2"", ""POLDIP2"", ""DUSP22"", ""LIMS2"")"
Adhesion,GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX,GO:0062023,"An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells. [GOC:BHF, GOC:rph, PMID:21123617]",GO:0062023,"An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells. [GOC:BHF, GOC:rph, PMID:21123617]",0.403225806,0.997578489,0.160801401,0.193843418,1.0139516,199,"c(""EDIL3"", ""SERPINC1"", ""COL24A1"", ""COL19A1"", ""FRAS1"", ""COL21A1"", ""ANG"", ""CDH2"", ""COL12A1"", ""EGFL7"", ""P3H2"", ""FREM3"", ""ADAMTS2"", ""ANGPT1"", ""VCAN"", ""COL4A6"", ""MMP28"", ""SERPINB8"", ""WNT5B"", ""AMELX"", ""ABI3BP"", ""COL26A1"", ""COL23A1"", ""LAMB3"")"
Adhesion,GOCC_COLLAGEN_TRIMER,GO:0005581,"A protein complex consisting of three collagen chains assembled into a left-handed triple helix. These trimers typically assemble into higher order structures. [GOC:dos, GOC:mah, ISBN:0721639976, PMID:19693541, PMID:21421911]",GO:0005581,"A protein complex consisting of three collagen chains assembled into a left-handed triple helix. These trimers typically assemble into higher order structures. [GOC:dos, GOC:mah, ISBN:0721639976, PMID:19693541, PMID:21421911]",0.017203529,0.933291427,0.352487858,0.382103516,1.511449544,42,"c(""COL24A1"", ""COL19A1"", ""COL21A1"", ""COL12A1"", ""COLEC10"", ""COL4A6"", ""COL26A1"", ""SFTPD"", ""COL23A1"", ""C1QTNF9"", ""COL11A1"", ""COL6A1"", ""COL22A1"", ""COL11A2"", ""COL9A2"", ""EMILIN1"")"
Adhesion,GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,GO:0030312,A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space. [GOC:go_curators],GO:0030312,A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space. [GOC:go_curators],0.300613497,0.997578489,0.202071709,0.193418309,1.062914945,263,"c(""EDIL3"", ""SERPINC1"", ""COL24A1"", ""COL19A1"", ""ADAMTS19"", ""FRAS1"", ""COL21A1"", ""ANG"", ""OLFML2B"", ""FGF1"", ""CDH2"", ""COL12A1"", ""EGFL7"", ""P3H2"", ""FREM3"", ""ADAMTS2"", ""PTX3"", ""ANGPT1"", ""VCAN"", ""COL4A6"", ""MFAP1"", ""MMP28"", ""SERPINB8"", ""WNT5B"", ""AMELX"", ""MMP24"", ""ABI3BP"", ""COL26A1"", ""COL23A1"", ""LAMB3"", ""BMPER"", ""MMP11"", ""ENTPD2"", ""CLEC3B"", ""TIMP4"", ""COL11A1"", ""COL6A1"", ""LRRTM3"", ""ENAM"", ""SEMA3B"", ""IMPG2"", ""VASN"", ""LTBP1"", ""TFIP11"", ""SERPINA5"", ""S100A10"", ""SERPINA3"", ""COCH"", ""FCGBP"", ""HTRA1"", ""SFRP2"", ""SPON2"", 
""COL22A1"", ""COL11A2"", ""ADAMTS15"", ""GDF15"", ""MDK"", ""COL9A2"", ""EMILIN1"", ""PRG4"")"
Adhesion,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,GO:0005201,The action of a molecule that contributes to the structural integrity of the extracellular matrix. [GOC:mah],GO:0005201,The action of a molecule that contributes to the structural integrity of the extracellular matrix. [GOC:mah],0.23024055,0.997578489,0.170932335,0.245603251,1.127869213,82,"c(""EDIL3"", ""COL24A1"", ""COL19A1"", ""FRAS1"", ""COL21A1"", ""COL12A1"", ""VCAN"", ""COL4A6"", ""AMELX"", ""ABI3BP"", ""COL23A1"", ""LAMB3"", ""COL11A1"", ""COL6A1"", ""ENAM"", ""IMPG2"", ""LTBP1"", ""COL22A1"", ""COL11A2"", ""COL9A2"", ""EMILIN1"", ""PRG4"", ""LAMA5"")"
Adhesion,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,GO:0030020,"A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress. [GOC:mah, ISBN:0815316194]",GO:0030020,"A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress. [GOC:mah, ISBN:0815316194]",0.002833045,0.705687977,0.431707696,0.546591725,1.865084268,22,"c(""COL24A1"", ""COL19A1"", ""COL21A1"", ""COL12A1"", ""COL4A6"", ""COL23A1"", ""COL11A1"", ""COL6A1"", ""COL11A2"", ""COL9A2"")"
