gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
chr1-23483903-23484840,0.830997635,6.626853338,3.529944352,0.000415893,0.253456663,-0.216848609
chr11-9003678-9004614,-0.962918465,4.923259734,-3.516195196,0.000438034,0.253456663,-0.379983007
chr2-241372100-241373160,-1.274592181,3.663352096,-3.537680855,0.000403899,0.253456663,-0.699264006
chr21-46097669-46098534,-1.191292941,4.031834893,-3.526100784,0.000421975,0.253456663,-0.622113874
chr8-75783405-75784271,-1.173583859,3.909007294,-3.514359111,0.000441073,0.253456663,-0.635176484
chr19-52189508-52190376,0.573813236,7.377772327,3.489130497,0.000484869,0.259330449,-0.261188359
chr19-54136934-54137888,0.52675809,7.44984153,3.494293224,0.00047559,0.259330449,-0.258966991
chr3-85228390-85229542,-0.980381162,4.796235639,-3.485050607,0.000492322,0.259330449,-0.496327835
chr11-35138185-35139512,-1.009653529,4.854411518,-3.438218577,0.000585869,0.292364093,-0.67277149
chr3-180601788-180602711,-0.699377462,6.425562797,-3.443854444,0.000573794,0.292364093,-0.417097958
chr1-23634558-23635709,-0.99750717,4.87512524,-3.3832716,0.00071664,0.344794892,-0.826785756
chr17-22523857-22525096,-0.768317045,5.976601268,-3.379213811,0.0007273,0.344794892,-0.649128688
chr19-18521860-18522781,0.480349691,7.659785831,3.365095142,0.000765552,0.35407705,-0.69172169
chr19-10717393-10718342,0.593942629,7.292724345,3.34023757,0.000837471,0.378118155,-0.723533418
chr18-12423419-12424207,-1.113223303,3.911259762,-3.328065394,0.000874929,0.385843793,-1.118652072
chr2-101961025-101961884,-1.081273893,4.362751632,-3.29299951,0.0009917,0.427400045,-1.183437373
chr8-86714600-86715918,-0.962150083,4.650827314,-3.274843016,0.001057681,0.445706639,-1.111687204
chr8-31638789-31639835,-1.109328973,4.199911823,-3.267871133,0.001084079,0.446899605,-1.286746629
chr19-11798145-11799048,0.781946142,6.561675956,3.253793278,0.001139249,0.453473705,-1.03232613
chr19-46413142-46414075,1.103392018,5.323410792,3.251654899,0.001147853,0.453473705,-1.325858796
chr1-155562508-155563396,0.780629595,6.473776634,3.159155428,0.001582892,0.45631329,-1.303296025
chr1-165257729-165258672,-0.970660784,4.792676949,-3.121526136,0.001799838,0.45631329,-1.550520043
chr1-25616155-25617090,0.606538227,7.006095282,3.177795027,0.001484591,0.45631329,-1.202394986
chr10-103644928-103645861,-1.061382001,4.108663857,-3.139238256,0.001694526,0.45631329,-1.59100412
chr11-62753719-62754637,0.572593326,7.130356176,3.124673996,0.001780693,0.45631329,-1.357414359
chr12-79564598-79565535,-0.993795025,4.304007315,-3.176915549,0.0014891,0.45631329,-1.420054486
chr13-29059333-29060638,-1.050373029,4.789907664,-3.116201953,0.001832651,0.45631329,-1.641827413
chr13-37869534-37870450,-0.808165276,5.458238345,-3.090747233,0.001997258,0.45631329,-1.509162161
chr14-103334682-103335235,-0.946038008,5.0848877,-3.113692878,0.001848304,0.45631329,-1.54977808
chr17-76726228-76727170,0.750722227,6.559546789,3.128619981,0.001756958,0.45631329,-1.373830973
chr18-58255632-58256638,-1.196540059,3.786179695,-3.211945918,0.001318942,0.45631329,-1.542931603
chr19-12681111-12682066,1.155551383,5.004387855,3.157398521,0.00159246,0.45631329,-1.643484028
chr19-40798560-40799486,0.698170261,6.706326027,3.139295091,0.001694197,0.45631329,-1.323862877
chr19-56794934-56795848,-1.057781946,4.108663857,-3.093939981,0.001975892,0.45631329,-1.708701995
chr2-106975949-106977247,-1.067814462,4.437328128,-3.153081309,0.001616197,0.45631329,-1.560141226
chr2-219387836-219388692,0.314527748,8.278433883,3.094698947,0.001970844,0.45631329,-1.713755333
chr2-234247257-234248328,-1.048755686,4.15691496,-3.154448408,0.001608646,0.45631329,-1.536708386
chr20-30862587-30863424,-1.078935658,4.761679293,-3.162813323,0.001563141,0.45631329,-1.545347134
chr20-41317165-41318088,0.690981617,6.755327017,3.148101165,0.001643985,0.45631329,-1.296992425
chr21-16309347-16310221,-1.027253447,4.249996675,-3.113321668,0.001850631,0.45631329,-1.626518029
chr21-8230258-8231162,-1.050437774,4.789907664,-3.184974,0.001448255,0.45631329,-1.454642205
chr3-100590163-100591126,-1.06662532,4.203263085,-3.140464464,0.001687449,0.45631329,-1.593109071
chr3-134363843-134364787,0.922293552,6.034898943,3.188038213,0.001432997,0.45631329,-1.323373474
chr3-50292042-50292936,0.728569154,6.595238574,3.149133744,0.001638187,0.45631329,-1.30679341
chr3-74899569-74900643,-0.976774479,4.982049579,-3.128070664,0.001760244,0.45631329,-1.538322206
chr5-154445529-154446392,0.836138075,6.140420813,3.091157379,0.001994501,0.45631329,-1.525805399
chr5-20633126-20634962,-1.130325172,3.810094961,-3.110065531,0.001871151,0.45631329,-1.741717179
chr5-40353757-40354809,-1.16595277,3.927512513,-3.175586565,0.001495937,0.45631329,-1.606271209
chr6-159503966-159505079,-1.153149148,3.812923807,-3.13167951,0.001738755,0.45631329,-1.709407777
chr6-42745811-42746614,0.991277154,5.705170087,3.211758973,0.0013198,0.45631329,-1.320167188
chr6-9398619-9399574,-0.961051828,4.453728745,-3.092598985,0.00198484,0.45631329,-1.620131249
chr8-126487915-126489071,-1.015385972,4.26158683,-3.166947461,0.001541091,0.45631329,-1.468781374
chr8-46746559-46748326,-0.988363236,4.467423502,-3.105072961,0.001903021,0.45631329,-1.611441858
chr9-13841585-13842492,-1.130325172,3.810094961,-3.110065531,0.001871151,0.45631329,-1.741717179
GL000205.2-38991-39688,-0.982993591,4.66780431,-3.120013005,0.001809108,0.45631329,-1.566020418
chr1-2194610-2195457,0.666368147,6.754123542,3.065262858,0.002175552,0.466590307,-1.521512182
chr1-9909976-9910905,0.458314198,7.522326324,3.069388609,0.002145731,0.466590307,-1.570797386
chr13-24338365-24339346,-1.065262031,4.104350752,-3.072625974,0.002122594,0.466590307,-1.772488628
chr17-1253393-1254427,-1.1741633,3.786179695,-3.072708592,0.002122007,0.466590307,-1.886421819
chr3-194269370-194270248,-1.037118531,4.189568328,-3.06330002,0.002189872,0.466590307,-1.769142338
chr5-177425903-177426905,0.608688289,7.018922668,3.075938696,0.002099156,0.466590307,-1.488309883
chr19-17469659-17470580,0.435511636,7.595253117,3.059752819,0.00221597,0.466904934,-1.619055572
chr18-44198081-44199071,-1.091184621,4.422149112,-3.047757476,0.002306352,0.480460562,-1.86346827
chr7-64942504-64943608,-1.055123945,4.193643836,-3.044563605,0.00233098,0.480460562,-1.835693658
chr2-34935919-34936863,-1.007230894,4.576556344,-3.04024632,0.002364653,0.482160385,-1.80109875
chr21-45554386-45556456,0.596270879,7.006609254,3.03646352,0.002394523,0.483056785,-1.597068126
chr10-80535672-80536555,-0.988367263,5.073297545,-3.027156302,0.002469491,0.483233361,-1.817971312
chr16-352283-353359,0.309871053,8.243965987,3.02686801,0.002471847,0.483233361,-1.910177167
chr5-178205004-178205770,1.229266348,4.270472799,3.02721458,0.002469015,0.483233361,-2.061243519
chr9-123360009-123360865,1.133443433,4.838158767,3.02241686,0.002508486,0.485392063,-1.971646886
chr1-110338674-110339550,0.549279179,7.121716273,2.975461825,0.002926399,0.486143665,-1.770657673
chr1-157993157-157994100,-0.616562829,6.113942797,-2.944375208,0.003237056,0.486143665,-1.840443879
chr1-32817109-32817950,0.681347396,6.70532038,2.996290383,0.002733744,0.486143665,-1.710345286
chr1-80143007-80143914,-1.110872573,3.897417139,-2.947309372,0.003206499,0.486143665,-2.136253009
chr10-133372665-133373945,0.804949826,6.134948751,2.970041686,0.002978525,0.486143665,-1.829368534
chr11-48901515-48902486,-1.074723449,4.031834893,-2.937254838,0.003312314,0.486143665,-2.126085992
chr12-38138241-38139081,-1.053584785,4.108663857,-3.012443508,0.002592391,0.486143665,-1.917023709
chr13-36130705-36131596,-0.966915889,4.461243393,-3.018455556,0.00254151,0.486143665,-1.821614221
chr13-70238192-70239142,-1.074723449,4.031834893,-2.937254838,0.003312314,0.486143665,-2.126085992
chr13-74793714-74794777,-1.04169552,4.15691496,-2.995751909,0.002738575,0.486143665,-1.948262212
chr13-80278164-80279454,-1.085715478,3.951427778,-2.961809564,0.003059316,0.486143665,-2.07589591
chr14-105765395-105767987,-0.99483906,4.354319055,-2.935348085,0.003332736,0.486143665,-2.057903645
chr17-50546709-50547608,0.88223605,5.908948584,2.938815722,0.003295681,0.486143665,-1.959335782
chr17-63621713-63622588,0.43263915,7.653695825,2.980986738,0.002874124,0.486143665,-1.834609671
chr19-12064357-12065224,0.73221507,6.444746122,2.985288137,0.002834017,0.486143665,-1.754824763
chr2-127207961-127209081,-1.002697071,4.618479472,-2.937486868,0.003309837,0.486143665,-2.059454544
chr2-231713571-231714422,-0.912037193,5.191893829,-3.000647525,0.002694937,0.486143665,-1.822528624
chr2-9630633-9631457,0.548539777,7.054176679,2.938287565,0.003301301,0.486143665,-1.868488075
chr20-29318555-29319600,-0.943672975,4.72540381,-2.936683292,0.003318424,0.486143665,-2.01153312
chr20-7622173-7623141,-0.969233508,4.789907664,-2.982424685,0.002860659,0.486143665,-1.916675107
chr3-40690686-40691691,-1.110844431,3.897417139,-2.97538124,0.002927168,0.486143665,-2.066828085
chr4-39365845-39366782,-0.805250913,5.185781649,-2.991111543,0.002780532,0.486143665,-1.774494294
chr5-140547228-140548092,0.924173697,5.64448264,2.941656266,0.003265607,0.486143665,-1.983481088
chr5-149551080-149552029,0.745591135,6.387125004,2.972981643,0.002950147,0.486143665,-1.792457083
chr6-16803133-16804048,1.083267978,4.988135104,2.962190536,0.003055534,0.486143665,-2.072577451
chr7-116524333-116525387,-0.970421092,4.685235794,-2.941511398,0.003267135,0.486143665,-2.021498973
chr7-131105646-131106603,0.741913631,6.43058949,2.949324974,0.003185661,0.486143665,-1.852575595
chr8-133190141-133191591,-1.074723449,4.031834893,-2.937254838,0.003312314,0.486143665,-2.126085992
chr9-16133479-16134440,-0.811535058,5.888626074,-2.938189774,0.003302342,0.486143665,-1.915346286
chrX-15646164-15647179,-0.881500547,4.982049579,-2.977862794,0.002903576,0.486143665,-1.858650942
chrX-15789976-15790937,-0.725921475,5.796576944,-2.955003107,0.00312762,0.486143665,-1.831787957
chrX-9503072-9504209,-0.845073286,5.17689568,-2.981397304,0.002870273,0.486143665,-1.824341672
chr1-155833948-155834960,-1.059616199,3.985836258,-2.921593587,0.003483483,0.492920318,-2.150362678
chr19-1268884-1269825,0.509025867,7.288831476,2.92289504,0.003468958,0.492920318,-1.926081955
chr3-184561186-184562093,0.465090066,7.391109745,2.919304738,0.003509162,0.492920318,-1.965659845
chr5-180787596-180788662,1.105695809,4.829252224,2.920468178,0.003496088,0.492920318,-2.196735927
chr9-12314733-12315936,-0.959696233,4.618479472,-2.919838907,0.003503154,0.492920318,-2.066799366
chr20-45311443-45312568,-0.923443115,4.701488544,-2.907898306,0.003639721,0.507500208,-2.067712247
chr22-38958845-38960373,-0.918124206,4.701488544,-2.900613203,0.003725402,0.510253121,-2.081791142
chr6-149894855-149895811,-0.918124206,4.701488544,-2.900613203,0.003725402,0.510253121,-2.081791142
chr9-32782694-32783621,-0.895610368,4.789907664,-2.899371497,0.003740188,0.510253121,-2.068231374
chr1-2003381-2004309,1.118522395,4.685235794,2.89209571,0.003827901,0.512723143,-2.277306686
chr1-25906133-25907020,-0.980576296,4.42966376,-2.885555223,0.00390834,0.512723143,-2.168722906
chr10-1638729-1639725,-0.95570718,5.072223809,-2.877852347,0.004005042,0.512723143,-2.16721754
chr10-98360941-98362143,-1.003617467,4.06849584,-2.875995641,0.004028674,0.512723143,-2.211455705
chr11-57920427-57921579,-0.925765839,4.648574846,-2.890745299,0.003844385,0.512723143,-2.112068795
chr15-72117639-72118538,0.66482584,6.574104169,2.876688046,0.004019847,0.512723143,-2.017020397
chr21-36156137-36157050,0.297432121,8.260498748,2.885310342,0.003911381,0.512723143,-2.311208141
chr6-43174086-43175001,0.736380051,6.381979771,2.883473689,0.003934261,0.512723143,-2.018708119
chr7-44606311-44607244,0.421476997,7.550300998,2.891731759,0.003832337,0.512723143,-2.079503664
chr9-86354079-86354970,0.699316277,6.51585316,2.880085419,0.003976787,0.512723143,-2.015499246
chr10-78964788-78965756,1.053239845,4.974292481,2.865242487,0.004168045,0.513237888,-2.280834266
chr12-116737369-116738593,0.760507499,6.207211954,2.868012283,0.004131734,0.513237888,-2.067178586
chr20-7195370-7196230,-1.069760265,4.173167711,-2.866874574,0.004146614,0.513237888,-2.29187166
chr5-160438829-160439622,-0.951162657,4.610964824,-2.866416014,0.004152625,0.513237888,-2.191499983
chr6-33322282-33323596,0.548613595,7.027647288,2.873233591,0.004064063,0.513237888,-2.03554111
chr12-48955975-48956982,-0.93658678,4.576556344,-2.845413135,0.004436574,0.516139539,-2.231098929
chr17-48024846-48025741,0.613439358,6.68925259,2.857934043,0.004265251,0.516139539,-2.061644527
chr19-10403268-10404101,0.995445971,5.226220518,2.851779852,0.004348694,0.516139539,-2.262908819
chr19-45769007-45769856,0.540875491,7.055227455,2.850116029,0.004371506,0.516139539,-2.096608987
chr19-531110-531990,0.850863032,5.936858041,2.859584703,0.004243118,0.516139539,-2.136525406
chr3-117237955-117239843,-0.928412032,4.641060198,-2.849236496,0.004383609,0.516139539,-2.215656798
chr5-107687325-107688201,-1.030295639,3.985836258,-2.847514468,0.004407393,0.516139539,-2.30280812
chr6-166836828-166837881,-0.857507334,5.028048214,-2.856763576,0.004281008,0.516139539,-2.147685086
chr6-74193813-74195325,-0.846368477,4.995394845,-2.84633212,0.00442379,0.516139539,-2.166255063
chr4-178415725-178416571,-0.874652786,4.733792423,-2.842646785,0.004475257,0.51746519,-2.193423983
chr12-55973426-55974350,0.382841762,7.731184195,2.839637597,0.004517682,0.517632917,-2.261696923
chr14-73458178-73459039,0.724430787,6.36572702,2.836759632,0.004558598,0.517632917,-2.131016273
chr3-5187147-5187997,0.471593582,7.413317914,2.837731661,0.004544741,0.517632917,-2.16769474
chr6-85641671-85642434,-1.048404835,4.149400312,-2.83268774,0.004617062,0.521150844,-2.353657029
chr1-16366899-16367766,0.600625298,6.7826629,2.823015558,0.004758665,0.524702693,-2.149628801
chr1-21909460-21910406,-0.793123761,5.196847214,-2.820305637,0.004799037,0.524702693,-2.199986925
chr12-132614789-132615642,-1.048027239,3.982247398,-2.822019253,0.004773472,0.524702693,-2.378336123
chr17-77471803-77472722,-0.957653333,4.653315037,-2.819270031,0.004814548,0.524702693,-2.309967498
chr3-6540679-6541653,-1.130167376,3.812923807,-2.824268706,0.004740099,0.524702693,-2.447097914
chr8-111758509-111759420,-0.98517012,3.858862881,-2.822013909,0.004773551,0.524702693,-2.325358428
chr3-122942677-122943609,-0.799952321,5.062306974,-2.81580835,0.004866723,0.527358114,-2.214370996
chr2-226086959-226087856,-1.087923183,3.810094961,-2.81307438,0.004908291,0.528840483,-2.434377931
chr14-21455778-21456706,0.477199454,7.277500269,2.807061415,0.005000846,0.533021983,-2.239399134
chr22-46149947-46150917,0.553386246,7.009727903,2.806902224,0.005003318,0.533021983,-2.199444338
chr12-89417915-89418860,-1.139530545,3.695655974,-2.801054825,0.005094876,0.533779698,-2.508682184
chr3-78250288-78251237,-1.013465497,3.756084321,-2.801807475,0.005083006,0.533779698,-2.396082727
chr8-62223125-62224320,-1.001526309,4.074255377,-2.803908053,0.005050013,0.533779698,-2.381315273
chr20-31485376-31486703,-0.831565471,5.012869198,-2.798326634,0.005138109,0.53403093,-2.273735553
chr20-324024-324817,0.796172552,6.049451013,2.797354343,0.005153597,0.53403093,-2.257050021
chr19-55461366-55462236,0.72251684,6.274348173,2.794759063,0.005195145,0.535410477,-2.233085343
chr13-79376562-79377503,1.154372077,4.161577555,2.785180829,0.005351114,0.545554743,-2.55800827
chr7-100483164-100484132,0.647745043,6.622144653,2.786187709,0.005334522,0.545554743,-2.239078288
chr1-65419952-65420897,0.315972275,8.052537736,2.783262384,0.005382858,0.545856301,-2.522284934
chr6-35920515-35921463,0.868103435,5.661188784,2.781414225,0.005413599,0.546053557,-2.336124977
chr1-1019179-1020015,0.541858778,6.982351024,2.777289761,0.005482774,0.546854046,-2.275838455
chr11-33891207-33892390,-0.992488172,3.822840642,-2.775794538,0.005508048,0.546854046,-2.439330095
chr4-1033641-1034534,0.903889458,5.610590978,2.778781173,0.005457669,0.546854046,-2.366076006
chr1-3772095-3773051,0.569129153,6.887266842,2.755663625,0.005858718,0.555606847,-2.319334648
chr1-42958555-42959328,0.674985839,6.489833625,2.758875106,0.00580146,0.555606847,-2.308030134
chr12-108731370-108732337,0.382576171,7.683015687,2.756015816,0.005852414,0.555606847,-2.467077845
chr16-51186705-51188067,-0.990943264,3.822840642,-2.760049986,0.005780639,0.555606847,-2.474321468
chr2-123230534-123231566,-0.969951735,3.897417139,-2.755597353,0.005859905,0.555606847,-2.468196289
chr2-60439108-60439958,-1.086098816,3.86117491,-2.764735556,0.005698271,0.555606847,-2.542906833
chr22-20981745-20982676,0.809232071,5.893045323,2.768457901,0.005633593,0.555606847,-2.332711712
chr9-109779546-109780598,-0.958395763,4.237819431,-2.762177433,0.005743108,0.555606847,-2.444254784
chr9-35828842-35829879,0.723152196,6.315441393,2.762781938,0.005732484,0.555606847,-2.310123209
chr1-14599026-14599730,1.013149775,4.95433229,2.74663066,0.00602251,0.558334955,-2.522611591
chr10-108465786-108466981,-0.995008977,4.197082977,-2.743327059,0.006083436,0.558334955,-2.515664712
chr11-65569858-65570755,0.638660053,6.629642736,2.745526948,0.006042803,0.558334955,-2.336281822
chr19-4471467-4472422,0.52296186,6.991132653,2.749470725,0.005970572,0.558334955,-2.351111013
chr20-43657049-43658045,-0.88374714,4.671155572,-2.742715157,0.006094781,0.558334955,-2.436730171
chr3-41840676-41841666,-0.945841004,4.586899839,-2.743296538,0.006084001,0.558334955,-2.478333773
chr6-139216457-139217409,-0.9927867,4.06849584,-2.744636009,0.006059229,0.558334955,-2.510945985
chr19-33064465-33065430,0.848650768,5.809929631,2.737882705,0.006185054,0.558510391,-2.426276521
chr19-36772497-36773459,0.928236535,5.53096767,2.738104775,0.00618088,0.558510391,-2.477543673
chr2-73920858-73921903,-0.908761747,4.080435486,-2.739900701,0.006147211,0.558510391,-2.459865159
chr1-204828151-204829368,-0.897976731,4.107179598,-2.73210204,0.006294621,0.559340243,-2.470537292
chr1-24186918-24187777,0.977664976,5.13152856,2.731181459,0.00631223,0.559340243,-2.529749818
chr19-35140930-35141878,0.805442857,5.969139332,2.734387991,0.006251086,0.559340243,-2.410857211
chr5-109409688-109410612,0.33453509,7.892448633,2.733420263,0.006269482,0.559340243,-2.603533265
chr2-216081343-216082372,-0.544294878,6.305185785,-2.728134495,0.006370829,0.561907137,-2.392782314
chr6-151325253-151326136,-0.992541939,4.19167293,-2.724681592,0.006437827,0.565187576,-2.555862075
chr14-105093490-105094290,0.755183357,6.130836382,2.721822748,0.006493777,0.566801928,-2.417818256
chr20-37178734-37179742,0.691815632,6.382433164,2.720693632,0.006515995,0.566801928,-2.401501668
chr12-38201310-38202431,-0.915038786,4.342491302,-2.71405859,0.006647943,0.568065269,-2.523225026
chr16-53502989-53503886,0.402867626,7.616138897,2.717342417,0.006582342,0.568065269,-2.531101265
chr4-62896595-62897641,-0.877081203,4.576556344,-2.712449501,0.006680301,0.568065269,-2.502065486
chr8-30168699-30169491,-0.975396149,4.254072182,-2.715368821,0.006621698,0.568065269,-2.563676113
chr9-125240991-125241930,0.665873476,6.50065311,2.712787916,0.006673484,0.568065269,-2.415688937
chr1-68817291-68818278,-1.001273891,3.756084321,-2.704964211,0.0068327,0.573311879,-2.606695756
chr5-140174774-140175605,0.678760709,6.385704784,2.705844358,0.00681462,0.573311879,-2.433753655
chr6-51513888-51514863,-0.922654945,4.989564227,-2.707623108,0.006778211,0.573311879,-2.543015556
chr1-27914205-27915153,-0.680198493,5.458238345,-2.697621087,0.006985232,0.576066432,-2.453102742
chr16-59210755-59211702,-0.835725618,4.798793633,-2.700546864,0.006924095,0.576066432,-2.504889981
chr2-237923312-237924225,-1.0498422,3.863008659,-2.699999745,0.006935491,0.576066432,-2.656191102
chr4-176600549-176601617,-1.045015591,4.173167711,-2.696223912,0.007014598,0.576066432,-2.660558447
chr4-3073850-3074786,0.376739698,7.62846271,2.696089904,0.007017421,0.576066432,-2.617944167
chr12-49131032-49131867,0.496078418,7.089696838,2.682842042,0.007301528,0.577416721,-2.52337929
chr16-88442701-88443582,0.917142127,5.471779276,2.679560722,0.007373474,0.577416721,-2.602231782
chr17-11996994-11997903,0.565635938,6.865455292,2.678729695,0.007391796,0.577416721,-2.501529856
chr19-45770249-45771153,0.423507697,7.337086573,2.685320395,0.007247607,0.577416721,-2.581102157
chr19-51688762-51689647,0.616187147,6.683867975,2.686956419,0.007212207,0.577416721,-2.474129486
chr19-58475622-58476553,0.5818443,6.73661005,2.680103346,0.007361533,0.577416721,-2.494469882
chr22-43088889-43089814,0.915818802,5.319963035,2.686639879,0.007219044,0.577416721,-2.585538578
chr5-134370843-134371722,0.854787568,5.714269154,2.677316733,0.007423041,0.577416721,-2.568276038
chr5-179820461-179821295,0.615987853,6.607797892,2.683591744,0.007285179,0.577416721,-2.481930795
chr7-32942620-32943422,0.808642739,5.898875941,2.683427208,0.007288764,0.577416721,-2.529735363
chr8-95024523-95025457,-0.471787966,6.698563044,-2.687538553,0.007199649,0.577416721,-2.529808313
chr9-122374761-122375681,0.902795248,5.461078829,2.683728841,0.007282193,0.577416721,-2.583432404
chr9-6106630-6107576,-0.947851246,4.197082977,-2.67701562,0.007429715,0.577416721,-2.629039227
chr16-77722081-77722968,0.544420646,6.964232462,2.674175094,0.007492938,0.579953381,-2.518994855
chr3-129428216-129429120,0.648209396,6.506633091,2.666833915,0.007658575,0.590364018,-2.520447215
chr4-184472747-184473658,0.737501702,6.071006084,2.660285753,0.00780908,0.599528681,-2.552939008
chr19-1512785-1513610,0.836600248,5.646165807,2.658827701,0.007842951,0.599701129,-2.599585489
chr6-167508108-167510229,-0.907776578,4.338415794,-2.656201769,0.007904284,0.601963633,-2.647829783
chr1-109535771-109536702,0.937993534,5.190484961,2.653225253,0.007974325,0.604868533,-2.67452499
chr14-54509364-54510260,0.595767241,6.630278971,2.646060794,0.008145198,0.615368088,-2.570094684
chr14-100238255-100239275,0.488019917,7.086294664,2.640202378,0.008287349,0.623623025,-2.626726069
chr1-179954388-179955266,0.449801298,7.252349001,2.638556515,0.008327682,0.624181198,-2.661472837
chr13-69737097-69738225,-0.813396448,4.717889162,-2.635117712,0.008412521,0.626385985,-2.640413711
chr14-105300777-105301673,0.416640498,7.349662173,2.634291005,0.008433031,0.626385985,-2.706273776
chr19-6459900-6460758,0.719707845,6.181456899,2.633359537,0.008456194,0.626385985,-2.608254478
chr1-19485254-19486193,0.434107064,7.279342058,2.612550653,0.008988709,0.62879377,-2.735807948
chr1-202806872-202807725,1.063650744,4.437328128,2.616815671,0.008877185,0.62879377,-2.844935038
chr12-128246781-128247889,-1.000012272,4.127169076,-2.614127254,0.008947338,0.62879377,-2.802598322
chr13-54958170-54959355,-0.976627465,4.249996675,-2.616048272,0.00889716,0.62879377,-2.781702951
chr16-67393031-67393957,0.712214584,6.184664337,2.614213392,0.008945083,0.62879377,-2.64896534
chr17-1087267-1088228,0.798386147,5.773193118,2.620764941,0.008775022,0.62879377,-2.665045891
chr20-32357825-32358631,0.612844593,6.622276329,2.612124228,0.008999928,0.62879377,-2.644587695
chr22-25420823-25421893,-0.909319335,4.143072337,-2.620466732,0.0087827,0.62879377,-2.726832861
chr22-30484965-30486090,-0.844954888,4.699383943,-2.613933301,0.008952419,0.62879377,-2.703131319
chr3-49469822-49470695,0.408653041,7.442425214,2.622711485,0.008725055,0.62879377,-2.742183989
chr3-75435009-75435917,0.274446327,8.214376686,2.617244513,0.008866041,0.62879377,-3.013528145
chr4-13943741-13944790,-0.957851164,4.108663857,-2.6137569,0.008957041,0.62879377,-2.773449536
chr6-71245235-71246240,-0.957851164,4.108663857,-2.6137569,0.008957041,0.62879377,-2.773449536
chr7-97027162-97028734,-0.761667058,4.982049579,-2.622454218,0.008731644,0.62879377,-2.64610616
chr9-127111822-127112731,1.081060681,4.211013139,2.625580958,0.008651859,0.62879377,-2.840307573
chr9-128192683-128193517,-0.775882326,5.408800569,-2.611391179,0.009019243,0.62879377,-2.676032526
chr11-2400040-2400925,0.383586068,7.574543612,2.608414703,0.009098051,0.631964619,-2.808288535
chr1-10210010-10210921,0.431711969,7.255982305,2.579412972,0.009898704,0.633556214,-2.812079854
chr10-35195522-35196453,-0.637244428,5.786120985,-2.589565224,0.009611557,0.633556214,-2.693689323
chr12-123670788-123671621,0.900646378,5.278688286,2.605632568,0.009172269,0.633556214,-2.753357448
chr12-53658662-53659605,0.979637379,4.818333246,2.594419024,0.009476915,0.633556214,-2.829525774
chr13-22976531-22977612,-0.927943058,4.06849584,-2.601208219,0.009291408,0.633556214,-2.780150426
